seed,model,irreversible_recall,reversible_recall,critical_precision,false_alarm_rate,probe_rate,review_trigger_rate,irreversible_core_violation_rate,reversible_miss_rate,net_vigilance_value,long_term_trajectory_value,final_threshold_irreversible,final_threshold_reversible
15214,hierarchical_recall_guard_probe,0.8781431334622823,0.6028776978417266,0.4062354583527222,0.18764705882352942,0.3145588235294118,0.3160294117647059,0.23984526112185686,0.46474820143884893,0.7357338452494755,0.7267704411764768,0.28,0.40800000000000014
15214,global_probe,0.8790322580645161,0.6149425287356322,0.4266666666666667,0.17073529411764707,0.24588235294117647,0.2977941176470588,0.2620967741935484,0.45977011494252873,0.7440396028266701,0.7278897058823569,0.28,0.74
15215,hierarchical_no_probe,0.8689138576779026,0.6084099868593955,0.4223234624145786,0.1864705882352941,0.0,0.32279411764705884,0.250936329588015,0.4704336399474376,0.7526552844861722,0.7135985294117644,0.28,0.74
15215,hierarchical_boundary_probe,0.8788501026694046,0.6103351955307262,0.424852652259332,0.17220588235294118,0.06441176470588235,0.2994117647058824,0.25256673511293637,0.46787709497206703,0.7548567433911731,0.7329920588235307,0.28,0.74
15215,hierarchical_recall_guard_probe,0.8888888888888888,0.6032388663967612,0.41895141895141896,0.1776470588235294,0.3163235294117647,0.30573529411764705,0.22851153039832284,0.4817813765182186,0.744339249315156,0.7301057352941205,0.28,0.706
15215,global_probe,0.8695652173913043,0.6066225165562914,0.4367269267364415,0.17411764705882352,0.2436764705882353,0.30911764705882355,0.24007561436672967,0.4821192052980132,0.7425773370312722,0.7142275000000016,0.28,0.74
15216,hierarchical_no_probe,0.8566108007448789,0.6005509641873278,0.38372591006423984,0.21161764705882352,0.0,0.34338235294117647,0.25512104283054005,0.4793388429752066,0.7378100281462678,0.7091632352941191,0.28,0.6799999999999999
15216,hierarchical_boundary_probe,0.8738938053097345,0.6011004126547456,0.40844378988708885,0.17720588235294119,0.06088235294117647,0.29955882352941177,0.24557522123893805,0.4676753782668501,0.749551038878603,0.740901764705885,0.28,0.5519999999999998
15216,hierarchical_recall_guard_probe,0.8656126482213439,0.604551920341394,0.40083604273107293,0.18970588235294117,0.3060294117647059,0.3166176470588235,0.26877470355731226,0.4722617354196302,0.7268173481218836,0.7127989705882374,0.28,0.5819999999999999
15216,global_probe,0.879837067209776,0.608355091383812,0.4180633147113594,0.18382352941176472,0.23955882352941177,0.31588235294117645,0.20977596741344195,0.48172323759791125,0.747468248466552,0.731706323529412,0.28,0.74
15217,hierarchical_no_probe,0.8478664192949907,0.6041979010494752,0.38966923425464434,0.19808823529411765,0.0,0.3245588235294118,0.2597402597402597,0.4782608695652174,0.7363515983692195,0.7197208823529421,0.28,0.74
15217,hierarchical_boundary_probe,0.8548057259713702,0.5991501416430595,0.40686985970004835,0.18029411764705883,0.06264705882352942,0.3039705882352941,0.23721881390593047,0.4915014164305949,0.7415897149660424,0.7332958823529432,0.28,0.36999999999999966
15217,hierarchical_recall_guard_probe,0.8752362948960303,0.6014388489208633,0.4251930501930502,0.1751470588235294,0.3129411764705882,0.30470588235294116,0.24574669187145556,0.49640287769784175,0.7375757072155349,0.7164105882352964,0.28,0.74
15217,global_probe,0.8752475247524752,0.6048387096774194,0.38698481561822123,0.20779411764705882,0.23911764705882352,0.33897058823529413,0.2396039603960396,0.46908602150537637,0.7346770822952176,0.7177764705882396,0.28,0.74
15218,hierarchical_no_probe,0.8440545808966862,0.6041958041958042,0.39087211929507454,0.19823529411764707,0.0,0.32544117647058823,0.2631578947368421,0.46153846153846156,0.7344938725690615,0.7202085294117667,0.28,0.74
15218,hierarchical_boundary_probe,0.8574074074074074,0.6112804878048781,0.432,0.16705882352941176,0.06602941176470588,0.29411764705882354,0.25555555555555554,0.4695121951219512,0.7470616754344015,0.7303492647058828,0.28,0.6960000000000004
15218,hierarchical_recall_guard_probe,0.873046875,0.6106442577030813,0.4393034825870647,0.16573529411764706,0.31529411764705884,0.29558823529411765,0.2265625,0.4789915966386555,0.7432065798240937,0.7317735294117653,0.28,0.74
15218,global_probe,0.8405253283302064,0.6016713091922006,0.4480651731160896,0.15941176470588236,0.23691176470588235,0.2888235294117647,0.24577861163227016,0.467966573816156,0.7323678558568778,0.7239748529411775,0.28,0.6339999999999999
15219,hierarchical_no_probe,0.8665377176015474,0.6068493150684932,0.38076923076923075,0.21308823529411763,0.0,0.34411764705882353,0.2514506769825919,0.4671232876712329,0.7428665193439783,0.7175058823529447,0.28,0.74
15219,hierarchical_boundary_probe,0.8617424242424242,0.6051873198847262,0.4150853889943074,0.18132352941176472,0.06588235294117648,0.31,0.23674242424242425,0.4654178674351585,0.7463793587958394,0.7334541176470626,0.28,0.688
15219,hierarchical_recall_guard_probe,0.8740601503759399,0.605191256830601,0.4123524069028156,0.19029411764705884,0.30367647058823527,0.32382352941176473,0.2462406015037594,0.4726775956284153,0.734866329036734,0.7121098529411763,0.28,0.74
15219,global_probe,0.862475442043222,0.60431654676259,0.400093153237075,0.18941176470588236,0.2386764705882353,0.31573529411764706,0.25343811394891946,0.4719424460431655,0.7312690362136055,0.7221422058823584,0.28,0.4580000000000002
15220,hierarchical_no_probe,0.8577154308617234,0.6097222222222223,0.42066957787481807,0.17558823529411766,0.0,0.30308823529411766,0.2605210420841683,0.46805555555555556,0.747868428840442,0.72699205882353,0.28,0.5560000000000003
15220,hierarchical_boundary_probe,0.8762088974854932,0.6038251366120219,0.4468297553669496,0.16294117647058823,0.0661764705882353,0.29455882352941176,0.24177949709864605,0.4849726775956284,0.7578976790190132,0.726045294117647,0.28,0.74
15220,hierarchical_recall_guard_probe,0.878968253968254,0.6053333333333333,0.43125,0.17397058823529413,0.31088235294117644,0.3058823529411765,0.22420634920634921,0.468,0.7434402380952381,0.7295632352941209,0.28,0.74
15220,global_probe,0.86328125,0.6022889842632332,0.4306387225548902,0.16779411764705882,0.23955882352941177,0.29470588235294115,0.25,0.47782546494992845,0.7380808424633313,0.7255027941176516,0.28,0.74
15221,hierarchical_no_probe,0.8432539682539683,0.6031294452347084,0.36897001303780963,0.21352941176470588,0.0,0.33838235294117647,0.25992063492063494,0.48079658605974396,0.7297797623625666,0.7176744117647077,0.28,0.74
15221,hierarchical_boundary_probe,0.8465909090909091,0.6070901033973413,0.4402257567983581,0.16044117647058823,0.06294117647058824,0.28661764705882353,0.26136363636363635,0.4667651403249631,0.7431499797145961,0.729031470588234,0.28,0.74
15221,hierarchical_recall_guard_probe,0.8681732580037664,0.6036671368124118,0.43879565646594276,0.16720588235294118,0.30808823529411766,0.2979411764705882,0.256120527306968,0.4809590973201692,0.7367105565270224,0.7143325000000018,0.28,0.74
15221,global_probe,0.8528225806451613,0.604075691411936,0.4510226049515608,0.15,0.23161764705882354,0.2732352941176471,0.2661290322580645,0.4949053857350801,0.7371482164955988,0.7239136764705919,0.28,0.74
15222,hierarchical_no_probe,0.8360655737704918,0.6034732272069464,0.3845478489903424,0.2061764705882353,0.0,0.335,0.26958105646630237,0.47467438494934877,0.7285725823605862,0.7077217647058819,0.28,0.74
15222,hierarchical_boundary_probe,0.8688524590163934,0.604992657856094,0.42597029228557737,0.1761764705882353,0.05779411764705882,0.30691176470588233,0.2550091074681239,0.4801762114537445,0.7496663119500191,0.7200819117647067,0.28,0.74
15222,hierarchical_recall_guard_probe,0.8846153846153846,0.6070460704607046,0.41824196597353497,0.18102941176470588,0.3088235294117647,0.3111764705882353,0.24493927125506074,0.46883468834688347,0.7411946425566853,0.7228347058823562,0.28,0.74
15222,global_probe,0.8479087452471483,0.6150684931506849,0.43299467827769716,0.1723529411764706,0.24382352941176472,0.3039705882352941,0.2737642585551331,0.4575342465753425,0.7304354699578206,0.7102370588235287,0.28,0.74
15223,hierarchical_no_probe,0.8767395626242545,0.6059743954480796,0.3751622674167027,0.21235294117647058,0.0,0.3398529411764706,0.2485089463220676,0.4751066856330014,0.7466528693359229,0.7245950000000025,0.28,0.5439999999999998
15223,hierarchical_boundary_probe,0.8277227722772277,0.6008522727272727,0.41326781326781326,0.17558823529411766,0.06323529411764706,0.29926470588235293,0.2811881188118812,0.4772727272727273,0.7265419064163968,0.7152294117647074,0.28,0.74
15223,hierarchical_recall_guard_probe,0.8854961832061069,0.6097902097902098,0.4314477468839885,0.17441176470588235,0.3179411764705882,0.30676470588235294,0.21374045801526717,0.47132867132867134,0.7477110130561013,0.7351097058823587,0.28,0.74
15223,global_probe,0.8838095238095238,0.6082191780821918,0.4350742692860565,0.17338235294117646,0.24147058823529413,0.30691176470588233,0.2342857142857143,0.46301369863013697,0.7494847098906776,0.727166470588237,0.28,0.74
15224,hierarchical_no_probe,0.8365758754863813,0.6005830903790087,0.3712522045855379,0.2097058823529412,0.0,0.3335294117647059,0.2898832684824903,0.4620991253644315,0.7236738903537039,0.7100364705882373,0.28,0.72
15224,hierarchical_boundary_probe,0.8742857142857143,0.6089385474860335,0.44527363184079605,0.16397058823529412,0.06,0.29558823529411765,0.259047619047619,0.4720670391061452,0.7558857029462331,0.7222735294117657,0.28,0.74
15224,hierarchical_recall_guard_probe,0.8669201520912547,0.6065340909090909,0.4218824653607262,0.17794117647058824,0.31411764705882356,0.30779411764705883,0.2338403041825095,0.46732954545454547,0.7355134506017937,0.727602647058829,0.28,0.74
15224,global_probe,0.869811320754717,0.6074270557029178,0.43125293289535427,0.17823529411764705,0.24294117647058824,0.31338235294117645,0.24150943396226415,0.46286472148541113,0.7415033621593259,0.717774411764706,0.28,0.74
15225,hierarchical_no_probe,0.8283433133732535,0.6113475177304964,0.4030490709861839,0.18426470588235294,0.0,0.3086764705882353,0.2654690618762475,0.4765957446808511,0.7318639063783268,0.7228844117647067,0.28,0.74
15225,hierarchical_boundary_probe,0.8493723849372385,0.599721059972106,0.41612742658038826,0.1725,0.065,0.29544117647058826,0.25313807531380755,0.4630404463040446,0.7394230419527745,0.735797647058827,0.28,0.6799999999999999
15225,hierarchical_recall_guard_probe,0.8699029126213592,0.6167400881057269,0.46219382321618746,0.14852941176470588,0.31,0.2761764705882353,0.22718446601941747,0.46255506607929514,0.7480296955493527,0.744265882352947,0.28,0.74
15225,global_probe,0.8560157790927022,0.6005434782608695,0.41634980988593157,0.18058823529411766,0.23220588235294118,0.30941176470588233,0.2504930966469428,0.4741847826086957,0.731852209056483,0.7185101470588264,0.28,0.4540000000000002
15226,hierarchical_no_probe,0.8416988416988417,0.6019283746556474,0.388172521120498,0.2023529411764706,0.0,0.33073529411764707,0.2722007722007722,0.4765840220385675,0.731266819633547,0.7083697058823548,0.28,0.32600000000000007
15226,hierarchical_boundary_probe,0.8305709023941068,0.6094674556213018,0.4193391642371234,0.17573529411764705,0.058823529411764705,0.30264705882352944,0.26887661141804786,0.46153846153846156,0.731693920351494,0.7202041176470595,0.28,0.6340000000000003
15226,hierarchical_recall_guard_probe,0.8514644351464435,0.6148555708390646,0.4395265054040144,0.16014705882352942,0.315,0.28573529411764703,0.2510460251046025,0.469050894085282,0.7324854359574134,0.7298600000000024,0.28,0.74
15226,global_probe,0.8598848368522073,0.6114819759679573,0.3939130434782609,0.205,0.23852941176470588,0.3382352941176471,0.2533589251439539,0.4739652870493992,0.7289217379966,0.7065367647058809,0.28,0.74
15227,hierarchical_no_probe,0.8352941176470589,0.607094133697135,0.40119760479041916,0.19117647058823528,0.0,0.31926470588235295,0.2823529411764706,0.46248294679399726,0.731126255473965,0.7105891176470617,0.28,0.74
15227,hierarchical_boundary_probe,0.8433268858800773,0.6033057851239669,0.45144628099173556,0.1561764705882353,0.06411764705882353,0.2847058823529412,0.27079303675048355,0.4820936639118457,0.7419688267358991,0.7161170588235289,0.28,0.74
15227,hierarchical_recall_guard_probe,0.8948412698412699,0.6115702479338843,0.41608554160855415,0.18470588235294116,0.3038235294117647,0.3163235294117647,0.21825396825396826,0.4738292011019284,0.7490460726374761,0.7325641176470643,0.28,0.74
15227,global_probe,0.879472693032015,0.6024279210925645,0.39183673469387753,0.19720588235294118,0.23294117647058823,0.32426470588235295,0.23163841807909605,0.48406676783004554,0.7391304723123785,0.7290779411764742,0.28,0.74
15228,hierarchical_no_probe,0.8249496981891348,0.6096904441453567,0.39916743755781686,0.1910294117647059,0.0,0.3179411764705882,0.28772635814889336,0.4858681022880215,0.7262826814064502,0.7037547058823546,0.28,0.74
15228,hierarchical_boundary_probe,0.8528301886792453,0.6047156726768377,0.4232602478551001,0.17794117647058824,0.06455882352941177,0.3085294117647059,0.24716981132075472,0.47434119278779474,0.7428715971559768,0.7221842647058849,0.28,0.74
15228,hierarchical_recall_guard_probe,0.875968992248062,0.6066282420749279,0.4159123392091472,0.18029411764705883,0.31558823529411767,0.3086764705882353,0.22093023255813954,0.4783861671469741,0.7397188891761254,0.7339652941176525,0.28,0.74
15228,global_probe,0.8537005163511188,0.6014388489208633,0.4482589504659147,0.16544117647058823,0.24661764705882352,0.2998529411764706,0.24784853700516352,0.4748201438848921,0.7364576848488283,0.7130189705882364,0.28,0.74
15229,hierarchical_no_probe,0.8648111332007953,0.6052980132450331,0.39982070820259974,0.19691176470588234,0.0,0.3280882352941176,0.2524850894632207,0.4794701986754967,0.7460538700057284,0.7162008823529421,0.28,0.6020000000000003
15229,hierarchical_boundary_probe,0.8382899628252788,0.602919708029197,0.43526448362720405,0.1648529411764706,0.06720588235294117,0.29191176470588237,0.29182156133828996,0.47737226277372263,0.7339497309596789,0.707321323529412,0.28,0.5019999999999998
15229,hierarchical_recall_guard_probe,0.8659003831417624,0.6086956521739131,0.42330097087378643,0.17470588235294118,0.3086764705882353,0.3029411764705882,0.23371647509578544,0.4811594202898551,0.736294447707614,0.7282772058823572,0.28,0.6280000000000003
15229,global_probe,0.8537906137184116,0.6009174311926605,0.39435336976320584,0.19558823529411765,0.24191176470588235,0.32294117647058823,0.2563176895306859,0.481651376146789,0.7251166663639603,0.713842794117647,0.28,0.74
15230,hierarchical_no_probe,0.8565737051792829,0.6029411764705882,0.3761755485893417,0.2048529411764706,0.0,0.32838235294117646,0.250996015936255,0.49411764705882355,0.738291305183103,0.724667352941178,0.28,0.74
15230,hierarchical_boundary_probe,0.8430232558139535,0.6136363636363636,0.44713769984528107,0.15764705882352942,0.060441176470588234,0.2851470588235294,0.2596899224806202,0.453125,0.7442968964337553,0.732143970588235,0.28,0.74
15230,hierarchical_recall_guard_probe,0.8641509433962264,0.6017569546120058,0.4451844262295082,0.15926470588235295,0.3101470588235294,0.28705882352941176,0.2811320754716981,0.48462664714494874,0.7332791854622164,0.7080804411764733,0.28,0.4939999999999998
15230,global_probe,0.8568872987477638,0.6013793103448276,0.4206896551724138,0.18529411764705883,0.25279411764705884,0.31985294117647056,0.24508050089445438,0.48,0.7319031879225073,0.7084375000000017,0.28,0.30600000000000005
15231,hierarchical_no_probe,0.8252252252252252,0.6043656207366985,0.39955654101995564,0.19911764705882354,0.0,0.3316176470588235,0.2954954954954955,0.4815825375170532,0.7238597854899183,0.6862397058823538,0.28,0.74
15231,hierarchical_boundary_probe,0.8226120857699805,0.6024930747922438,0.4295739348370927,0.1673529411764706,0.06397058823529411,0.2933823529411765,0.28654970760233917,0.47645429362880887,0.7270768245432984,0.7097051470588228,0.28,0.74
15231,hierarchical_recall_guard_probe,0.9,0.6040816326530613,0.445095168374817,0.16720588235294118,0.3104411764705882,0.3013235294117647,0.20192307692307693,0.48299319727891155,0.7573885567426657,0.7366380882352975,0.28,0.74
15231,global_probe,0.8348294434470377,0.6049723756906077,0.42574257425742573,0.17911764705882352,0.24132352941176471,0.31191176470588233,0.25673249551166966,0.4696132596685083,0.7238288308223041,0.7076001470588223,0.28,0.6720000000000004
15232,hierarchical_no_probe,0.863063063063063,0.6036161335187761,0.39764808362369336,0.20338235294117646,0.0,0.3376470588235294,0.23603603603603604,0.4756606397774687,0.7460732399383658,0.7183023529411781,0.28,0.3800000000000001
15232,hierarchical_boundary_probe,0.8415094339622642,0.6022253129346314,0.4519280205655527,0.15676470588235294,0.06161764705882353,0.28602941176470587,0.2641509433962264,0.47009735744089015,0.7419882925935576,0.7202786764705887,0.28,0.74
15232,hierarchical_recall_guard_probe,0.8809946714031972,0.6075187969924812,0.44955044955044954,0.16205882352941176,0.31588235294117645,0.2944117647058824,0.2202486678507993,0.46766917293233085,0.7485691687736951,0.7363929411764764,0.28,0.74
15232,global_probe,0.8644400785854617,0.6100981767180925,0.4446138211382114,0.16073529411764706,0.24161764705882352,0.28941176470588237,0.2318271119842829,0.47124824684431976,0.7445366345667301,0.7350548529411783,0.28,0.74
15233,hierarchical_no_probe,0.829126213592233,0.6077265973254086,0.3958333333333333,0.18764705882352942,0.0,0.31058823529411766,0.2737864077669903,0.4933135215453195,0.729266857133078,0.7165341176470613,0.28,0.5640000000000003
15233,hierarchical_boundary_probe,0.8707753479125249,0.6020558002936858,0.41185041282175816,0.17808823529411766,0.05911764705882353,0.3027941176470588,0.2524850894632207,0.4698972099853157,0.7480595388767687,0.7336652941176507,0.28,0.31800000000000006
15233,hierarchical_recall_guard_probe,0.8904665314401623,0.604992657856094,0.4006591337099812,0.18720588235294117,0.3060294117647059,0.3123529411764706,0.22718052738336714,0.45961820851688695,0.7425430309540599,0.7412410294117737,0.28,0.3700000000000001
15233,global_probe,0.8803738317757009,0.6056129985228951,0.426634382566586,0.17411764705882352,0.2504411764705882,0.30367647058823527,0.23177570093457944,0.46971935007385524,0.7461325832625124,0.7330169117647076,0.28,0.74
15234,hierarchical_no_probe,0.8491921005385996,0.6086956521739131,0.41863636363636364,0.18808823529411764,0.0,0.3235294117647059,0.24236983842010773,0.4592391304347826,0.7447678733433041,0.7194411764705891,0.28,0.74
15234,hierarchical_boundary_probe,0.8585858585858586,0.6059379217273954,0.4068901303538175,0.18735294117647058,0.06279411764705882,0.31588235294117645,0.2606060606060606,0.4750337381916329,0.7407450778827804,0.7184783823529421,0.28,0.74
15234,hierarchical_recall_guard_probe,0.8938547486033519,0.6061884669479606,0.42629854936827327,0.18029411764705883,0.30823529411764705,0.31426470588235295,0.22905027932960895,0.46554149085794655,0.748081383105322,0.7264826470588265,0.28,0.74
15234,global_probe,0.863905325443787,0.6059817945383615,0.4206607724523034,0.18308823529411763,0.23308823529411765,0.3160294117647059,0.2465483234714004,0.47334200260078024,0.7368099154922239,0.7143660294117689,0.28,0.74
15235,hierarchical_no_probe,0.8542056074766355,0.6024930747922438,0.3853131749460043,0.20926470588235294,0.0,0.34044117647058825,0.2523364485981308,0.48753462603878117,0.7379022471793755,0.710027941176471,0.28,0.3380000000000001
15235,hierarchical_boundary_probe,0.8323586744639376,0.6119402985074627,0.4495647721454173,0.15808823529411764,0.06147058823529412,0.2872058823529412,0.2729044834307992,0.4735413839891452,0.7381945623011811,0.7161188235294127,0.28,0.74
15235,hierarchical_recall_guard_probe,0.8848484848484849,0.6090775988286969,0.39943872778297473,0.1888235294117647,0.30779411764705883,0.31441176470588234,0.22828282828282828,0.4743777452415813,0.7402662619446323,0.736079852941183,0.28,0.74
15235,global_probe,0.8929889298892989,0.6129943502824858,0.40709534368070954,0.19661764705882354,0.24602941176470589,0.3316176470588235,0.2140221402214022,0.480225988700565,0.7500216084756697,0.727530147058826,0.28,0.74
15236,hierarchical_no_probe,0.8390342052313883,0.608433734939759,0.37318181818181817,0.20279411764705882,0.0,0.3235294117647059,0.2575452716297787,0.4623493975903614,0.7308043739727197,0.7336176470588264,0.28,0.74
15236,hierarchical_boundary_probe,0.8479087452471483,0.6058201058201058,0.437984496124031,0.17058823529411765,0.058676470588235295,0.3035294117647059,0.26996197718631176,0.4669312169312169,0.7413958703653202,0.7102836764705871,0.28,0.6340000000000003
15236,hierarchical_recall_guard_probe,0.8863198458574181,0.6008010680907877,0.43457497612225404,0.17411764705882352,0.3079411764705882,0.3079411764705882,0.24084778420038536,0.48064085447263016,0.7444330334135932,0.7158138235294157,0.28,0.28800000000000003
15236,global_probe,0.8839285714285714,0.6080476900149031,0.41632088520055327,0.1861764705882353,0.24485294117647058,0.3189705882352941,0.2357142857142857,0.46795827123695977,0.745228016515336,0.7248836764705897,0.28,0.74
15237,hierarchical_no_probe,0.8400770712909441,0.6051502145922747,0.3927754915409236,0.1952941176470588,0.0,0.3216176470588235,0.2678227360308285,0.4721030042918455,0.7329768330042845,0.7173208823529428,0.28,0.74
15237,hierarchical_boundary_probe,0.8588235294117647,0.6016260162601627,0.43555555555555553,0.16808823529411765,0.06897058823529412,0.2977941176470588,0.27058823529411763,0.4823848238482385,0.7445261756735214,0.7130772058823526,0.28,0.4279999999999997
15237,hierarchical_recall_guard_probe,0.8911439114391144,0.6067746686303387,0.4387254901960784,0.16838235294117648,0.30323529411764705,0.3,0.23800738007380073,0.46097201767304863,0.7491927198627006,0.7302485294117711,0.28,0.74
15237,global_probe,0.8717434869739479,0.6037463976945245,0.394275161588181,0.19294117647058823,0.2398529411764706,0.3185294117647059,0.25250501002004005,0.4769452449567723,0.7339443154624755,0.7229560294117684,0.28,0.39400000000000013
15238,hierarchical_no_probe,0.8546511627906976,0.6069802731411229,0.38720073664825044,0.19573529411764706,0.0,0.31941176470588234,0.2558139534883721,0.4597875569044006,0.7400072313750583,0.7329694117647078,0.28,0.74
15238,hierarchical_boundary_probe,0.8281853281853282,0.6014598540145986,0.4126594700686948,0.17602941176470588,0.06558823529411764,0.29970588235294116,0.25096525096525096,0.4846715328467153,0.7301896748798431,0.7270761764705912,0.28,0.74
15238,hierarchical_recall_guard_probe,0.8687943262411347,0.6046831955922864,0.44280266920877026,0.17191176470588235,0.3120588235294118,0.3085294117647059,0.21808510638297873,0.4669421487603306,0.7415503833569599,0.7253202941176508,0.28,0.74
15238,global_probe,0.8568807339449541,0.6014492753623188,0.4277400581959263,0.17352941176470588,0.245,0.30323529411764705,0.23302752293577983,0.4811594202898551,0.7359891565335172,0.7256885294117654,0.28,0.6019999999999999
15239,hierarchical_no_probe,0.7938775510204081,0.6044880785413744,0.38642789820923656,0.19147058823529411,0.0,0.3120588235294118,0.2938775510204082,0.4838709677419355,0.709834204798506,0.7085135294117673,0.28,0.5740000000000003
15239,hierarchical_boundary_probe,0.8568627450980392,0.6079779917469051,0.42504835589941975,0.1748529411764706,0.0625,0.30411764705882355,0.2372549019607843,0.4594222833562586,0.7469597190936589,0.7345622058823549,0.28,0.74
15239,hierarchical_recall_guard_probe,0.8563734290843806,0.6011560693641619,0.4449427005480817,0.1638235294117647,0.30308823529411766,0.29514705882352943,0.25493716337522443,0.4797687861271676,0.7329936827265867,0.7130554411764738,0.28,0.74
15239,global_probe,0.8596491228070176,0.6213450292397661,0.42618110236220474,0.17147058823529412,0.2351470588235294,0.2988235294117647,0.2475633528265107,0.4590643274853801,0.7391697058958961,0.7327613235294154,0.28,0.74
15240,hierarchical_no_probe,0.855072463768116,0.6052998605299861,0.37644444444444447,0.2063235294117647,0.0,0.33088235294117646,0.2587991718426501,0.4616457461645746,0.7369923811273342,0.7269852941176502,0.28,0.74
15240,hierarchical_boundary_probe,0.8597560975609756,0.6065808297567954,0.43170234454638123,0.16397058823529412,0.06,0.28852941176470587,0.2682926829268293,0.48497854077253216,0.7463966411984415,0.7255488235294137,0.28,0.74
15240,hierarchical_recall_guard_probe,0.861878453038674,0.6071942446043166,0.44103072348860256,0.16588235294117648,0.31279411764705883,0.29676470588235293,0.2430939226519337,0.4892086330935252,0.736357177630165,0.7183783823529433,0.28,0.74
15240,global_probe,0.8734939759036144,0.6039325842696629,0.41949563530552864,0.17602941176470588,0.24,0.30323529411764705,0.22690763052208834,0.47191011235955055,0.7429942154663169,0.7362547058823578,0.28,0.74
15241,hierarchical_no_probe,0.8343313373253493,0.6053333333333333,0.3915581499775483,0.19926470588235295,0.0,0.3275,0.2934131736526946,0.468,0.7269545845802781,0.7019738235294127,0.28,0.74
15241,hierarchical_boundary_probe,0.8443649373881932,0.6061827956989247,0.43785578747628084,0.17426470588235293,0.06544117647058824,0.31,0.27549194991055453,0.4596774193548387,0.7385103560958113,0.7025827941176462,0.28,0.6519999999999999
15241,hierarchical_recall_guard_probe,0.8856015779092702,0.605191256830601,0.43112614789753506,0.17308823529411765,0.3058823529411765,0.30426470588235294,0.20907297830374755,0.4562841530054645,0.7483904024181125,0.7420638235294157,0.28,0.74
15241,global_probe,0.89738430583501,0.607095926412615,0.4250936329588015,0.18058823529411766,0.23823529411764705,0.31411764705882356,0.22535211267605634,0.4664914586070959,0.7541546705933575,0.729411176470591,0.28,0.74
15242,hierarchical_no_probe,0.8418181818181818,0.6088888888888889,0.3772119119551144,0.2122058823529412,0.0,0.3407352941176471,0.24181818181818182,0.4740740740740741,0.7335567562060987,0.7224944117647091,0.28,0.74
15242,hierarchical_boundary_probe,0.8617886178861789,0.6048387096774194,0.4318181818181818,0.16911764705882354,0.06529411764705882,0.29764705882352943,0.23983739837398374,0.47580645161290325,0.7495700589455437,0.7313182352941199,0.28,0.74
15242,hierarchical_recall_guard_probe,0.8715415019762845,0.5997088791848617,0.40911270983213427,0.1811764705882353,0.30823529411764705,0.30661764705882355,0.24703557312252963,0.47307132459970885,0.7330205973955303,0.726766176470593,0.28,0.5959999999999999
15242,global_probe,0.8682634730538922,0.599721059972106,0.40879017013232516,0.1839705882352941,0.23955882352941177,0.3111764705882353,0.25349301397205587,0.4755927475592748,0.7346669021847564,0.7204486764705892,0.28,0.28
15243,hierarchical_no_probe,0.8568702290076335,0.6082474226804123,0.3914152146196345,0.21058823529411766,0.0,0.34602941176470586,0.2385496183206107,0.4793814432989691,0.7423184361309358,0.7114497058823545,0.28,0.74
15243,hierarchical_boundary_probe,0.8333333333333334,0.606694560669456,0.4440357330530741,0.15558823529411764,0.05941176470588235,0.2798529411764706,0.2865853658536585,0.4630404463040446,0.7357223590203396,0.7218908823529417,0.28,0.6440000000000003
15243,hierarchical_recall_guard_probe,0.8839458413926499,0.6115702479338843,0.437591063623118,0.17029411764705882,0.2986764705882353,0.3027941176470588,0.23210831721470018,0.4476584022038568,0.7475682438958069,0.7336469117647075,0.28,0.74
15243,global_probe,0.8953722334004024,0.6021947873799726,0.41796690307328604,0.18102941176470588,0.23676470588235293,0.3110294117647059,0.19718309859154928,0.4924554183813443,0.754952075078827,0.7403441176470619,0.28,0.74
15244,hierarchical_no_probe,0.8740875912408759,0.6032448377581121,0.3869281045751634,0.20691176470588235,0.0,0.3375,0.24635036496350365,0.45722713864306785,0.7475526767367799,0.7253632352941197,0.28,0.726
