seed,model,phase,TF,R,I,Align,H
12413,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12413,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12413,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12413,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12413,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12413,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12413,success_fed_thirdfactor,1,0.95,0.79150000000001,0.32,0.4,0.64
12413,success_fed_thirdfactor,2,0.95,0.9360000000000002,0.32,0.4,0.64
12413,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12413,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12413,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12413,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12413,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12413,ethicalsense_fed_thirdfactor,2,0.95,0.5001799999999998,0.32,0.4,0.64
12413,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12413,ethicalsense_fed_thirdfactor,4,0.95,0.5026199999999998,0.32,0.4,0.64
12413,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12413,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12413,ethicalsense_plus_idealgap,1,0.456364374312495,0.6293169778727271,0.7728200876454355,0.8075380788808914,0.3795624589718851
12413,ethicalsense_plus_idealgap,2,0.47452512544960407,0.6556637313563687,0.8110833247599897,0.84197499228399,0.3574981051094695
12413,ethicalsense_plus_idealgap,3,0.48857531350508315,0.689940950715903,0.840297957156416,0.8682681614407735,0.3407382523949069
12413,ethicalsense_plus_idealgap,4,0.5011085530574881,0.8000214990457001,0.8681173693532405,0.8933056324179155,0.3243807177209321
12413,ethicalsense_plus_idealgap,5,0.5122549674615254,0.94,0.8927006179976085,0.9154305561978469,0.3099594902896907
12413,ethicalsense_plus_idealgap,6,0.5122549674615254,0.9321781018539931,0.8927006179976085,0.9154305561978469,0.3099594902896907
12414,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12414,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12414,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12414,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12414,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12414,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12414,success_fed_thirdfactor,1,0.95,0.9015000000000083,0.32,0.4,0.64
12414,success_fed_thirdfactor,2,0.95,0.9375,0.32,0.4,0.64
12414,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12414,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12414,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12414,success_fed_thirdfactor,6,0.95,0.9390000000000002,0.32,0.4,0.64
12414,ethicalsense_fed_thirdfactor,1,0.95,0.5013399999999999,0.32,0.4,0.64
12414,ethicalsense_fed_thirdfactor,2,0.95,0.5051199999999998,0.32,0.4,0.64
12414,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12414,ethicalsense_fed_thirdfactor,4,0.95,0.5051199999999998,0.32,0.4,0.64
12414,ethicalsense_fed_thirdfactor,5,0.95,0.5013999999999998,0.32,0.4,0.64
12414,ethicalsense_fed_thirdfactor,6,0.95,0.5038999999999998,0.32,0.4,0.64
12414,ethicalsense_plus_idealgap,1,0.4465581117576458,0.6036053809583183,0.7759089242902386,0.8103180318612151,0.372476677865525
12414,ethicalsense_plus_idealgap,2,0.4696242806701669,0.6583934932544869,0.8279952774129076,0.8571957496716169,0.34166226309092945
12414,ethicalsense_plus_idealgap,3,0.480938627994724,0.6946757746296903,0.8546172711177477,0.8811555440059731,0.32568906686802546
12414,ethicalsense_plus_idealgap,4,0.4857770853694261,0.7102261969525305,0.8660018767052823,0.891401689034754,0.3188583035155047
12414,ethicalsense_plus_idealgap,5,0.48851341943239424,0.7649297507513351,0.8724403097946192,0.8971962788151572,0.3149952436619026
12414,ethicalsense_plus_idealgap,6,0.49398577284824674,0.8630293549050114,0.8853164354789779,0.9087847919310801,0.3072695682512874
12415,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12415,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12415,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12415,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12415,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12415,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12415,success_fed_thirdfactor,1,0.95,0.795000000000009,0.32,0.4,0.64
12415,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12415,success_fed_thirdfactor,3,0.95,0.9380000000000001,0.32,0.4,0.64
12415,success_fed_thirdfactor,4,0.95,0.9355000000000001,0.32,0.4,0.64
12415,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12415,success_fed_thirdfactor,6,0.95,0.9355000000000001,0.32,0.4,0.64
12415,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12415,ethicalsense_fed_thirdfactor,2,0.95,0.5026199999999998,0.32,0.4,0.64
12415,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12415,ethicalsense_fed_thirdfactor,4,0.95,0.5028599999999996,0.32,0.4,0.64
12415,ethicalsense_fed_thirdfactor,5,0.95,0.5025599999999999,0.32,0.4,0.64
12415,ethicalsense_fed_thirdfactor,6,0.95,0.5001199999999999,0.32,0.4,0.64
12415,ethicalsense_plus_idealgap,1,0.4522357471628356,0.6524390906715528,0.7795662548165797,0.813609629334922,0.37222264187042287
12415,ethicalsense_plus_idealgap,2,0.47062042682021227,0.6169357353147013,0.8228243245986423,0.8525418921387784,0.3462678000011853
12415,ethicalsense_plus_idealgap,3,0.4833368825540393,0.6450890916242735,0.847883883165238,0.8750954948487143,0.33220436761088634
12415,ethicalsense_plus_idealgap,4,0.4895560158183821,0.7092209846132226,0.8608928380550518,0.8868035542495466,0.32472385464696146
12415,ethicalsense_plus_idealgap,5,0.4936547267759817,0.7605974216169679,0.8705368638376392,0.8954831774538752,0.318937439177409
12415,ethicalsense_plus_idealgap,6,0.4971363872175904,0.8163971556090208,0.878729006053189,0.9028561054478702,0.3140221538480791
12416,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12416,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12416,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12416,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12416,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12416,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12416,success_fed_thirdfactor,1,0.95,0.7170000000000103,0.32,0.4,0.64
12416,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12416,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12416,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12416,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12416,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12416,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12416,ethicalsense_fed_thirdfactor,2,0.95,0.5079199999999995,0.32,0.4,0.64
12416,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12416,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12416,ethicalsense_fed_thirdfactor,5,0.95,0.5051799999999997,0.32,0.4,0.64
12416,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12416,ethicalsense_plus_idealgap,1,0.4412162634219762,0.5900627499038924,0.7549745740471239,0.7914771166424125,0.386710347078524
12416,ethicalsense_plus_idealgap,2,0.4667340888391462,0.5299505067772506,0.8131282985402455,0.8438154686862224,0.3521957559156359
12416,ethicalsense_plus_idealgap,3,0.46951608866229355,0.5372647765695524,0.8196741804770626,0.8497067624293577,0.34826822675354563
12416,ethicalsense_plus_idealgap,4,0.4715842943616196,0.5176252584339952,0.8229256711772988,0.8526331040595702,0.34664030746362784
12416,ethicalsense_plus_idealgap,5,0.4715842943616196,0.5094542460615762,0.8229256711772988,0.8526331040595702,0.34664030746362784
12416,ethicalsense_plus_idealgap,6,0.4715842943616196,0.5076565471488513,0.8229256711772988,0.8526331040595702,0.34664030746362784
12417,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12417,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12417,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12417,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12417,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12417,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12417,success_fed_thirdfactor,1,0.95,0.7955000000000094,0.32,0.4,0.64
12417,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12417,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12417,success_fed_thirdfactor,4,0.95,0.9320000000000004,0.32,0.4,0.64
12417,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12417,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12417,ethicalsense_fed_thirdfactor,1,0.95,0.5038999999999998,0.32,0.4,0.64
12417,ethicalsense_fed_thirdfactor,2,0.95,0.5082799999999992,0.32,0.4,0.64
12417,ethicalsense_fed_thirdfactor,3,0.95,0.50006,0.32,0.4,0.64
12417,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12417,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12417,ethicalsense_fed_thirdfactor,6,0.95,0.5077399999999996,0.32,0.4,0.64
12417,ethicalsense_plus_idealgap,1,0.44069237368649417,0.6004622501502367,0.762991005201182,0.7986919046810645,0.38005066580916885
12417,ethicalsense_plus_idealgap,2,0.4605743131479467,0.6510540582251297,0.8060154991894676,0.8374139492705214,0.3549872774239299
12417,ethicalsense_plus_idealgap,3,0.4721162128711839,0.710406178343994,0.8310386663418515,0.8599347997076668,0.34040022592472247
12417,ethicalsense_plus_idealgap,4,0.4818162480625234,0.7272208745282828,0.8501394024938483,0.8771254622444639,0.3296843594461084
12417,ethicalsense_plus_idealgap,5,0.4942691311864991,0.8283763146614397,0.8794403039620269,0.9034962735658245,0.3121038185652014
12417,ethicalsense_plus_idealgap,6,0.499752917366922,0.938869604967824,0.8923433302689044,0.9151089972420144,0.3043620027810749
12418,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12418,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12418,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12418,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12418,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12418,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12418,success_fed_thirdfactor,1,0.95,0.6510000000000102,0.32,0.4,0.64
12418,success_fed_thirdfactor,2,0.95,0.9380000000000001,0.32,0.4,0.64
12418,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12418,success_fed_thirdfactor,4,0.95,0.9305000000000009,0.32,0.4,0.64
12418,success_fed_thirdfactor,5,0.95,0.9395000000000002,0.32,0.4,0.64
12418,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12418,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12418,ethicalsense_fed_thirdfactor,2,0.95,0.5,0.32,0.4,0.64
12418,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12418,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12418,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12418,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12418,ethicalsense_plus_idealgap,1,0.43962543099352464,0.5485559041188552,0.7526707383747722,0.7894036645372948,0.38780478859125245
12418,ethicalsense_plus_idealgap,2,0.45563248702858167,0.5100230899632705,0.786341237075713,0.8197071133681417,0.3684011218822911
12418,ethicalsense_plus_idealgap,3,0.46730580299990937,0.5031507197327072,0.8121071521105764,0.8428964368995187,0.3532817150173783
12418,ethicalsense_plus_idealgap,4,0.4679921944842477,0.5021617498590377,0.813722190897255,0.8443499718075294,0.3523126917453712
12418,ethicalsense_plus_idealgap,5,0.4686779688492351,0.5021690109993727,0.8153357776384018,0.8458021998745615,0.3513445397006831
12418,ethicalsense_plus_idealgap,6,0.4686779688492351,0.5048824913053183,0.8153357776384018,0.8458021998745615,0.3513445397006831
12419,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12419,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12419,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12419,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12419,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12419,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12419,success_fed_thirdfactor,1,0.95,0.7785000000000092,0.32,0.4,0.64
12419,success_fed_thirdfactor,2,0.95,0.9375,0.32,0.4,0.64
12419,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12419,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12419,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12419,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12419,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12419,ethicalsense_fed_thirdfactor,2,0.95,0.5038399999999998,0.32,0.4,0.64
12419,ethicalsense_fed_thirdfactor,3,0.95,0.5052399999999997,0.32,0.4,0.64
12419,ethicalsense_fed_thirdfactor,4,0.95,0.5041399999999996,0.32,0.4,0.64
12419,ethicalsense_fed_thirdfactor,5,0.95,0.5025599999999999,0.32,0.4,0.64
12419,ethicalsense_fed_thirdfactor,6,0.95,0.5015199999999997,0.32,0.4,0.64
12419,ethicalsense_plus_idealgap,1,0.43957028042164725,0.5986694232052422,0.7659568163122897,0.8013611346810604,0.37714997303094344
12419,ethicalsense_plus_idealgap,2,0.45551186044567477,0.5889752066652305,0.8014167965118795,0.8332751168606913,0.3562839088825787
12419,ethicalsense_plus_idealgap,3,0.46712537842489177,0.5871124217796208,0.8270458721860987,0.8563412849674886,0.34124583327459956
12419,ethicalsense_plus_idealgap,4,0.47338514959589545,0.5973034511903922,0.8417747455296367,0.8695972709766729,0.33240850926847665
12419,ethicalsense_plus_idealgap,5,0.47338514959589545,0.5046519454195332,0.8417747455296367,0.8695972709766729,0.33240850926847665
12419,ethicalsense_plus_idealgap,6,0.47338514959589545,0.5025253242365888,0.8417747455296367,0.8695972709766729,0.33240850926847665
12420,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12420,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12420,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12420,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12420,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12420,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12420,success_fed_thirdfactor,1,0.95,0.7210000000000104,0.32,0.4,0.64
12420,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12420,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12420,success_fed_thirdfactor,4,0.95,0.9380000000000001,0.32,0.4,0.64
12420,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12420,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12420,ethicalsense_fed_thirdfactor,1,0.95,0.5027399999999997,0.32,0.4,0.64
12420,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12420,ethicalsense_fed_thirdfactor,3,0.95,0.5130999999999992,0.32,0.4,0.64
12420,ethicalsense_fed_thirdfactor,4,0.95,0.5038999999999998,0.32,0.4,0.64
12420,ethicalsense_fed_thirdfactor,5,0.95,0.5079799999999994,0.32,0.4,0.64
12420,ethicalsense_fed_thirdfactor,6,0.95,0.5065199999999996,0.32,0.4,0.64
12420,ethicalsense_plus_idealgap,1,0.4356021410847188,0.612179846226288,0.7631472729206457,0.7988325456285805,0.3775302480562929
12420,ethicalsense_plus_idealgap,2,0.45377271728597224,0.5988864062441049,0.8036497511667622,0.8352847760500858,0.35367912484822456
12420,ethicalsense_plus_idealgap,3,0.4690440853321587,0.6892263687140998,0.8376983178555342,0.8659284860699807,0.3336267976365888
12420,ethicalsense_plus_idealgap,4,0.4804173588722036,0.7546675396395182,0.8591094085507459,0.8851984676956713,0.3218500538051465
12420,ethicalsense_plus_idealgap,5,0.489613482049177,0.8376881814022864,0.8807473454377419,0.9046726108939677,0.3088672916729489
12420,ethicalsense_plus_idealgap,6,0.49508136542729897,0.9398404194300793,0.8936129533862641,0.9162516580476379,0.30114792690383557
12421,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12421,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12421,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12421,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12421,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12421,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12421,success_fed_thirdfactor,1,0.95,0.8705000000000088,0.32,0.4,0.64
12421,success_fed_thirdfactor,2,0.95,0.9380000000000001,0.32,0.4,0.64
12421,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12421,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12421,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12421,success_fed_thirdfactor,6,0.95,0.935,0.32,0.4,0.64
12421,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12421,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12421,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12421,ethicalsense_fed_thirdfactor,4,0.95,0.5001799999999998,0.32,0.4,0.64
12421,ethicalsense_fed_thirdfactor,5,0.95,0.50128,0.32,0.4,0.64
12421,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12421,ethicalsense_plus_idealgap,1,0.45676934122563745,0.6110354881450172,0.7817512638050638,0.8155761374245574,0.37260809070919004
12421,ethicalsense_plus_idealgap,2,0.4767608364995703,0.6117876029129172,0.828790076214318,0.8579110685928861,0.3443848032636377
12421,ethicalsense_plus_idealgap,3,0.4831416463588643,0.6200273390149784,0.8438037464714804,0.8714233718243324,0.3353766011093401
12421,ethicalsense_plus_idealgap,4,0.4831416463588643,0.5772457011396457,0.8438037464714804,0.8714233718243324,0.3353766011093401
12421,ethicalsense_plus_idealgap,5,0.4831416463588643,0.6053409981372838,0.8438037464714804,0.8714233718243324,0.3353766011093401
12421,ethicalsense_plus_idealgap,6,0.483823578681461,0.6224186358127809,0.8454082931128842,0.8728674638015959,0.3344138731244978
12422,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12422,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12422,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12422,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12422,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12422,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12422,success_fed_thirdfactor,1,0.95,0.7575000000000092,0.32,0.4,0.64
12422,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12422,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12422,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12422,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12422,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12422,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12422,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12422,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12422,ethicalsense_fed_thirdfactor,4,0.95,0.50128,0.32,0.4,0.64
12422,ethicalsense_fed_thirdfactor,5,0.95,0.5001199999999999,0.32,0.4,0.64
12422,ethicalsense_fed_thirdfactor,6,0.95,0.5018199999999995,0.32,0.4,0.64
12422,ethicalsense_plus_idealgap,1,0.45437357447468235,0.6307268383528012,0.7762079445618659,0.8105871501056783,0.37591532645623965
12422,ethicalsense_plus_idealgap,2,0.4758765558680244,0.6557602277401046,0.82510313156861,0.854592818411748,0.34691822691829904
12422,ethicalsense_plus_idealgap,3,0.4901013046755216,0.6810724498869734,0.8585731287627206,0.8847158158864477,0.3268362286018325
12422,ethicalsense_plus_idealgap,4,0.4935282158793133,0.7136307698049804,0.8666364492422305,0.8919728043180066,0.32199823631412655
12422,ethicalsense_plus_idealgap,5,0.496970679376274,0.7803773954894766,0.8747363633527263,0.8992627270174529,0.3171382878478291
12422,ethicalsense_plus_idealgap,6,0.5031914539262123,0.9142180200397771,0.8893734799408165,0.9124361319467341,0.3083560178949749
12423,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12423,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12423,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12423,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12423,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12423,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12423,success_fed_thirdfactor,1,0.95,0.7285000000000099,0.32,0.4,0.64
12423,success_fed_thirdfactor,2,0.95,0.935,0.32,0.4,0.64
12423,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12423,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12423,success_fed_thirdfactor,5,0.95,0.9325000000000001,0.32,0.4,0.64
12423,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12423,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12423,ethicalsense_fed_thirdfactor,2,0.95,0.5077399999999996,0.32,0.4,0.64
12423,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12423,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12423,ethicalsense_fed_thirdfactor,5,0.95,0.5065199999999996,0.32,0.4,0.64
12423,ethicalsense_fed_thirdfactor,6,0.95,0.5038399999999998,0.32,0.4,0.64
12423,ethicalsense_plus_idealgap,1,0.4479375545073093,0.6094604213075819,0.7570660291260517,0.793359426213447,0.3882001435261269
12423,ethicalsense_plus_idealgap,2,0.46839247745129664,0.5405348898585337,0.80156534971564,0.8334088147440767,0.3622265331457442
12423,ethicalsense_plus_idealgap,3,0.4754933028621408,0.5012197197057364,0.8131464704909651,0.8438318234418691,0.35630320142470495
12423,ethicalsense_plus_idealgap,4,0.4761741041144271,0.5013327352021144,0.8147483557904622,0.8452735202114166,0.3553420702450067
12423,ethicalsense_plus_idealgap,5,0.47754433302009225,0.5054492225327558,0.816371918076084,0.8467347262684762,0.3546880340191752
12423,ethicalsense_plus_idealgap,6,0.47754433302009225,0.5124944935208806,0.816371918076084,0.8467347262684762,0.3546880340191752
12424,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12424,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12424,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12424,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12424,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12424,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12424,success_fed_thirdfactor,1,0.95,0.8620000000000082,0.32,0.4,0.64
12424,success_fed_thirdfactor,2,0.95,0.9360000000000002,0.32,0.4,0.64
12424,success_fed_thirdfactor,3,0.95,0.9275000000000002,0.32,0.4,0.64
12424,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12424,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12424,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12424,ethicalsense_fed_thirdfactor,1,0.95,0.5063999999999997,0.32,0.4,0.64
12424,ethicalsense_fed_thirdfactor,2,0.95,0.5026199999999998,0.32,0.4,0.64
12424,ethicalsense_fed_thirdfactor,3,0.95,0.5013399999999999,0.32,0.4,0.64
