seed,model,final_third_factor_volition,final_ethical_reliability,final_integration,final_ideal_alignment,final_H_self,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,candidate_acceptance_rate
12521,ethicalsense_fed_thirdfactor,0.95,0.5051199999999998,0.32,0.4,0.64,0.5026190476190476,0.5010319917440661,0.00527619047618994,0.3565340909090909,0.0
12521,ethicalsense_plus_idealgap,0.4863986877174332,0.6704015005455525,0.8537262888680446,0.8803536599812403,0.32897129253729734,0.5161904761904762,0.5210970464135021,0.04864761904761921,0.34339080459770116,0.6666666666666666
12522,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5078571428571429,0.5045408678102926,0.0026999999999996888,0.33116413593637023,0.0
12522,success_fed_thirdfactor,0.95,0.94,0.32,0.4,0.64,0.599047619047619,0.5935550935550935,0.1943047619047674,0.28901734104046245,0.0
12522,ethicalsense_fed_thirdfactor,0.95,0.5001199999999999,0.32,0.4,0.64,0.49642857142857144,0.5026178010471204,0.007785714285713738,0.3373071528751753,0.0
12522,ethicalsense_plus_idealgap,0.5020832235786908,0.9398391722026973,0.8927814684648971,0.9155033216184083,0.305108106912171,0.5471428571428572,0.5503875968992248,0.09832142857143038,0.32317505315379164,0.6957671957671958
12523,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5009523809523809,0.4987106756059825,0.0011023809523804597,0.3450952717007763,0.0
12523,success_fed_thirdfactor,0.95,0.9360000000000002,0.32,0.4,0.64,0.5997619047619047,0.5811571940604199,0.17681190476190925,0.3067758749069248,0.0
12523,ethicalsense_fed_thirdfactor,0.95,0.5016999999999996,0.32,0.4,0.64,0.5114285714285715,0.5181723779854621,0.033671428571428276,0.33434420015163,0.0
12523,ethicalsense_plus_idealgap,0.4791643463531828,0.5154091788735886,0.8212816581331919,0.8511534923198724,0.35152260118906187,0.5097619047619047,0.5216284987277354,0.025726190476190573,0.3429781227946366,0.6260387811634349
12524,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5216666666666666,0.5284469502819067,0.04773095238095298,0.36054913294797686,0.0
12524,success_fed_thirdfactor,0.95,0.9375,0.32,0.4,0.64,0.6152380952380953,0.6330561330561331,0.24849523809524482,0.27854545454545454,0.0
12524,ethicalsense_fed_thirdfactor,0.95,0.5,0.32,0.4,0.64,0.49785714285714283,0.5079527963057978,0.004435714285713596,0.3364153627311522,0.0
12524,ethicalsense_plus_idealgap,0.4677147791463652,0.5258930366799122,0.8296547677570141,0.8586892909813121,0.3394360818632667,0.5021428571428571,0.4984646878198567,-0.0018142857142861568,0.33505154639175255,0.6253602305475504
12525,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5133333333333333,0.5207667731629393,0.049919047619047856,0.35714285714285715,0.0
12525,success_fed_thirdfactor,0.95,0.9380000000000001,0.32,0.4,0.64,0.6180952380952381,0.6038521603331598,0.22387380952381547,0.27201704545454547,0.0
12525,ethicalsense_fed_thirdfactor,0.95,0.5038399999999998,0.32,0.4,0.64,0.5,0.49466382070437565,0.013114285714285636,0.37144938091769847,0.0
12525,ethicalsense_plus_idealgap,0.4898010395647483,0.694695933980018,0.8626745009826493,0.8884070508843845,0.3234138295972915,0.535952380952381,0.53150826446281,0.06862380952381224,0.3359209597741708,0.6785714285714286
12526,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5159523809523809,0.5076765609007164,0.02099523809523784,0.336734693877551,0.0
12526,success_fed_thirdfactor,0.95,0.9385000000000001,0.32,0.4,0.64,0.6026190476190476,0.6157431382703262,0.2178261904761965,0.279337652987761,0.0
12526,ethicalsense_fed_thirdfactor,0.95,0.5013399999999999,0.32,0.4,0.64,0.49238095238095236,0.4955567171981181,-0.0037833333333336812,0.35507783543365457,0.0
12526,ethicalsense_plus_idealgap,0.47837576656244407,0.539693979483174,0.8373536835039636,0.8656183151535676,0.33829388452033227,0.5138095238095238,0.5210970464135021,0.046266666666666866,0.32176428054953,0.6581196581196581
12527,static_baseline,0.24,0.56,0.32,0.4,0.64,0.5121428571428571,0.4994663820704376,0.0297571428571431,0.3492957746478873,0.0
12527,success_fed_thirdfactor,0.95,0.935,0.32,0.4,0.64,0.6147619047619047,0.6138917262512769,0.22277619047619643,0.2781021897810219,0.0
12527,ethicalsense_fed_thirdfactor,0.95,0.5064599999999997,0.32,0.4,0.64,0.5047619047619047,0.5131782945736434,0.0199404761904764,0.35919540229885055,0.0
12527,ethicalsense_plus_idealgap,0.4956079937527634,0.6910646561762968,0.8580146059130273,0.8842131453217253,0.3298744299767602,0.5252380952380953,0.5191802417235943,0.054145238095238205,0.33116883116883117,0.6693989071038251
