seed,model,is_tdc,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,gross_trajectory,avg_information_cost,net_trajectory_after_info_cost,final_quality
17806,simple_q084_a008,False,0.7526881720430108,0.08266666666666667,0.4731182795698925,0.17797443461160276,0.8220255653883972,0.5268817204301075,0.6634862222222182,0.03718000000000375,0.6263062222222144,0.84
17806,simple_q090_a008,False,0.8311688311688312,0.05733333333333333,0.37662337662337664,0.13926499032882012,0.8607350096711799,0.6233766233766234,0.7116382222222188,0.05631999999999951,0.6553182222222194,0.9
17806,simple_q090_a016,False,0.8295454545454546,0.050666666666666665,0.3977272727272727,0.11121951219512195,0.8887804878048781,0.6022727272727273,0.6949013333333303,0.05631999999999951,0.6385813333333308,0.9
17806,tdc_evidence_validated,True,0.8333333333333334,0.06133333333333333,0.26666666666666666,0.15060240963855423,0.8493975903614458,0.7333333333333334,0.6935839999999959,0.042881214653792694,0.6507027853462032,0.9100609125022796
17807,simple_q076_a008,False,0.7528089887640449,0.13066666666666665,0.3707865168539326,0.24741298212605833,0.7525870178739417,0.6292134831460674,0.6682755555555508,0.01782000000000037,0.6504555555555505,0.76
17807,simple_q084_a008,False,0.7857142857142857,0.10266666666666667,0.336734693877551,0.17801556420233464,0.8219844357976653,0.6632653061224489,0.6892862222222184,0.03718000000000375,0.6521062222222146,0.84
17807,simple_q090_a008,False,0.776595744680851,0.050666666666666665,0.3617021276595745,0.13715953307392997,0.8628404669260701,0.6382978723404256,0.7485244444444418,0.05631999999999951,0.6922044444444423,0.9
17807,simple_q090_a016,False,0.8522727272727273,0.05466666666666667,0.3522727272727273,0.12054001928640308,0.8794599807135969,0.6477272727272727,0.7357128888888862,0.05631999999999951,0.6793928888888867,0.9
17807,tdc_evidence_validated,True,0.8297872340425532,0.04533333333333334,0.32978723404255317,0.1554907677356657,0.8445092322643343,0.6702127659574468,0.7099359999999965,0.04181785329171603,0.6681181467082804,0.9083722608027822
17808,simple_q076_a008,False,0.7792207792207793,0.12933333333333333,0.3246753246753247,0.22051773729626079,0.7794822627037392,0.6753246753246753,0.6705697777777729,0.01782000000000037,0.6527497777777725,0.76
17808,simple_q084_a008,False,0.8205128205128205,0.088,0.2948717948717949,0.18958742632612965,0.8104125736738703,0.7051282051282051,0.717716444444441,0.03718000000000375,0.6805364444444373,0.84
17808,simple_q090_a008,False,0.8470588235294118,0.06266666666666666,0.3411764705882353,0.13891625615763548,0.8610837438423645,0.6588235294117647,0.7419066666666636,0.05631999999999951,0.6855866666666641,0.9
17808,simple_q090_a016,False,0.8706896551724138,0.04933333333333333,0.28448275862068967,0.10805500982318271,0.8919449901768173,0.7155172413793103,0.7077351111111083,0.05631999999999951,0.6514151111111088,0.9
17808,tdc_evidence_validated,True,0.8405797101449275,0.05466666666666667,0.3188405797101449,0.173828125,0.826171875,0.6811594202898551,0.7538302222222195,0.04144348348084306,0.7123867387413765,0.9106506065540834
17809,simple_q076_a008,False,0.8152173913043478,0.12933333333333333,0.29347826086956524,0.24024024024024024,0.7597597597597597,0.7065217391304348,0.6598488888888838,0.01782000000000037,0.6420288888888834,0.76
17809,simple_q084_a008,False,0.8555555555555555,0.10266666666666667,0.25555555555555554,0.18489835430784124,0.8151016456921587,0.7444444444444445,0.7180755555555521,0.03718000000000375,0.6808955555555484,0.84
17809,simple_q090_a008,False,0.8470588235294118,0.08,0.3411764705882353,0.14217557251908397,0.857824427480916,0.6588235294117647,0.6759404444444412,0.05631999999999951,0.6196204444444418,0.9
17809,simple_q090_a016,False,0.7471264367816092,0.06133333333333333,0.42528735632183906,0.13294232649071358,0.8670576735092864,0.5747126436781609,0.7199413333333305,0.05631999999999951,0.6636213333333311,0.9
17809,tdc_evidence_validated,True,0.8767123287671232,0.05333333333333334,0.2465753424657534,0.18489835430784124,0.8151016456921587,0.7534246575342466,0.7092088888888857,0.03803171801239734,0.6711771708764883,0.906996852020312
17810,simple_q076_a008,False,0.7207207207207207,0.12666666666666668,0.3963963963963964,0.22317188983855651,0.7768281101614435,0.6036036036036037,0.6577031111111071,0.01782000000000037,0.6398831111111067,0.76
17810,simple_q084_a008,False,0.8037383177570093,0.09866666666666667,0.37383177570093457,0.17052023121387283,0.8294797687861272,0.6261682242990654,0.715126222222219,0.03718000000000375,0.6779462222222152,0.84
17810,simple_q090_a008,False,0.8829787234042553,0.06133333333333333,0.32978723404255317,0.15087040618955513,0.8491295938104448,0.6702127659574468,0.707142222222219,0.05631999999999951,0.6508222222222195,0.9
17810,simple_q090_a016,False,0.797752808988764,0.06933333333333333,0.3707865168539326,0.11747572815533981,0.8825242718446602,0.6292134831460674,0.7182577777777751,0.05631999999999951,0.6619377777777756,0.9
17810,tdc_evidence_validated,True,0.9259259259259259,0.058666666666666666,0.2222222222222222,0.1814595660749507,0.8185404339250493,0.7777777777777778,0.704099555555552,0.0379988361227005,0.6661007194328515,0.9106461015975849
17811,simple_q076_a008,False,0.7407407407407407,0.12533333333333332,0.4074074074074074,0.2197483059051307,0.7802516940948693,0.5925925925925926,0.6364817777777729,0.01782000000000037,0.6186617777777725,0.76
17811,simple_q084_a008,False,0.7951807228915663,0.10133333333333333,0.37349397590361444,0.17234664070107109,0.8276533592989289,0.6265060240963856,0.6842808888888847,0.03718000000000375,0.647100888888881,0.84
17811,simple_q090_a008,False,0.8588235294117647,0.06,0.27058823529411763,0.13537549407114624,0.8646245059288538,0.7294117647058824,0.7440559999999972,0.05631999999999951,0.6877359999999977,0.9
17811,simple_q090_a016,False,0.8160919540229885,0.06,0.39080459770114945,0.11445198836081474,0.8855480116391853,0.6091954022988506,0.694183111111108,0.05631999999999951,0.6378631111111085,0.9
17811,tdc_evidence_validated,True,0.8192771084337349,0.05733333333333333,0.39759036144578314,0.1787109375,0.8212890625,0.6024096385542168,0.7042817777777741,0.041380077061565435,0.6629017007162087,0.9079575373756266
17812,simple_q076_a008,False,0.7058823529411765,0.15866666666666668,0.4264705882352941,0.21944177093359,0.78055822906641,0.5735294117647058,0.6742755555555503,0.01782000000000037,0.6564555555555499,0.76
17812,simple_q084_a008,False,0.8409090909090909,0.09466666666666666,0.3068181818181818,0.18937875751503006,0.8106212424849699,0.6931818181818181,0.6880639999999962,0.03718000000000375,0.6508839999999925,0.84
17812,simple_q090_a008,False,0.8411214953271028,0.072,0.3177570093457944,0.13631937682570594,0.8636806231742941,0.6822429906542056,0.6841831111111083,0.05631999999999951,0.6278631111111088,0.9
17812,simple_q090_a016,False,0.84375,0.068,0.28125,0.11568627450980393,0.884313725490196,0.71875,0.6997617777777744,0.05631999999999951,0.6434417777777749,0.9
17812,tdc_evidence_validated,True,0.875,0.056,0.2222222222222222,0.18564102564102564,0.8143589743589743,0.7777777777777778,0.703786666666663,0.03877602393303703,0.665010642733626,0.9083706520283215
17813,simple_q076_a008,False,0.7349397590361446,0.14266666666666666,0.39759036144578314,0.2478134110787172,0.7521865889212828,0.6024096385542168,0.6402257777777729,0.01782000000000037,0.6224057777777725,0.76
17813,simple_q084_a008,False,0.8369565217391305,0.08133333333333333,0.32608695652173914,0.20176297747306562,0.7982370225269344,0.6739130434782609,0.7106346666666628,0.03718000000000375,0.673454666666659,0.84
17813,simple_q090_a008,False,0.8846153846153846,0.06266666666666666,0.2980769230769231,0.13274336283185842,0.8672566371681416,0.7019230769230769,0.7707102222222195,0.05631999999999951,0.71439022222222,0.9
17813,simple_q090_a016,False,0.8641975308641975,0.08,0.2839506172839506,0.11839530332681017,0.8816046966731899,0.7160493827160495,0.732644444444442,0.05631999999999951,0.6763244444444425,0.9
17813,tdc_evidence_validated,True,0.8735632183908046,0.06666666666666667,0.26436781609195403,0.1864244741873805,0.8135755258126195,0.735632183908046,0.6928373333333298,0.04217593756610837,0.6506613957672214,0.9089679891596139
17814,simple_q076_a008,False,0.7386363636363636,0.13066666666666665,0.3977272727272727,0.2514792899408284,0.7485207100591715,0.6022727272727273,0.6656186666666617,0.01782000000000037,0.6477986666666613,0.76
17814,simple_q084_a008,False,0.8217821782178217,0.07733333333333334,0.31683168316831684,0.1824134705332086,0.8175865294667914,0.6831683168316831,0.726080888888885,0.03718000000000375,0.6889008888888812,0.84
17814,simple_q090_a008,False,0.8783783783783784,0.05333333333333334,0.2972972972972973,0.15083251714005877,0.8491674828599413,0.7027027027027026,0.751065777777775,0.05631999999999951,0.6947457777777755,0.9
17814,simple_q090_a016,False,0.8295454545454546,0.058666666666666666,0.29545454545454547,0.11643835616438356,0.8835616438356164,0.7045454545454546,0.720072888888886,0.05631999999999951,0.6637528888888865,0.9
17814,tdc_evidence_validated,True,0.8390804597701149,0.05333333333333334,0.3218390804597701,0.1712871287128713,0.8287128712871287,0.6781609195402298,0.721815111111108,0.04170024711780268,0.6801148639933052,0.9077832146425378
17815,simple_q076_a008,False,0.6777777777777778,0.14533333333333334,0.4222222222222222,0.22114451988360814,0.7788554801163918,0.5777777777777777,0.6822115555555518,0.01782000000000037,0.6643915555555514,0.76
17815,simple_q084_a008,False,0.6777777777777778,0.09466666666666666,0.4888888888888889,0.1889763779527559,0.8110236220472441,0.5111111111111111,0.6913982222222186,0.03718000000000375,0.6542182222222148,0.84
17815,simple_q090_a008,False,0.8142857142857143,0.042666666666666665,0.3142857142857143,0.14796905222437137,0.8520309477756286,0.6857142857142857,0.7511359999999976,0.05631999999999951,0.6948159999999981,0.9
17815,simple_q090_a016,False,0.8125,0.07066666666666667,0.325,0.12063808574277168,0.8793619142572283,0.675,0.7158391111111084,0.05631999999999951,0.659519111111109,0.9
17815,tdc_evidence_validated,True,0.7821782178217822,0.06,0.37623762376237624,0.14636542239685657,0.8536345776031434,0.6237623762376238,0.6937537777777746,0.04317364348443651,0.650580134293338,0.90715238887253
17816,simple_q076_a008,False,0.6923076923076923,0.12933333333333333,0.46153846153846156,0.2451171875,0.7548828125,0.5384615384615384,0.5932933333333288,0.01782000000000037,0.5754733333333284,0.76
17816,simple_q084_a008,False,0.7333333333333333,0.10266666666666667,0.43333333333333335,0.19257773319959878,0.8074222668004012,0.5666666666666667,0.6793431111111075,0.03718000000000375,0.6421631111111037,0.84
17816,simple_q090_a008,False,0.8404255319148937,0.068,0.3191489361702128,0.14688715953307394,0.853112840466926,0.6808510638297872,0.7111511111111075,0.05631999999999951,0.654831111111108,0.9
17816,simple_q090_a016,False,0.8431372549019608,0.064,0.3627450980392157,0.11596958174904944,0.8840304182509505,0.6372549019607843,0.7075306666666635,0.05631999999999951,0.651210666666664,0.9
17816,tdc_evidence_validated,True,0.8493150684931506,0.052,0.3424657534246575,0.1780821917808219,0.821917808219178,0.6575342465753424,0.7167964444444408,0.0395906738808957,0.6772057705635451,0.9056805294765515
17817,simple_q076_a008,False,0.7634408602150538,0.128,0.3763440860215054,0.23927550047664442,0.7607244995233555,0.6236559139784946,0.6531546666666622,0.01782000000000037,0.6353346666666618,0.76
17817,simple_q084_a008,False,0.7625,0.08266666666666667,0.3375,0.18564593301435406,0.8143540669856459,0.6625,0.732448888888885,0.03718000000000375,0.6952688888888813,0.84
17817,simple_q090_a008,False,0.8279569892473119,0.05733333333333333,0.3118279569892473,0.13702623906705538,0.8629737609329446,0.6881720430107527,0.7067839999999973,0.05631999999999951,0.6504639999999978,0.9
17817,simple_q090_a016,False,0.8452380952380952,0.06266666666666666,0.27380952380952384,0.13992172211350293,0.860078277886497,0.7261904761904762,0.7271208888888868,0.05631999999999951,0.6708008888888873,0.9
17817,tdc_evidence_validated,True,0.84,0.072,0.37333333333333335,0.15453639082751744,0.8454636091724825,0.6266666666666667,0.7032728888888851,0.04349133416973981,0.6597815547191452,0.9095103315698592
17818,simple_q076_a008,False,0.7411764705882353,0.152,0.4235294117647059,0.23373052245646195,0.766269477543538,0.5764705882352941,0.64225244444444,0.01782000000000037,0.6244324444444396,0.76
17818,simple_q084_a008,False,0.8395061728395061,0.092,0.32098765432098764,0.18817733990147784,0.8118226600985221,0.6790123456790124,0.6808319999999964,0.03718000000000375,0.6436519999999927,0.84
17818,simple_q090_a008,False,0.8241758241758241,0.048,0.27472527472527475,0.13663967611336034,0.8633603238866396,0.7252747252747253,0.744708444444442,0.05631999999999951,0.6883884444444425,0.9
17818,simple_q090_a016,False,0.9183673469387755,0.06666666666666667,0.22448979591836735,0.11132075471698114,0.8886792452830189,0.7755102040816326,0.7148142222222191,0.05631999999999951,0.6584942222222196,0.9
17818,tdc_evidence_validated,True,0.8285714285714286,0.04933333333333333,0.34285714285714286,0.16042267050912584,0.8395773294908742,0.6571428571428571,0.697110222222219,0.04146478661226736,0.6556454356099516,0.9089034870096167
17819,simple_q076_a008,False,0.7789473684210526,0.132,0.35789473684210527,0.22468659594985535,0.7753134040501446,0.6421052631578947,0.6473617777777735,0.01782000000000037,0.6295417777777731,0.76
17819,simple_q084_a008,False,0.8229166666666666,0.088,0.3333333333333333,0.16791744840525327,0.8320825515947468,0.6666666666666667,0.6793137777777736,0.03718000000000375,0.6421337777777698,0.84
17819,simple_q090_a008,False,0.8505747126436781,0.06666666666666667,0.28735632183908044,0.13596059113300493,0.864039408866995,0.7126436781609196,0.7358373333333303,0.05631999999999951,0.6795173333333309,0.9
17819,simple_q090_a016,False,0.82,0.05466666666666667,0.33,0.13150147203140333,0.8684985279685966,0.6699999999999999,0.7211137777777752,0.05631999999999951,0.6647937777777757,0.9
