seed,model,ethical_detection_accuracy,transformation_decision_accuracy,false_consolidation_rate,anti_core_capture_rate,overall_component_score
13249,ablate_core_constraint,0.8383333333333334,0.8666666666666667,0.06388888888888888,0.3377777777777778,0.8346388888888889
13250,full_loop,0.8433333333333334,0.8583333333333333,0.07444444444444444,0.07666666666666666,0.8836388888888889
13250,ablate_ethicalsense,0.5877777777777777,0.8572222222222222,0.05722222222222222,0.065,0.8133333333333334
13250,ablate_idealgap,0.8388888888888889,0.6172222222222222,0.06333333333333334,0.07555555555555556,0.8250277777777777
13250,ablate_shadow_validation,0.8633333333333333,0.8594444444444445,0.39444444444444443,0.07388888888888889,0.8104722222222223
13250,ablate_core_constraint,0.8288888888888889,0.8561111111111112,0.06777777777777778,0.35444444444444445,0.824861111111111
13251,full_loop,0.835,0.8611111111111112,0.06444444444444444,0.07222222222222222,0.8852222222222222
13251,ablate_ethicalsense,0.5722222222222222,0.8438888888888889,0.06722222222222222,0.07888888888888888,0.8000555555555555
13251,ablate_idealgap,0.8327777777777777,0.6022222222222222,0.07722222222222222,0.07388888888888889,0.8163055555555556
13251,ablate_shadow_validation,0.8416666666666667,0.8722222222222222,0.3927777777777778,0.08222222222222222,0.8059166666666667
13251,ablate_core_constraint,0.8338888888888889,0.8522222222222222,0.06666666666666667,0.3472222222222222,0.8271111111111111
13252,full_loop,0.8333333333333334,0.8544444444444445,0.07166666666666667,0.07444444444444444,0.8808055555555555
13252,ablate_ethicalsense,0.5911111111111111,0.855,0.06388888888888888,0.06888888888888889,0.8113333333333335
13252,ablate_idealgap,0.8344444444444444,0.5794444444444444,0.06166666666666667,0.07277777777777777,0.8152222222222222
13252,ablate_shadow_validation,0.8394444444444444,0.8766666666666667,0.37222222222222223,0.08277777777777778,0.8113888888888888
13252,ablate_core_constraint,0.84,0.8694444444444445,0.07277777777777777,0.33611111111111114,0.8339444444444445
13253,full_loop,0.8511111111111112,0.8605555555555555,0.06833333333333333,0.07611111111111112,0.8881666666666667
13253,ablate_ethicalsense,0.5933333333333334,0.86,0.07666666666666666,0.075,0.8088333333333334
13253,ablate_idealgap,0.8522222222222222,0.5983333333333334,0.06333333333333334,0.07,0.8254166666666667
13253,ablate_shadow_validation,0.8305555555555556,0.8483333333333334,0.37777777777777777,0.08,0.8008055555555557
13253,ablate_core_constraint,0.84,0.865,0.06722222222222222,0.3377777777777778,0.8338888888888889
13254,full_loop,0.8338888888888889,0.87,0.0661111111111111,0.08222222222222222,0.8846944444444444
13254,ablate_ethicalsense,0.5638888888888889,0.8722222222222222,0.056666666666666664,0.06111111111111111,0.8108333333333334
13254,ablate_idealgap,0.8327777777777777,0.6072222222222222,0.07722222222222222,0.08222222222222222,0.8158888888888889
13254,ablate_shadow_validation,0.8466666666666667,0.8572222222222222,0.3738888888888889,0.06777777777777778,0.8112777777777778
13254,ablate_core_constraint,0.8333333333333334,0.8516666666666667,0.065,0.33944444444444444,0.8287777777777778
13255,full_loop,0.8488888888888889,0.8694444444444445,0.06666666666666667,0.08166666666666667,0.8890277777777778
13255,ablate_ethicalsense,0.6044444444444445,0.8433333333333334,0.07388888888888889,0.07,0.8096944444444445
13255,ablate_idealgap,0.84,0.5977777777777777,0.06,0.07277777777777777,0.8218888888888888
13255,ablate_shadow_validation,0.8355555555555556,0.8588888888888889,0.36944444444444446,0.075,0.8080277777777778
13255,ablate_core_constraint,0.8394444444444444,0.8622222222222222,0.06833333333333333,0.33444444444444443,0.8334166666666667
13256,full_loop,0.8361111111111111,0.8622222222222222,0.07166666666666667,0.075,0.8834722222222223
13256,ablate_ethicalsense,0.5633333333333334,0.8666666666666667,0.07888888888888888,0.06833333333333333,0.8022777777777779
13256,ablate_idealgap,0.8411111111111111,0.6072222222222222,0.07388888888888889,0.07666666666666666,0.8203333333333334
13256,ablate_shadow_validation,0.8305555555555556,0.8527777777777777,0.3927777777777778,0.06833333333333333,0.8005
13256,ablate_core_constraint,0.8616666666666667,0.8505555555555555,0.07777777777777778,0.3327777777777778,0.8351388888888889
13257,full_loop,0.8516666666666667,0.8483333333333334,0.07666666666666666,0.08444444444444445,0.8815277777777778
13257,ablate_ethicalsense,0.5755555555555556,0.8761111111111111,0.06,0.07166666666666667,0.8123611111111111
13257,ablate_idealgap,0.84,0.6038888888888889,0.06944444444444445,0.08333333333333333,0.8189444444444445
13257,ablate_shadow_validation,0.8294444444444444,0.8494444444444444,0.38222222222222224,0.08388888888888889,0.798861111111111
13257,ablate_core_constraint,0.8283333333333334,0.8522222222222222,0.06666666666666667,0.3416666666666667,0.8265555555555556
13258,full_loop,0.8238888888888889,0.8566666666666667,0.06055555555555556,0.08,0.8801944444444445
13258,ablate_ethicalsense,0.5438888888888889,0.8505555555555555,0.06666666666666667,0.07444444444444444,0.79425
13258,ablate_idealgap,0.8283333333333334,0.6022222222222222,0.0661111111111111,0.07666666666666666,0.8171944444444444
13258,ablate_shadow_validation,0.8316666666666667,0.8677777777777778,0.3794444444444444,0.07388888888888889,0.8068055555555556
13258,ablate_core_constraint,0.8377777777777777,0.8516666666666667,0.07333333333333333,0.3438888888888889,0.8271388888888889
13259,full_loop,0.8383333333333334,0.8505555555555555,0.06388888888888888,0.08055555555555556,0.8820555555555555
13259,ablate_ethicalsense,0.5694444444444444,0.8594444444444445,0.06722222222222222,0.07555555555555556,0.8037777777777778
13259,ablate_idealgap,0.8322222222222222,0.5983333333333334,0.06444444444444444,0.08611111111111111,0.8159166666666667
13259,ablate_shadow_validation,0.8444444444444444,0.8466666666666667,0.37277777777777776,0.07833333333333334,0.8061388888888888
13259,ablate_core_constraint,0.8394444444444444,0.855,0.075,0.33611111111111114,0.8296111111111111
13260,full_loop,0.8527777777777777,0.8672222222222222,0.07055555555555555,0.07944444444444444,0.8891111111111111
13260,ablate_ethicalsense,0.5694444444444444,0.8694444444444445,0.06111111111111111,0.07222222222222222,0.8084722222222221
13260,ablate_idealgap,0.8411111111111111,0.5855555555555556,0.07166666666666667,0.08888888888888889,0.8130277777777779
13260,ablate_shadow_validation,0.8555555555555555,0.8638888888888889,0.3561111111111111,0.07222222222222222,0.8191666666666667
13260,ablate_core_constraint,0.8411111111111111,0.8655555555555555,0.07,0.33611111111111114,0.834
13261,full_loop,0.8272222222222222,0.8622222222222222,0.07222222222222222,0.07388888888888889,0.8808888888888888
13261,ablate_ethicalsense,0.5766666666666667,0.855,0.06388888888888888,0.07444444444444444,0.8058888888888889
13261,ablate_idealgap,0.8455555555555555,0.5922222222222222,0.0661111111111111,0.07722222222222222,0.81975
13261,ablate_shadow_validation,0.8361111111111111,0.8638888888888889,0.3605555555555556,0.07444444444444444,0.8117777777777778
13261,ablate_core_constraint,0.8377777777777777,0.8505555555555555,0.07222222222222222,0.36,0.8239166666666666
13262,full_loop,0.8272222222222222,0.8366666666666667,0.06444444444444444,0.075,0.8762222222222222
13262,ablate_ethicalsense,0.5861111111111111,0.8572222222222222,0.07222222222222222,0.06666666666666667,0.80875
13262,ablate_idealgap,0.8311111111111111,0.5627777777777778,0.07722222222222222,0.06388888888888888,0.8079444444444444
13262,ablate_shadow_validation,0.8466666666666667,0.8644444444444445,0.38555555555555554,0.06888888888888889,0.8099444444444446
13262,ablate_core_constraint,0.8511111111111112,0.8505555555555555,0.07444444444444444,0.34444444444444444,0.8304722222222223
13263,full_loop,0.8311111111111111,0.8477777777777777,0.06166666666666667,0.07444444444444444,0.8809722222222223
13263,ablate_ethicalsense,0.5911111111111111,0.8583333333333333,0.07055555555555555,0.07222222222222222,0.8098333333333334
13263,ablate_idealgap,0.845,0.5672222222222222,0.06722222222222222,0.07666666666666666,0.8131666666666667
13263,ablate_shadow_validation,0.8355555555555556,0.8616666666666667,0.39611111111111114,0.07888888888888888,0.8012777777777778
13263,ablate_core_constraint,0.8366666666666667,0.8511111111111112,0.06388888888888888,0.3377777777777778,0.83025
13264,full_loop,0.8366666666666667,0.8544444444444445,0.06166666666666667,0.07277777777777777,0.8846388888888889
13264,ablate_ethicalsense,0.5916666666666667,0.8638888888888889,0.07555555555555556,0.07666666666666666,0.8092499999999999
13264,ablate_idealgap,0.8377777777777777,0.595,0.06111111111111111,0.07888888888888888,0.8190277777777777
13264,ablate_shadow_validation,0.835,0.8727777777777778,0.3877777777777778,0.08222222222222222,0.8053055555555556
13264,ablate_core_constraint,0.8205555555555556,0.8555555555555555,0.07277777777777777,0.3566666666666667,0.8205277777777777
13265,full_loop,0.8305555555555556,0.86,0.06722222222222222,0.07611111111111112,0.8821388888888889
13265,ablate_ethicalsense,0.595,0.8533333333333334,0.06944444444444445,0.06888888888888889,0.8106944444444446
13265,ablate_idealgap,0.8538888888888889,0.5905555555555555,0.06222222222222222,0.07222222222222222,0.8238055555555556
13265,ablate_shadow_validation,0.8283333333333334,0.8666666666666667,0.37555555555555553,0.06555555555555556,0.8081666666666667
13265,ablate_core_constraint,0.8438888888888889,0.8488888888888889,0.06055555555555556,0.335,0.8332499999999999
13266,full_loop,0.8422222222222222,0.8594444444444445,0.06888888888888889,0.08555555555555555,0.8831944444444444
13266,ablate_ethicalsense,0.5783333333333334,0.8727777777777778,0.07277777777777777,0.07388888888888889,0.8087222222222221
13266,ablate_idealgap,0.8394444444444444,0.5955555555555555,0.06944444444444445,0.07833333333333334,0.8176944444444444
13266,ablate_shadow_validation,0.8383333333333334,0.8505555555555555,0.385,0.07055555555555555,0.8037777777777778
13266,ablate_core_constraint,0.8422222222222222,0.8438888888888889,0.07055555555555555,0.3622222222222222,0.8235555555555555
13267,full_loop,0.8361111111111111,0.8722222222222222,0.06555555555555556,0.07,0.8885000000000001
13267,ablate_ethicalsense,0.5683333333333334,0.8722222222222222,0.058333333333333334,0.07888888888888888,0.8081944444444444
13267,ablate_idealgap,0.8355555555555556,0.6072222222222222,0.06444444444444444,0.07833333333333334,0.8206944444444445
13267,ablate_shadow_validation,0.8311111111111111,0.8566666666666667,0.39111111111111113,0.085,0.7987222222222223
13267,ablate_core_constraint,0.8388888888888889,0.8611111111111112,0.06833333333333333,0.355,0.828861111111111
13268,full_loop,0.8277777777777777,0.8572222222222222,0.07944444444444444,0.08388888888888889,0.8759999999999999
13268,ablate_ethicalsense,0.5855555555555556,0.8622222222222222,0.07055555555555555,0.085,0.8065833333333334
13268,ablate_idealgap,0.8205555555555556,0.5927777777777777,0.06833333333333333,0.07444444444444444,0.8123888888888889
13268,ablate_shadow_validation,0.8444444444444444,0.8733333333333333,0.36,0.08222222222222222,0.8152222222222222
13268,ablate_core_constraint,0.8283333333333334,0.8611111111111112,0.07611111111111112,0.3416666666666667,0.8264166666666667
13269,full_loop,0.8288888888888889,0.8527777777777777,0.07,0.06888888888888889,0.8805833333333333
13269,ablate_ethicalsense,0.5933333333333334,0.8527777777777777,0.07333333333333333,0.08222222222222222,0.8064166666666667
13269,ablate_idealgap,0.845,0.6033333333333334,0.07611111111111112,0.08055555555555556,0.8191944444444444
13269,ablate_shadow_validation,0.8388888888888889,0.8555555555555555,0.37722222222222224,0.07777777777777778,0.8056944444444445
13269,ablate_core_constraint,0.8305555555555556,0.8677777777777778,0.05722222222222222,0.3377777777777778,0.83425
13270,full_loop,0.8255555555555556,0.8572222222222222,0.07277777777777777,0.08,0.8777777777777779
13270,ablate_ethicalsense,0.5911111111111111,0.8561111111111112,0.06666666666666667,0.07166666666666667,0.8103611111111111
13270,ablate_idealgap,0.8522222222222222,0.5777777777777777,0.07055555555555555,0.07444444444444444,0.8175833333333333
13270,ablate_shadow_validation,0.8511111111111112,0.8611111111111112,0.37833333333333335,0.06444444444444444,0.813138888888889
13270,ablate_core_constraint,0.8411111111111111,0.8688888888888889,0.07055555555555555,0.3477777777777778,0.8323611111111112
13271,full_loop,0.84,0.8594444444444445,0.06388888888888888,0.06388888888888888,0.8881111111111111
13271,ablate_ethicalsense,0.5738888888888889,0.8672222222222222,0.07388888888888889,0.07055555555555555,0.8063888888888889
13271,ablate_idealgap,0.8388888888888889,0.5977777777777777,0.07111111111111111,0.08222222222222222,0.8168888888888889
13271,ablate_shadow_validation,0.8288888888888889,0.8611111111111112,0.3844444444444444,0.085,0.8008333333333334
13271,ablate_core_constraint,0.8483333333333334,0.8533333333333334,0.06888888888888889,0.345,0.8316111111111111
13272,full_loop,0.8505555555555555,0.865,0.065,0.07166666666666667,0.8908333333333334
13272,ablate_ethicalsense,0.5733333333333334,0.8483333333333334,0.07166666666666667,0.07666666666666666,0.8008333333333333
13272,ablate_idealgap,0.8405555555555555,0.6011111111111112,0.07444444444444444,0.07166666666666667,0.8195
13272,ablate_shadow_validation,0.8283333333333334,0.8683333333333333,0.37722222222222224,0.07444444444444444,0.8063888888888889
13272,ablate_core_constraint,0.8355555555555556,0.8666666666666667,0.0661111111111111,0.3616666666666667,0.8284722222222223
13273,full_loop,0.8416666666666667,0.8722222222222222,0.075,0.07611111111111112,0.8865833333333334
13273,ablate_ethicalsense,0.5811111111111111,0.8533333333333334,0.06833333333333333,0.07,0.8065833333333334
13273,ablate_idealgap,0.8455555555555555,0.6088888888888889,0.06722222222222222,0.07722222222222222,0.8236388888888889
13273,ablate_shadow_validation,0.84,0.8633333333333333,0.37555555555555553,0.07722222222222222,0.8085
13273,ablate_core_constraint,0.835,0.8566666666666667,0.06833333333333333,0.3622222222222222,0.8251388888888889
13274,full_loop,0.8566666666666667,0.8583333333333333,0.06888888888888889,0.07722222222222222,0.8889166666666667
13274,ablate_ethicalsense,0.5855555555555556,0.8561111111111112,0.065,0.07777777777777778,0.8078888888888889
13274,ablate_idealgap,0.8416666666666667,0.5838888888888889,0.06555555555555556,0.08055555555555556,0.8159722222222222
13274,ablate_shadow_validation,0.855,0.8733333333333333,0.39555555555555555,0.07611111111111112,0.8107222222222222
13274,ablate_core_constraint,0.8333333333333334,0.8522222222222222,0.07722222222222222,0.3472222222222222,0.8243055555555555
13275,full_loop,0.835,0.8566666666666667,0.07944444444444444,0.07833333333333334,0.8791388888888889
13275,ablate_ethicalsense,0.5755555555555556,0.8633333333333333,0.058888888888888886,0.06944444444444445,0.8098888888888889
13275,ablate_idealgap,0.8338888888888889,0.5972222222222222,0.07055555555555555,0.07166666666666667,0.8175
13275,ablate_shadow_validation,0.8433333333333334,0.8527777777777777,0.385,0.07888888888888888,0.8041666666666667
13275,ablate_core_constraint,0.8444444444444444,0.8483333333333334,0.07,0.3416666666666667,0.8295833333333333
13276,full_loop,0.8394444444444444,0.85,0.0661111111111111,0.08944444444444444,0.8799166666666666
13276,ablate_ethicalsense,0.5527777777777778,0.8566666666666667,0.07166666666666667,0.08666666666666667,0.79475
13276,ablate_idealgap,0.8433333333333334,0.5955555555555555,0.07111111111111111,0.075,0.8191111111111111
13276,ablate_shadow_validation,0.8294444444444444,0.8627777777777778,0.375,0.07666666666666666,0.8054444444444444
13276,ablate_core_constraint,0.8461111111111111,0.8544444444444445,0.0661111111111111,0.345,0.8319166666666666
13277,full_loop,0.8444444444444444,0.8577777777777778,0.075,0.07888888888888888,0.8832500000000001
13277,ablate_ethicalsense,0.5844444444444444,0.8588888888888889,0.07555555555555556,0.07555555555555556,0.8060555555555555
13277,ablate_idealgap,0.8344444444444444,0.5905555555555555,0.08611111111111111,0.06666666666666667,0.813111111111111
13277,ablate_shadow_validation,0.8355555555555556,0.8533333333333334,0.39166666666666666,0.07388888888888889,0.8013055555555555
13277,ablate_core_constraint,0.84,0.8655555555555555,0.07777777777777778,0.3422222222222222,0.8304999999999999
13278,full_loop,0.8483333333333334,0.8622222222222222,0.07055555555555555,0.07277777777777777,0.8878611111111111
13278,ablate_ethicalsense,0.5716666666666667,0.8644444444444445,0.07333333333333333,0.08722222222222223,0.8018333333333334
13278,ablate_idealgap,0.8294444444444444,0.6033333333333334,0.055,0.06944444444444445,0.8220277777777778
13278,ablate_shadow_validation,0.8411111111111111,0.8588888888888889,0.37833333333333335,0.07333333333333333,0.8078055555555556
13278,ablate_core_constraint,0.8372222222222222,0.865,0.06444444444444444,0.3377777777777778,0.83375
13279,full_loop,0.8327777777777777,0.8661111111111112,0.06888888888888889,0.08333333333333333,0.8824722222222222
13279,ablate_ethicalsense,0.5727777777777778,0.8594444444444445,0.06555555555555556,0.085,0.8033055555555556
13279,ablate_idealgap,0.8422222222222222,0.6033333333333334,0.06055555555555556,0.07166666666666667,0.8240277777777777
13279,ablate_shadow_validation,0.8261111111111111,0.8633333333333333,0.38555555555555554,0.07333333333333333,0.8026111111111112
13279,ablate_core_constraint,0.8433333333333334,0.8588888888888889,0.059444444444444446,0.3738888888888889,0.8280833333333334
13280,full_loop,0.8394444444444444,0.8583333333333333,0.06888888888888889,0.08222222222222222,0.8827499999999999
13280,ablate_ethicalsense,0.6033333333333334,0.855,0.06222222222222222,0.07,0.8151944444444446
13280,ablate_idealgap,0.8377777777777777,0.5855555555555556,0.08055555555555556,0.08166666666666667,0.8112499999999999
13280,ablate_shadow_validation,0.84,0.8483333333333334,0.37333333333333335,0.07611111111111112,0.8055277777777778
13280,ablate_core_constraint,0.8383333333333334,0.8727777777777778,0.058333333333333334,0.3561111111111111,0.8338888888888888
13281,full_loop,0.8233333333333334,0.8516666666666667,0.058333333333333334,0.07,0.8813333333333333
13281,ablate_ethicalsense,0.5833333333333334,0.8722222222222222,0.06555555555555556,0.0661111111111111,0.8134444444444445
13281,ablate_idealgap,0.8594444444444445,0.6094444444444445,0.058888888888888886,0.07888888888888888,0.8296944444444445
13281,ablate_shadow_validation,0.8405555555555555,0.8494444444444444,0.36944444444444446,0.0811111111111111,0.8059444444444445
13281,ablate_core_constraint,0.8511111111111112,0.8461111111111111,0.057777777777777775,0.3411111111111111,0.8341944444444445
13282,full_loop,0.8405555555555555,0.8677777777777778,0.07222222222222222,0.07944444444444444,0.8851666666666667
13282,ablate_ethicalsense,0.5666666666666667,0.8594444444444445,0.07555555555555556,0.06833333333333333,0.8023055555555555
13282,ablate_idealgap,0.8377777777777777,0.605,0.06555555555555556,0.06833333333333333,0.8225277777777777
13282,ablate_shadow_validation,0.8344444444444444,0.8711111111111111,0.375,0.07166666666666667,0.8100277777777777
13282,ablate_core_constraint,0.8444444444444444,0.8555555555555555,0.07944444444444444,0.34555555555555556,0.8282499999999999
13283,full_loop,0.8438888888888889,0.8577777777777778,0.07111111111111111,0.07944444444444444,0.8839444444444444
13283,ablate_ethicalsense,0.5811111111111111,0.8266666666666667,0.0661111111111111,0.08,0.7984722222222222
13283,ablate_idealgap,0.8444444444444444,0.5938888888888889,0.08055555555555556,0.075,0.8166666666666667
13283,ablate_shadow_validation,0.8427777777777777,0.8466666666666667,0.37222222222222223,0.08333333333333333,0.8047777777777778
13283,ablate_core_constraint,0.8288888888888889,0.8633333333333333,0.06777777777777778,0.33944444444444444,0.8296666666666666
13284,full_loop,0.8416666666666667,0.8588888888888889,0.06166666666666667,0.08222222222222222,0.8853611111111112
13284,ablate_ethicalsense,0.5611111111111111,0.85,0.06833333333333333,0.07222222222222222,0.7993055555555556
13284,ablate_idealgap,0.8305555555555556,0.6133333333333333,0.06555555555555556,0.08166666666666667,0.8197777777777777
13284,ablate_shadow_validation,0.83,0.8572222222222222,0.37555555555555553,0.06833333333333333,0.80575
13284,ablate_core_constraint,0.8455555555555555,0.8727777777777778,0.06444444444444444,0.35333333333333333,0.8350833333333334
13285,full_loop,0.8433333333333334,0.8561111111111112,0.07722222222222222,0.07833333333333334,0.8820555555555556
13285,ablate_ethicalsense,0.5644444444444444,0.8633333333333333,0.07111111111111111,0.07,0.8033888888888889
13285,ablate_idealgap,0.84,0.5961111111111111,0.06055555555555556,0.07055555555555555,0.8217777777777777
13285,ablate_shadow_validation,0.8438888888888889,0.8516666666666667,0.3927777777777778,0.06333333333333334,0.8052222222222222
13285,ablate_core_constraint,0.8505555555555555,0.8627777777777778,0.07,0.34944444444444445,0.8334722222222222
13286,full_loop,0.8388888888888889,0.8633333333333333,0.05722222222222222,0.07222222222222222,0.88875
13286,ablate_ethicalsense,0.57,0.865,0.065,0.0811111111111111,0.8047777777777778
13286,ablate_idealgap,0.8366666666666667,0.5922222222222222,0.06888888888888889,0.07611111111111112,0.8166111111111112
13286,ablate_shadow_validation,0.84,0.8555555555555555,0.37444444444444447,0.06555555555555556,0.8091666666666667
13286,ablate_core_constraint,0.8333333333333334,0.8638888888888889,0.06777777777777778,0.3383333333333333,0.8313611111111111
13287,full_loop,0.8233333333333334,0.8677777777777778,0.06888888888888889,0.07777777777777778,0.8811666666666667
13287,ablate_ethicalsense,0.5922222222222222,0.86,0.06722222222222222,0.07611111111111112,0.8106388888888889
13287,ablate_idealgap,0.8327777777777777,0.6016666666666667,0.06555555555555556,0.08222222222222222,0.8174166666666667
13287,ablate_shadow_validation,0.8394444444444444,0.85,0.36333333333333334,0.07222222222222222,0.8090555555555555
13287,ablate_core_constraint,0.8411111111111111,0.86,0.06722222222222222,0.33166666666666667,0.8341944444444446
13288,full_loop,0.8294444444444444,0.8555555555555555,0.06555555555555556,0.08666666666666667,0.8789999999999999
13288,ablate_ethicalsense,0.5627777777777778,0.8633333333333333,0.06444444444444444,0.07388888888888889,0.8037777777777777
13288,ablate_idealgap,0.84,0.6033333333333334,0.07,0.08333333333333333,0.8186666666666667
13288,ablate_shadow_validation,0.8338888888888889,0.8727777777777778,0.3861111111111111,0.0661111111111111,0.8086111111111112
13288,ablate_core_constraint,0.8427777777777777,0.865,0.07055555555555555,0.35055555555555556,0.8313333333333334
13289,full_loop,0.8233333333333334,0.8583333333333333,0.07777777777777778,0.07333333333333333,0.8774722222222222
13289,ablate_ethicalsense,0.5888888888888889,0.8577777777777778,0.06944444444444445,0.06333333333333334,0.8110833333333334
13289,ablate_idealgap,0.8366666666666667,0.5838888888888889,0.06277777777777778,0.07833333333333334,0.8156111111111112
13289,ablate_shadow_validation,0.8466666666666667,0.8783333333333333,0.3655555555555556,0.06833333333333333,0.8185277777777779
13289,ablate_core_constraint,0.8405555555555555,0.8533333333333334,0.06,0.3477777777777778,0.8309444444444445
13290,full_loop,0.8533333333333334,0.8555555555555555,0.0661111111111111,0.07166666666666667,0.8890277777777778
13290,ablate_ethicalsense,0.59,0.8666666666666667,0.06111111111111111,0.06888888888888889,0.8146111111111112
13290,ablate_idealgap,0.8327777777777777,0.6066666666666667,0.058888888888888886,0.06055555555555556,0.8246666666666667
13290,ablate_shadow_validation,0.83,0.8583333333333333,0.3738888888888889,0.08277777777777778,0.8035555555555555
13290,ablate_core_constraint,0.8377777777777777,0.8505555555555555,0.06833333333333333,0.33166666666666667,0.8305555555555556
13291,full_loop,0.8322222222222222,0.865,0.07666666666666666,0.07111111111111111,0.8825277777777778
13291,ablate_ethicalsense,0.5822222222222222,0.8683333333333333,0.06666666666666667,0.08,0.8090833333333334
13291,ablate_idealgap,0.8411111111111111,0.6077777777777778,0.06444444444444444,0.07722222222222222,0.8227222222222222
13291,ablate_shadow_validation,0.8322222222222222,0.865,0.3605555555555556,0.06055555555555556,0.8136666666666666
13291,ablate_core_constraint,0.8355555555555556,0.86,0.058333333333333334,0.33444444444444443,0.8341944444444445
13292,full_loop,0.8322222222222222,0.8433333333333334,0.075,0.07666666666666666,0.8764166666666667
13292,ablate_ethicalsense,0.585,0.8738888888888889,0.06722222222222222,0.07944444444444444,0.8112777777777778
13292,ablate_idealgap,0.8488888888888889,0.5855555555555556,0.06833333333333333,0.07666666666666666,0.8186388888888888
13292,ablate_shadow_validation,0.8461111111111111,0.8611111111111112,0.3883333333333333,0.0811111111111111,0.8058055555555557
13292,ablate_core_constraint,0.8427777777777777,0.8594444444444445,0.056666666666666664,0.32722222222222225,0.8380833333333333
13293,full_loop,0.8388888888888889,0.8644444444444445,0.07111111111111111,0.08333333333333333,0.8833333333333333
13293,ablate_ethicalsense,0.5983333333333334,0.85,0.06166666666666667,0.08166666666666667,0.81025
13293,ablate_idealgap,0.84,0.6166666666666667,0.06777777777777778,0.07833333333333334,0.8235555555555556
13293,ablate_shadow_validation,0.8355555555555556,0.8772222222222222,0.37666666666666665,0.07666666666666666,0.8104722222222221
13293,ablate_core_constraint,0.84,0.8461111111111111,0.07444444444444444,0.32611111111111113,0.8296944444444444
13294,full_loop,0.8422222222222222,0.8616666666666667,0.06166666666666667,0.07777777777777778,0.8871111111111112
13294,ablate_ethicalsense,0.5561111111111111,0.8666666666666667,0.058888888888888886,0.07388888888888889,0.804
13294,ablate_idealgap,0.8377777777777777,0.6011111111111112,0.06555555555555556,0.07222222222222222,0.8207777777777777
13294,ablate_shadow_validation,0.845,0.865,0.37666666666666665,0.07777777777777778,0.8100277777777778
13294,ablate_core_constraint,0.8572222222222222,0.8688888888888889,0.08333333333333333,0.34444444444444444,0.8346666666666667
13295,full_loop,0.8472222222222222,0.8588888888888889,0.0661111111111111,0.07,0.8883611111111112
13295,ablate_ethicalsense,0.585,0.8616666666666667,0.07388888888888889,0.07333333333333333,0.8077777777777778
13295,ablate_idealgap,0.8461111111111111,0.6038888888888889,0.07166666666666667,0.07388888888888889,0.8221111111111112
13295,ablate_shadow_validation,0.8311111111111111,0.865,0.37666666666666665,0.08555555555555555,0.8043055555555556
13295,ablate_core_constraint,0.8427777777777777,0.8733333333333333,0.06277777777777778,0.3416666666666667,0.8371388888888889
13296,full_loop,0.8433333333333334,0.8611111111111112,0.0661111111111111,0.08055555555555556,0.8856388888888889
13296,ablate_ethicalsense,0.5783333333333334,0.8511111111111112,0.059444444444444446,0.06388888888888888,0.8086388888888889
13296,ablate_idealgap,0.8327777777777777,0.6,0.06388888888888888,0.07166666666666667,0.8195277777777776
13296,ablate_shadow_validation,0.8527777777777777,0.8727777777777778,0.395,0.07888888888888888,0.8094999999999999
13296,ablate_core_constraint,0.8322222222222222,0.8588888888888889,0.07,0.3283333333333333,0.8312222222222222
13297,full_loop,0.8461111111111111,0.8533333333333334,0.065,0.08166666666666667,0.8845833333333334
13297,ablate_ethicalsense,0.5755555555555556,0.8627777777777778,0.06444444444444444,0.07777777777777778,0.8066944444444444
13297,ablate_idealgap,0.8661111111111112,0.5733333333333334,0.06444444444444444,0.06888888888888889,0.8232777777777778
13297,ablate_shadow_validation,0.8411111111111111,0.86,0.3711111111111111,0.08333333333333333,0.8078888888888889
13297,ablate_core_constraint,0.8316666666666667,0.8716666666666667,0.06277777777777778,0.33944444444444444,0.8338333333333334
13298,full_loop,0.8483333333333334,0.8688888888888889,0.058888888888888886,0.08166666666666667,0.8906666666666667
13298,ablate_ethicalsense,0.5822222222222222,0.8638888888888889,0.06055555555555556,0.07333333333333333,0.8108333333333333
13298,ablate_idealgap,0.8461111111111111,0.5911111111111111,0.06333333333333334,0.07055555555555555,0.8216666666666667
13298,ablate_shadow_validation,0.8516666666666667,0.8677777777777778,0.37444444444444447,0.07,0.8148333333333333
13298,ablate_core_constraint,0.8244444444444444,0.8683333333333333,0.07333333333333333,0.3488888888888889,0.8263055555555555
13299,full_loop,0.8438888888888889,0.8677777777777778,0.06722222222222222,0.075,0.8883055555555556
13299,ablate_ethicalsense,0.5888888888888889,0.8672222222222222,0.06277777777777778,0.08777777777777777,0.8102222222222222
13299,ablate_idealgap,0.835,0.5983333333333334,0.07,0.07888888888888888,0.8168055555555556
13299,ablate_shadow_validation,0.8277777777777777,0.8711111111111111,0.385,0.06833333333333333,0.8061944444444443
13299,ablate_core_constraint,0.8472222222222222,0.8622222222222222,0.07055555555555555,0.35388888888888886,0.8313055555555555
13300,full_loop,0.8288888888888889,0.8533333333333334,0.07611111111111112,0.08666666666666667,0.8756388888888889
13300,ablate_ethicalsense,0.5855555555555556,0.8727777777777778,0.07833333333333334,0.07444444444444444,0.8093888888888888
13300,ablate_idealgap,0.8233333333333334,0.6111111111111112,0.06111111111111111,0.07611111111111112,0.8192777777777779
