seed,model,irreversible_core_violation_rate,false_alarm_rate,review_trigger_rate,unnecessary_abstention_rate,review_steps_per_episode,decision_accuracy,long_term_trajectory_value,net_vigilance_value,integrated_score
14430,hypersensitive_review,0.09636363636363636,0.30966666666666665,0.44216666666666665,0.0031666666666666666,1.949,0.9229225881959539,0.697827625000013,0.11742000000000011,0.8678729392428781
14431,no_emergency,0.14871306005719734,0.0,0.0,0.0,0.0,0.7715,0.45980000000000126,0.6728312678741658,0.8537567349857007
14431,conservative_review,0.14976744186046512,0.08116666666666666,0.16683333333333333,0.0016666666666666668,0.7353333333333333,0.8398998330550919,0.5689012083333361,0.46697162790697666,0.8657956800764115
14431,balanced_review,0.14791288566243194,0.11716666666666667,0.21466666666666667,0.0011666666666666668,0.9365,0.8681795427999333,0.6161857500000045,0.3970116515426498,0.8711395726743724
14431,hypersensitive_review,0.09668508287292818,0.2985,0.431,0.004333333333333333,1.8785,0.9243388014730499,0.7023423750000122,0.13963948434622464,0.8706727145153504
14432,no_emergency,0.13309024612579762,0.0,0.0,0.0,0.0,0.764,0.45013333333333383,0.7072014585232452,0.8546874384685506
14432,conservative_review,0.13289962825278812,0.08466666666666667,0.172,0.0011666666666666668,0.7505,0.839145669948273,0.5779181666666702,0.4978608178438661,0.8698126564212851
14432,balanced_review,0.15344376634699217,0.12433333333333334,0.226,0.0011666666666666668,0.954,0.8708493242115801,0.61263033333334,0.37271038070328383,0.8688577973433931
14432,hypersensitive_review,0.08608058608058608,0.29733333333333334,0.43416666666666665,0.004666666666666667,1.923,0.9318486269256531,0.7232271250000114,0.1589293772893773,0.8773431425992169
14433,no_emergency,0.12941176470588237,0.0,0.0,0.0,0.0,0.7653333333333333,0.4544000000000005,0.7152941176470587,0.8563270588235294
14433,conservative_review,0.15882874889086068,0.07283333333333333,0.1625,0.0013333333333333333,0.7071666666666667,0.8274365821094793,0.5391454583333363,0.46241675244010655,0.8592596967851289
14433,balanced_review,0.14431082331174838,0.1135,0.21016666666666667,0.0013333333333333333,0.9293333333333333,0.8713284379172229,0.6266486250000063,0.4107628553808202,0.8744861390888969
14433,hypersensitive_review,0.10227272727272728,0.304,0.4325,0.0023333333333333335,1.9283333333333332,0.9271633812228534,0.7071562500000134,0.11566666666666661,0.8695842179653419
14434,no_emergency,0.14862385321100918,0.0,0.0,0.0,0.0,0.7628333333333334,0.4392666666666672,0.6730275229357798,0.8496390366972477
14434,conservative_review,0.14467697907188354,0.07166666666666667,0.161,0.0011666666666666668,0.7021666666666667,0.8309694643751043,0.5563737916666706,0.49595064604185624,0.8653996289195607
14434,balanced_review,0.1440443213296399,0.12533333333333332,0.22366666666666668,0.0023333333333333335,0.9885,0.8728700300701637,0.6253905000000054,0.38668249307479224,0.8724542161886395
14434,hypersensitive_review,0.1099624060150376,0.287,0.4125,0.004,1.8493333333333333,0.927376171352075,0.7046082083333446,0.13036270676691733,0.870767865526864
14435,no_emergency,0.15948670944087992,0.0,0.0,0.0,0.0,0.7573333333333333,0.4218666666666668,0.6491292392300642,0.84396832263978
14435,conservative_review,0.14338235294117646,0.08166666666666667,0.168,0.0005,0.747,0.8275804568951142,0.5489932916666709,0.48008549019607855,0.8622197123749071
14435,balanced_review,0.1583710407239819,0.12766666666666668,0.21866666666666668,0.002,0.9545,0.8647294589178357,0.5978689166666727,0.35631037707390645,0.8639329129110224
14435,hypersensitive_review,0.08637577916295637,0.30583333333333335,0.4425,0.0035,1.9398333333333333,0.9252383341695936,0.7083740833333457,0.14552661917482934,0.8725889450434733
14436,no_emergency,0.14883720930232558,0.0,0.0,0.0,0.0,0.762,0.4386666666666668,0.6725581395348836,0.8492906976744186
14436,conservative_review,0.13721973094170403,0.08033333333333334,0.16983333333333334,0.0011666666666666668,0.7318333333333333,0.8323043550809277,0.5582794583333363,0.49666325859491767,0.8660739998305192
14436,balanced_review,0.15247895229186156,0.12266666666666666,0.21416666666666667,0.0011666666666666668,0.9376666666666666,0.8730185216085433,0.6228409166666732,0.3791263049579046,0.8708488871595981
