seed,model,is_tdc,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,gross_trajectory,avg_information_cost,net_trajectory_after_info_cost,final_quality
17603,simple_q076_a008,False,0.7777777777777778,0.12266666666666666,0.3888888888888889,0.21865889212827988,0.7813411078717201,0.6111111111111112,0.687583111111107,0.01782000000000037,0.6697631111111066,0.76
17603,simple_q084_a008,False,0.8152173913043478,0.08533333333333333,0.34782608695652173,0.17670286278381048,0.8232971372161895,0.6521739130434783,0.7087031111111073,0.03718000000000375,0.6715231111111035,0.84
17603,simple_q090_a008,False,0.8266666666666667,0.06933333333333333,0.29333333333333333,0.16407766990291262,0.8359223300970874,0.7066666666666667,0.7451004444444419,0.05631999999999951,0.6887804444444424,0.9
17603,simple_q090_a016,False,0.8913043478260869,0.06133333333333333,0.2717391304347826,0.1064453125,0.8935546875,0.7282608695652174,0.7232133333333312,0.05631999999999951,0.6668933333333317,0.9
17603,tdc_evidence_validated,True,0.8478260869565217,0.04933333333333333,0.31521739130434784,0.18416030534351144,0.8158396946564885,0.6847826086956521,0.71346133333333,0.014186651580641758,0.6992746817526881,0.9084269941384514
17604,simple_q076_a008,False,0.7317073170731707,0.16266666666666665,0.3780487804878049,0.2540160642570281,0.7459839357429718,0.6219512195121951,0.6554177777777731,0.01782000000000037,0.6375977777777727,0.76
17604,simple_q084_a008,False,0.8701298701298701,0.096,0.2857142857142857,0.18926829268292683,0.8107317073170732,0.7142857142857143,0.7222542222222187,0.03718000000000375,0.6850742222222149,0.84
17604,simple_q090_a008,False,0.75,0.064,0.43478260869565216,0.14357429718875503,0.856425702811245,0.5652173913043479,0.7193511111111082,0.05631999999999951,0.6630311111111087,0.9
17604,simple_q090_a016,False,0.8765432098765432,0.06133333333333333,0.24691358024691357,0.11165048543689321,0.8883495145631068,0.7530864197530864,0.7470968888888867,0.05631999999999951,0.6907768888888872,0.9
17604,tdc_evidence_validated,True,0.8372093023255814,0.06666666666666667,0.32558139534883723,0.17369970559371933,0.8263002944062807,0.6744186046511628,0.7223244444444411,0.014064567591974086,0.708259876852467,0.9087055131144008
17605,simple_q076_a008,False,0.7666666666666667,0.156,0.35555555555555557,0.23517978620019436,0.7648202137998057,0.6444444444444444,0.6594293333333288,0.01782000000000037,0.6416093333333284,0.76
17605,simple_q084_a008,False,0.7142857142857143,0.08666666666666667,0.4155844155844156,0.17751479289940827,0.8224852071005917,0.5844155844155844,0.7032337777777743,0.03718000000000375,0.6660537777777705,0.84
17605,simple_q090_a008,False,0.8241758241758241,0.064,0.3076923076923077,0.1483996120271581,0.8516003879728419,0.6923076923076923,0.7115822222222187,0.05631999999999951,0.6552622222222192,0.9
17605,simple_q090_a016,False,0.8351648351648352,0.050666666666666665,0.3516483516483517,0.11949069539666993,0.8805093046033301,0.6483516483516483,0.697504888888886,0.05631999999999951,0.6411848888888865,0.9
17605,tdc_evidence_validated,True,0.8172043010752689,0.034666666666666665,0.3010752688172043,0.17607003891050585,0.8239299610894941,0.6989247311827957,0.7025484444444408,0.013279176341940325,0.6892692681025004,0.9081775664228677
17606,simple_q076_a008,False,0.7160493827160493,0.152,0.5061728395061729,0.21194029850746268,0.7880597014925373,0.49382716049382713,0.6481937777777727,0.01782000000000037,0.6303737777777723,0.76
17606,simple_q084_a008,False,0.8518518518518519,0.07466666666666667,0.2345679012345679,0.18564102564102564,0.8143589743589743,0.7654320987654322,0.7342711111111075,0.03718000000000375,0.6970911111111038,0.84
17606,simple_q090_a008,False,0.8589743589743589,0.06133333333333333,0.24358974358974358,0.14313346228239845,0.8568665377176016,0.7564102564102564,0.7246524444444412,0.05631999999999951,0.6683324444444417,0.9
17606,simple_q090_a016,False,0.845360824742268,0.07333333333333333,0.3402061855670103,0.10416666666666667,0.8958333333333334,0.6597938144329897,0.7330186666666633,0.05631999999999951,0.6766986666666638,0.9
17606,tdc_evidence_validated,True,0.8240740740740741,0.04933333333333333,0.37962962962962965,0.1734390485629336,0.8265609514370664,0.6203703703703703,0.6882293333333301,0.014726115381300187,0.6735032179520299,0.9082873342779414
17607,simple_q076_a008,False,0.7045454545454546,0.15066666666666667,0.38636363636363635,0.22376237623762377,0.7762376237623763,0.6136363636363636,0.6656533333333285,0.01782000000000037,0.6478333333333282,0.76
17607,simple_q084_a008,False,0.8333333333333334,0.09466666666666666,0.36904761904761907,0.17123287671232876,0.8287671232876712,0.6309523809523809,0.689235555555552,0.03718000000000375,0.6520555555555483,0.84
17607,simple_q090_a008,False,0.7959183673469388,0.06133333333333333,0.32653061224489793,0.13505747126436782,0.8649425287356322,0.6734693877551021,0.738062222222219,0.05631999999999951,0.6817422222222195,0.9
17607,simple_q090_a016,False,0.8607594936708861,0.07466666666666667,0.35443037974683544,0.12260536398467432,0.8773946360153256,0.6455696202531646,0.7223288888888859,0.05631999999999951,0.6660088888888864,0.9
17607,tdc_evidence_validated,True,0.891566265060241,0.05733333333333333,0.26506024096385544,0.17344961240310078,0.8265503875968992,0.7349397590361446,0.7109546666666635,0.015143298387222599,0.6958113682794409,0.9103557201176876
17608,simple_q076_a008,False,0.7333333333333333,0.13866666666666666,0.4,0.2151277013752456,0.7848722986247544,0.6,0.6427093333333284,0.01782000000000037,0.624889333333328,0.76
17608,simple_q084_a008,False,0.8292682926829268,0.1,0.2804878048780488,0.1813627254509018,0.8186372745490982,0.7195121951219512,0.7090888888888851,0.03718000000000375,0.6719088888888813,0.84
17608,simple_q090_a008,False,0.8604651162790697,0.048,0.2441860465116279,0.14123222748815165,0.8587677725118483,0.7558139534883721,0.7419573333333307,0.05631999999999951,0.6856373333333312,0.9
17608,simple_q090_a016,False,0.7976190476190477,0.064,0.30952380952380953,0.11459353574926542,0.8854064642507345,0.6904761904761905,0.7060684444444418,0.05631999999999951,0.6497484444444424,0.9
17608,tdc_evidence_validated,True,0.8241758241758241,0.056,0.32967032967032966,0.16551724137931034,0.8344827586206897,0.6703296703296704,0.7182773333333298,0.015008566005165603,0.7032687673281641,0.9076722672926156
17609,simple_q076_a008,False,0.734375,0.148,0.40625,0.2419047619047619,0.7580952380952382,0.59375,0.6756524444444397,0.01782000000000037,0.6578324444444393,0.76
