seed,model,P,T,V,M,Aanti,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_Q
18905,P_T_V_M,1,1,1,1,0,0.9090909090909091,0.2597402597402597,0.1916583912611718,0.7834209523809484,0.94
18905,FULL,1,1,1,1,1,0.8831168831168831,0.2727272727272727,0.12512413108242304,0.7599419047619015,0.94
18906,base,0,0,0,0,0,0.6395348837209303,0.5,0.35633367662203913,0.5616771428571384,0.58
18906,P,1,0,0,0,0,0.8255813953488372,0.37209302325581395,0.23377960865087538,0.687971428571425,0.8394582144440121
18906,T,0,1,0,0,0,0.6395348837209303,0.5,0.35633367662203913,0.5616771428571384,0.58
18906,V,0,0,1,0,0,0.6395348837209303,0.5,0.35633367662203913,0.5616771428571384,0.58
18906,M,0,0,0,1,0,0.6627906976744186,0.4883720930232558,0.4057672502574665,0.5675361904761846,0.58
18906,A,0,0,0,0,1,0.6395348837209303,0.5,0.35633367662203913,0.5616771428571384,0.58
18906,P_T,1,1,0,0,0,0.8604651162790697,0.3488372093023256,0.19464469618949537,0.7132599999999966,0.8913182792465324
18906,P_V,1,0,1,0,0,0.872093023255814,0.3372093023255814,0.17713697219361482,0.7181047619047584,0.94
18906,P_M,1,0,0,1,0,0.872093023255814,0.36046511627906974,0.3707518022657055,0.649501904761899,0.6995912396292772
18906,P_A,1,0,0,0,1,0.8255813953488372,0.37209302325581395,0.23377960865087538,0.687971428571425,0.8394582144440121
18906,P_T_V,1,1,1,0,0,0.872093023255814,0.3372093023255814,0.16683831101956745,0.7226952380952345,0.94
18906,P_T_V_M,1,1,1,1,0,0.9418604651162791,0.3023255813953488,0.17507723995880536,0.7734857142857101,0.94
18906,FULL,1,1,1,1,1,0.9186046511627907,0.313953488372093,0.12873326467559218,0.7415819047619003,0.94
18907,base,0,0,0,0,0,0.6091954022988506,0.5057471264367817,0.34791666666666665,0.5767819047618998,0.58
18907,P,1,0,0,0,0,0.735632183908046,0.40229885057471265,0.20729166666666668,0.6997866666666626,0.8848017271750126
18907,T,0,1,0,0,0,0.6091954022988506,0.5057471264367817,0.34791666666666665,0.5767819047618998,0.58
18907,V,0,0,1,0,0,0.6091954022988506,0.5057471264367817,0.34791666666666665,0.5767819047618998,0.58
18907,M,0,0,0,1,0,0.6781609195402298,0.4482758620689655,0.4166666666666667,0.5744304761904698,0.58
18907,A,0,0,0,0,1,0.6091954022988506,0.5057471264367817,0.34791666666666665,0.5767819047618998,0.58
18907,P_T,1,1,0,0,0,0.7471264367816092,0.39080459770114945,0.16875,0.7242238095238057,0.9300751542263631
18907,P_V,1,0,1,0,0,0.7931034482758621,0.3448275862068966,0.17708333333333334,0.7145466666666629,0.94
18907,P_M,1,0,0,1,0,0.6781609195402298,0.4482758620689655,0.40208333333333335,0.6025276190476124,0.6131791760203036
18907,P_A,1,0,0,0,1,0.735632183908046,0.40229885057471265,0.20729166666666668,0.6997866666666626,0.8848017271750126
18907,P_T_V,1,1,1,0,0,0.7931034482758621,0.3448275862068966,0.17083333333333334,0.7186580952380914,0.94
18907,P_T_V_M,1,1,1,1,0,0.9425287356321839,0.20689655172413793,0.18229166666666666,0.7549923809523764,0.94
18907,FULL,1,1,1,1,1,0.8735632183908046,0.27586206896551724,0.13229166666666667,0.7333771428571386,0.94
18908,base,0,0,0,0,0,0.6931818181818182,0.5227272727272727,0.34623217922606925,0.5399219047619008,0.58
18908,P,1,0,0,0,0,0.8409090909090909,0.4090909090909091,0.1945010183299389,0.6706047619047578,0.8424760833440907
18908,T,0,1,0,0,0,0.6931818181818182,0.5227272727272727,0.34623217922606925,0.5399219047619008,0.58
18908,V,0,0,1,0,0,0.6931818181818182,0.5227272727272727,0.34623217922606925,0.5399219047619008,0.58
18908,M,0,0,0,1,0,0.7272727272727273,0.48863636363636365,0.41446028513238287,0.5382342857142806,0.58
18908,A,0,0,0,0,1,0.6931818181818182,0.5227272727272727,0.34623217922606925,0.5399219047619008,0.58
18908,P_T,1,1,0,0,0,0.8409090909090909,0.4090909090909091,0.17311608961303462,0.6884428571428535,0.8697130387888041
18908,P_V,1,0,1,0,0,0.8522727272727273,0.3977272727272727,0.15478615071283094,0.6875438095238057,0.94
18908,P_M,1,0,0,1,0,0.7840909090909091,0.4659090909090909,0.3910386965376782,0.5833390476190417,0.6210299867049592
18908,P_A,1,0,0,0,1,0.8409090909090909,0.4090909090909091,0.1945010183299389,0.6706047619047578,0.8424760833440907
18908,P_T_V,1,1,1,0,0,0.8522727272727273,0.3977272727272727,0.14867617107942974,0.6918476190476154,0.94
18908,P_T_V_M,1,1,1,1,0,0.9090909090909091,0.3522727272727273,0.14765784114052954,0.7329228571428528,0.94
18908,FULL,1,1,1,1,1,0.8636363636363636,0.38636363636363635,0.10285132382892057,0.7133009523809485,0.94
18909,base,0,0,0,0,0,0.6666666666666666,0.4567901234567901,0.34418145956607493,0.5852466666666617,0.58
18909,P,1,0,0,0,0,0.8518518518518519,0.30864197530864196,0.16370808678500987,0.7311552380952343,0.8266411435919773
18909,T,0,1,0,0,0,0.6666666666666666,0.4567901234567901,0.34418145956607493,0.5852466666666617,0.58
18909,V,0,0,1,0,0,0.6666666666666666,0.4567901234567901,0.34418145956607493,0.5852466666666617,0.58
18909,M,0,0,0,1,0,0.6666666666666666,0.4567901234567901,0.4230769230769231,0.5736390476190417,0.58
18909,A,0,0,0,0,1,0.6666666666666666,0.4567901234567901,0.34418145956607493,0.5852466666666617,0.58
18909,P_T,1,1,0,0,0,0.8888888888888888,0.2716049382716049,0.15088757396449703,0.7480361904761871,0.8907053839390653
18909,P_V,1,0,1,0,0,0.8888888888888888,0.2716049382716049,0.15483234714003946,0.7337828571428536,0.94
18909,P_M,1,0,0,1,0,0.6790123456790124,0.4567901234567901,0.40039447731755423,0.6049666666666605,0.5912147498678327
18909,P_A,1,0,0,0,1,0.8518518518518519,0.30864197530864196,0.16370808678500987,0.7311552380952343,0.8266411435919773
18909,P_T_V,1,1,1,0,0,0.8888888888888888,0.2716049382716049,0.14595660749506903,0.7413476190476159,0.94
18909,P_T_V_M,1,1,1,1,0,0.9382716049382716,0.2345679012345679,0.14891518737672585,0.7767028571428533,0.94
18909,FULL,1,1,1,1,1,0.9135802469135802,0.25925925925925924,0.09664694280078895,0.765763809523806,0.94
18910,base,0,0,0,0,0,0.6463414634146342,0.4878048780487805,0.38335046248715315,0.549587619047615,0.58
18910,P,1,0,0,0,0,0.8170731707317073,0.34146341463414637,0.2918807810894142,0.6570609523809483,0.8895828509462422
18910,T,0,1,0,0,0,0.6463414634146342,0.4878048780487805,0.38335046248715315,0.549587619047615,0.58
18910,V,0,0,1,0,0,0.6463414634146342,0.4878048780487805,0.38335046248715315,0.549587619047615,0.58
18910,M,0,0,0,1,0,0.6707317073170732,0.4634146341463415,0.42857142857142855,0.5454895238095192,0.58
18910,A,0,0,0,0,1,0.6463414634146342,0.4878048780487805,0.38335046248715315,0.549587619047615,0.58
18910,P_T,1,1,0,0,0,0.8292682926829268,0.32926829268292684,0.24254881808838644,0.6915761904761865,0.9270265807981081
18910,P_V,1,0,1,0,0,0.8536585365853658,0.3170731707317073,0.20863309352517986,0.7086866666666627,0.94
18910,P_M,1,0,0,1,0,0.6829268292682927,0.4634146341463415,0.4182939362795478,0.5588685714285665,0.6085921547902595
18910,P_A,1,0,0,0,1,0.8170731707317073,0.34146341463414637,0.2918807810894142,0.6570609523809483,0.8895828509462422
18910,P_T_V,1,1,1,0,0,0.8536585365853658,0.3170731707317073,0.19835560123329907,0.7099561904761867,0.94
18910,P_T_V_M,1,1,1,1,0,0.926829268292683,0.25609756097560976,0.1963001027749229,0.754896190476186,0.94
18910,FULL,1,1,1,1,1,0.9146341463414634,0.2682926829268293,0.1500513874614594,0.7306714285714244,0.94
18911,base,0,0,0,0,0,0.6125,0.5375,0.34591836734693876,0.5147152380952349,0.58
18911,P,1,0,0,0,0,0.7625,0.4125,0.19285714285714287,0.6638257142857105,0.8313850345117214
18911,T,0,1,0,0,0,0.6125,0.5375,0.34591836734693876,0.5147152380952349,0.58
18911,V,0,0,1,0,0,0.6125,0.5375,0.34591836734693876,0.5147152380952349,0.58
18911,M,0,0,0,1,0,0.675,0.475,0.42346938775510207,0.523099047619043,0.58
18911,A,0,0,0,0,1,0.6125,0.5375,0.34591836734693876,0.5147152380952349,0.58
18911,P_T,1,1,0,0,0,0.775,0.4,0.14183673469387756,0.6885095238095201,0.8694845549834598
18911,P_V,1,0,1,0,0,0.8125,0.3625,0.1377551020408163,0.6701790476190441,0.94
18911,P_M,1,0,0,1,0,0.8625,0.325,0.363265306122449,0.61029428571428,0.7432148363676218
18911,P_A,1,0,0,0,1,0.7625,0.4125,0.19285714285714287,0.6638257142857105,0.8313850345117214
18911,P_T_V,1,1,1,0,0,0.8125,0.3625,0.12755102040816327,0.677820952380949,0.94
18911,P_T_V_M,1,1,1,1,0,0.9625,0.225,0.1510204081632653,0.7394380952380913,0.94
18911,FULL,1,1,1,1,1,0.875,0.3125,0.09285714285714286,0.7156866666666629,0.94
18912,base,0,0,0,0,0,0.6626506024096386,0.46987951807228917,0.35685483870967744,0.5230999999999962,0.58
18912,P,1,0,0,0,0,0.8795180722891566,0.2891566265060241,0.2006048387096774,0.6556714285714244,0.8322440071189693
18912,T,0,1,0,0,0,0.6626506024096386,0.46987951807228917,0.35685483870967744,0.5230999999999962,0.58
18912,V,0,0,1,0,0,0.6626506024096386,0.46987951807228917,0.35685483870967744,0.5230999999999962,0.58
18912,M,0,0,0,1,0,0.6746987951807228,0.4578313253012048,0.4213709677419355,0.5238704761904714,0.58
18912,A,0,0,0,0,1,0.6626506024096386,0.46987951807228917,0.35685483870967744,0.5230999999999962,0.58
18912,P_T,1,1,0,0,0,0.927710843373494,0.25301204819277107,0.18245967741935484,0.688517142857139,0.9052704245367577
18912,P_V,1,0,1,0,0,0.9397590361445783,0.24096385542168675,0.17540322580645162,0.6839828571428536,0.94
18912,P_M,1,0,0,1,0,0.7349397590361446,0.39759036144578314,0.4223790322580645,0.5498914285714236,0.5784917199843581
18912,P_A,1,0,0,0,1,0.8795180722891566,0.2891566265060241,0.2006048387096774,0.6556714285714244,0.8322440071189693
18912,P_T_V,1,1,1,0,0,0.9397590361445783,0.24096385542168675,0.16733870967741934,0.6880980952380917,0.94
18912,P_T_V_M,1,1,1,1,0,0.9759036144578314,0.20481927710843373,0.1844758064516129,0.7260019047619004,0.94
18912,FULL,1,1,1,1,1,0.963855421686747,0.21686746987951808,0.11995967741935484,0.7042238095238056,0.94
18913,base,0,0,0,0,0,0.547945205479452,0.547945205479452,0.3657314629258517,0.5249428571428532,0.58
18913,P,1,0,0,0,0,0.8082191780821918,0.3013698630136986,0.21442885771543085,0.6724723809523765,0.7944277544277939
18913,T,0,1,0,0,0,0.547945205479452,0.547945205479452,0.3657314629258517,0.5249428571428532,0.58
18913,V,0,0,1,0,0,0.547945205479452,0.547945205479452,0.3657314629258517,0.5249428571428532,0.58
18913,M,0,0,0,1,0,0.547945205479452,0.547945205479452,0.43887775551102204,0.5209161904761859,0.58
18913,A,0,0,0,0,1,0.547945205479452,0.547945205479452,0.3657314629258517,0.5249428571428532,0.58
18913,P_T,1,1,0,0,0,0.821917808219178,0.3013698630136986,0.187374749498998,0.6938761904761864,0.8412536024294983
18913,P_V,1,0,1,0,0,0.8904109589041096,0.2876712328767123,0.17835671342685372,0.6934980952380916,0.94
18913,P_M,1,0,0,1,0,0.5342465753424658,0.5616438356164384,0.43286573146292584,0.5531609523809469,0.5941416777422088
18913,P_A,1,0,0,0,1,0.8082191780821918,0.3013698630136986,0.21442885771543085,0.6724723809523765,0.7944277544277939
18913,P_T_V,1,1,1,0,0,0.8904109589041096,0.2876712328767123,0.16032064128256512,0.7030704761904725,0.94
18913,P_T_V_M,1,1,1,1,0,0.9315068493150684,0.2465753424657534,0.20240480961923848,0.7384038095238049,0.94
18913,FULL,1,1,1,1,1,0.9178082191780822,0.2602739726027397,0.12224448897795591,0.7196380952380912,0.94
18914,base,0,0,0,0,0,0.6986301369863014,0.4520547945205479,0.36363636363636365,0.5542580952380914,0.58
18914,P,1,0,0,0,0,0.8904109589041096,0.2876712328767123,0.2262396694214876,0.6872380952380912,0.8408731316671549
18914,T,0,1,0,0,0,0.6986301369863014,0.4520547945205479,0.36363636363636365,0.5542580952380914,0.58
18914,V,0,0,1,0,0,0.6986301369863014,0.4520547945205479,0.36363636363636365,0.5542580952380914,0.58
18914,M,0,0,0,1,0,0.7123287671232876,0.4383561643835616,0.4049586776859504,0.5541590476190422,0.58
18914,A,0,0,0,0,1,0.6986301369863014,0.4520547945205479,0.36363636363636365,0.5542580952380914,0.58
18914,P_T,1,1,0,0,0,0.9041095890410958,0.273972602739726,0.20867768595041322,0.6984180952380914,0.8783962782084713
18914,P_V,1,0,1,0,0,0.9041095890410958,0.273972602739726,0.1859504132231405,0.699346666666663,0.94
18914,P_M,1,0,0,1,0,0.7123287671232876,0.4383561643835616,0.39359504132231404,0.5899133333333273,0.5921426947954548
18914,P_A,1,0,0,0,1,0.8904109589041096,0.2876712328767123,0.2262396694214876,0.6872380952380912,0.8408731316671549
18914,P_T_V,1,1,1,0,0,0.9041095890410958,0.273972602739726,0.17665289256198347,0.7039057142857107,0.94
18914,P_T_V_M,1,1,1,1,0,0.958904109589041,0.2191780821917808,0.1787190082644628,0.7409742857142811,0.94
18914,FULL,1,1,1,1,1,0.9452054794520548,0.2328767123287671,0.1322314049586777,0.7196438095238054,0.94
18915,base,0,0,0,0,0,0.6091954022988506,0.5517241379310345,0.36243654822335025,0.5791685714285674,0.58
18915,P,1,0,0,0,0,0.8160919540229885,0.39080459770114945,0.21218274111675126,0.7020857142857103,0.7667547234577833
18915,T,0,1,0,0,0,0.6091954022988506,0.5517241379310345,0.36243654822335025,0.5791685714285674,0.58
18915,V,0,0,1,0,0,0.6091954022988506,0.5517241379310345,0.36243654822335025,0.5791685714285674,0.58
18915,M,0,0,0,1,0,0.6206896551724138,0.5517241379310345,0.4071065989847716,0.5782752380952328,0.58
18915,A,0,0,0,0,1,0.6091954022988506,0.5517241379310345,0.36243654822335025,0.5791685714285674,0.58
18915,P_T,1,1,0,0,0,0.8390804597701149,0.367816091954023,0.19289340101522842,0.7143342857142821,0.8248596761535648
18915,P_V,1,0,1,0,0,0.8850574712643678,0.3333333333333333,0.1766497461928934,0.716766666666663,0.94
18915,P_M,1,0,0,1,0,0.6896551724137931,0.4827586206896552,0.4050761421319797,0.6060314285714227,0.5690966244328508
18915,P_A,1,0,0,0,1,0.8160919540229885,0.39080459770114945,0.21218274111675126,0.7020857142857103,0.7667547234577833
18915,P_T_V,1,1,1,0,0,0.8850574712643678,0.3333333333333333,0.166497461928934,0.7213457142857107,0.94
18915,P_T_V_M,1,1,1,1,0,0.9655172413793104,0.26436781609195403,0.16954314720812183,0.7582771428571382,0.94
18915,FULL,1,1,1,1,1,0.9080459770114943,0.3218390804597701,0.12081218274111676,0.7409971428571387,0.94
18916,base,0,0,0,0,0,0.6455696202531646,0.45569620253164556,0.3326488706365503,0.5468019047619009,0.58
18916,P,1,0,0,0,0,0.7341772151898734,0.379746835443038,0.175564681724846,0.6880961904761864,0.8196703428867739
18916,T,0,1,0,0,0,0.6455696202531646,0.45569620253164556,0.3326488706365503,0.5468019047619009,0.58
18916,V,0,0,1,0,0,0.6455696202531646,0.45569620253164556,0.3326488706365503,0.5468019047619009,0.58
18916,M,0,0,0,1,0,0.6835443037974683,0.4177215189873418,0.40349075975359344,0.5499457142857092,0.58
18916,A,0,0,0,0,1,0.6455696202531646,0.45569620253164556,0.3326488706365503,0.5468019047619009,0.58
18916,P_T,1,1,0,0,0,0.7468354430379747,0.3670886075949367,0.15605749486652978,0.7050228571428535,0.8679900995940502
18916,P_V,1,0,1,0,0,0.759493670886076,0.35443037974683544,0.17453798767967146,0.6912295238095203,0.94
18916,P_M,1,0,0,1,0,0.6962025316455697,0.4050632911392405,0.4004106776180698,0.5628504761904706,0.6071312518253966
18916,P_A,1,0,0,0,1,0.7341772151898734,0.379746835443038,0.175564681724846,0.6880961904761864,0.8196703428867739
18916,P_T_V,1,1,1,0,0,0.759493670886076,0.35443037974683544,0.162217659137577,0.6990933333333299,0.94
18916,P_T_V_M,1,1,1,1,0,0.8734177215189873,0.25316455696202533,0.1673511293634497,0.7407504761904725,0.94
18916,FULL,1,1,1,1,1,0.8227848101265823,0.2911392405063291,0.11909650924024641,0.7278952380952349,0.94
18917,base,0,0,0,0,0,0.5679012345679012,0.5308641975308642,0.34371754932502596,0.6093790476190424,0.58
18917,P,1,0,0,0,0,0.7407407407407407,0.37037037037037035,0.19937694704049844,0.7351142857142818,0.8985121626898497
18917,T,0,1,0,0,0,0.5679012345679012,0.5308641975308642,0.34371754932502596,0.6093790476190424,0.58
18917,V,0,0,1,0,0,0.5679012345679012,0.5308641975308642,0.34371754932502596,0.6093790476190424,0.58
18917,M,0,0,0,1,0,0.6049382716049383,0.49382716049382713,0.4174454828660436,0.6128704761904693,0.58
18917,A,0,0,0,0,1,0.5679012345679012,0.5308641975308642,0.34371754932502596,0.6093790476190424,0.58
18917,P_T,1,1,0,0,0,0.7901234567901234,0.32098765432098764,0.1754932502596054,0.7563971428571394,0.9141803140359067
18917,P_V,1,0,1,0,0,0.8518518518518519,0.2716049382716049,0.16510903426791276,0.7613723809523772,0.94
18917,P_M,1,0,0,1,0,0.7777777777777778,0.345679012345679,0.34371754932502596,0.699803809523803,0.7870901981020072
18917,P_A,1,0,0,0,1,0.7407407407407407,0.37037037037037035,0.19937694704049844,0.7351142857142818,0.8985121626898497
18917,P_T_V,1,1,1,0,0,0.8518518518518519,0.2716049382716049,0.14953271028037382,0.7662495238095207,0.94
18917,P_T_V_M,1,1,1,1,0,0.9382716049382716,0.20987654320987653,0.1557632398753894,0.8121247619047581,0.94
18917,FULL,1,1,1,1,1,0.9135802469135802,0.20987654320987653,0.09657320872274143,0.794608571428568,0.94
18918,base,0,0,0,0,0,0.620253164556962,0.4430379746835443,0.3728470111448835,0.5479171428571388,0.58
18918,P,1,0,0,0,0,0.759493670886076,0.31645569620253167,0.24316109422492402,0.6586666666666626,0.8384079231750712
18918,T,0,1,0,0,0,0.620253164556962,0.4430379746835443,0.3728470111448835,0.5479171428571388,0.58
18918,V,0,0,1,0,0,0.620253164556962,0.4430379746835443,0.3728470111448835,0.5479171428571388,0.58
18918,M,0,0,0,1,0,0.6582278481012658,0.4050632911392405,0.414387031408308,0.5595714285714231,0.58
18918,A,0,0,0,0,1,0.620253164556962,0.4430379746835443,0.3728470111448835,0.5479171428571388,0.58
18918,P_T,1,1,0,0,0,0.7974683544303798,0.27848101265822783,0.1945288753799392,0.6922752380952344,0.9066390227340854
18918,P_V,1,0,1,0,0,0.8354430379746836,0.26582278481012656,0.18743667679837892,0.6887114285714253,0.94
18918,P_M,1,0,0,1,0,0.7215189873417721,0.35443037974683544,0.4133738601823708,0.5932638095238035,0.604049163768711
18918,P_A,1,0,0,0,1,0.759493670886076,0.31645569620253167,0.24316109422492402,0.6586666666666626,0.8384079231750712
18918,P_T_V,1,1,1,0,0,0.8354430379746836,0.26582278481012656,0.171225937183384,0.7033390476190442,0.94
18918,P_T_V_M,1,1,1,1,0,0.9113924050632911,0.189873417721519,0.18642350557244175,0.7593390476190433,0.94
18918,FULL,1,1,1,1,1,0.8607594936708861,0.24050632911392406,0.1276595744680851,0.7424190476190436,0.94
18919,base,0,0,0,0,0,0.7183098591549296,0.4225352112676056,0.3360488798370672,0.5851219047618993,0.58
18919,P,1,0,0,0,0,0.8309859154929577,0.30985915492957744,0.17006109979633402,0.7028104761904715,0.8657292179211727
18919,T,0,1,0,0,0,0.7183098591549296,0.4225352112676056,0.3360488798370672,0.5851219047618993,0.58
18919,V,0,0,1,0,0,0.7183098591549296,0.4225352112676056,0.3360488798370672,0.5851219047618993,0.58
18919,M,0,0,0,1,0,0.7183098591549296,0.4225352112676056,0.4063136456211813,0.5836933333333264,0.58
18919,A,0,0,0,0,1,0.7183098591549296,0.4225352112676056,0.3360488798370672,0.5851219047618993,0.58
18919,P_T,1,1,0,0,0,0.8591549295774648,0.28169014084507044,0.14663951120162932,0.722415238095234,0.8958053197246537
18919,P_V,1,0,1,0,0,0.8873239436619719,0.2535211267605634,0.14969450101832993,0.7103895238095198,0.94
18919,P_M,1,0,0,1,0,0.7605633802816901,0.38028169014084506,0.3105906313645621,0.6668495238095159,0.6406023707864266
18919,P_A,1,0,0,0,1,0.8309859154929577,0.30985915492957744,0.17006109979633402,0.7028104761904715,0.8657292179211727
18919,P_T_V,1,1,1,0,0,0.8873239436619719,0.2535211267605634,0.1364562118126273,0.7216361904761864,0.94
18919,P_T_V_M,1,1,1,1,0,0.9154929577464789,0.22535211267605634,0.15071283095723015,0.7650799999999955,0.94
18919,FULL,1,1,1,1,1,0.9154929577464789,0.22535211267605634,0.10692464358452139,0.7392857142857097,0.94
18920,base,0,0,0,0,0,0.578125,0.484375,0.3539267015706806,0.5354723809523776,0.58
18920,P,1,0,0,0,0,0.765625,0.34375,0.20628272251308902,0.6778742857142821,0.8038024431932873
18920,T,0,1,0,0,0,0.578125,0.484375,0.3539267015706806,0.5354723809523776,0.58
18920,V,0,0,1,0,0,0.578125,0.484375,0.3539267015706806,0.5354723809523776,0.58
18920,M,0,0,0,1,0,0.671875,0.40625,0.41047120418848165,0.5429561904761856,0.58
18920,A,0,0,0,0,1,0.578125,0.484375,0.3539267015706806,0.5354723809523776,0.58
18920,P_T,1,1,0,0,0,0.78125,0.328125,0.1769633507853403,0.7000438095238058,0.8682196521917503
18920,P_V,1,0,1,0,0,0.796875,0.328125,0.15706806282722513,0.6947666666666633,0.94
18920,P_M,1,0,0,1,0,0.78125,0.328125,0.4094240837696335,0.5807276190476139,0.7091306147508657
18920,P_A,1,0,0,0,1,0.765625,0.34375,0.20628272251308902,0.6778742857142821,0.8038024431932873
18920,P_T_V,1,1,1,0,0,0.796875,0.328125,0.1486910994764398,0.7007809523809488,0.94
18920,P_T_V_M,1,1,1,1,0,0.90625,0.25,0.15287958115183245,0.7497923809523767,0.94
18920,FULL,1,1,1,1,1,0.859375,0.265625,0.10575916230366492,0.7252657142857106,0.94
18921,base,0,0,0,0,0,0.631578947368421,0.5394736842105263,0.3477822580645161,0.5661819047618996,0.58
18921,P,1,0,0,0,0,0.8157894736842105,0.39473684210526316,0.21471774193548387,0.694519999999996,0.8527723652916405
18921,T,0,1,0,0,0,0.631578947368421,0.5394736842105263,0.3477822580645161,0.5661819047618996,0.58
18921,V,0,0,1,0,0,0.631578947368421,0.5394736842105263,0.3477822580645161,0.5661819047618996,0.58
18921,M,0,0,0,1,0,0.6710526315789473,0.5131578947368421,0.40524193548387094,0.5667199999999938,0.58
18921,A,0,0,0,0,1,0.631578947368421,0.5394736842105263,0.3477822580645161,0.5661819047618996,0.58
18921,P_T,1,1,0,0,0,0.8157894736842105,0.39473684210526316,0.19153225806451613,0.712374285714282,0.8834634733709706
18921,P_V,1,0,1,0,0,0.8421052631578947,0.39473684210526316,0.18346774193548387,0.6958066666666628,0.94
18921,P_M,1,0,0,1,0,0.7236842105263158,0.4605263157894737,0.3971774193548387,0.5915695238095172,0.6909222246087753
18921,P_A,1,0,0,0,1,0.8157894736842105,0.39473684210526316,0.21471774193548387,0.694519999999996,0.8527723652916405
18921,P_T_V,1,1,1,0,0,0.8421052631578947,0.39473684210526316,0.17540322580645162,0.6970380952380915,0.94
18921,P_T_V_M,1,1,1,1,0,0.9342105263157895,0.32894736842105265,0.18548387096774194,0.7318495238095191,0.94
18921,FULL,1,1,1,1,1,0.881578947368421,0.35526315789473684,0.1310483870967742,0.7192599999999956,0.94
18922,base,0,0,0,0,0,0.632183908045977,0.41379310344827586,0.35030549898167007,0.5937809523809474,0.58
18922,P,1,0,0,0,0,0.8045977011494253,0.28735632183908044,0.21283095723014256,0.7252104761904721,0.8306523031030253
18922,T,0,1,0,0,0,0.632183908045977,0.41379310344827586,0.35030549898167007,0.5937809523809474,0.58
18922,V,0,0,1,0,0,0.632183908045977,0.41379310344827586,0.35030549898167007,0.5937809523809474,0.58
18922,M,0,0,0,1,0,0.7126436781609196,0.3448275862068966,0.42057026476578413,0.6014323809523741,0.58
18922,A,0,0,0,0,1,0.632183908045977,0.41379310344827586,0.35030549898167007,0.5937809523809474,0.58
18922,P_T,1,1,0,0,0,0.8045977011494253,0.28735632183908044,0.18839103869653767,0.7363238095238062,0.9242737476564187
18922,P_V,1,0,1,0,0,0.8045977011494253,0.28735632183908044,0.1690427698574338,0.7330457142857112,0.94
18922,P_M,1,0,0,1,0,0.7931034482758621,0.26436781609195403,0.39613034623217924,0.6349819047618979,0.6774143545813541
18922,P_A,1,0,0,0,1,0.8045977011494253,0.28735632183908044,0.21283095723014256,0.7252104761904721,0.8306523031030253
18922,P_T_V,1,1,1,0,0,0.8045977011494253,0.28735632183908044,0.16395112016293278,0.737435238095235,0.94
18922,P_T_V_M,1,1,1,1,0,0.9425287356321839,0.1839080459770115,0.1629327902240326,0.7929895238095204,0.94
18922,FULL,1,1,1,1,1,0.8850574712643678,0.21839080459770116,0.109979633401222,0.7765799999999969,0.94
18923,base,0,0,0,0,0,0.7040816326530612,0.3877551020408163,0.32588832487309644,0.5686438095238043,0.58
18923,P,1,0,0,0,0,0.7959183673469388,0.29591836734693877,0.20710659898477157,0.6985485714285672,0.8755186521551201
18923,T,0,1,0,0,0,0.7040816326530612,0.3877551020408163,0.32588832487309644,0.5686438095238043,0.58
18923,V,0,0,1,0,0,0.7040816326530612,0.3877551020408163,0.32588832487309644,0.5686438095238043,0.58
18923,M,0,0,0,1,0,0.7244897959183674,0.3673469387755102,0.41116751269035534,0.5668628571428506,0.58
18923,A,0,0,0,0,1,0.7040816326530612,0.3877551020408163,0.32588832487309644,0.5686438095238043,0.58
18923,P_T,1,1,0,0,0,0.826530612244898,0.2755102040816326,0.17868020304568527,0.7143790476190437,0.8975769528727462
18923,P_V,1,0,1,0,0,0.8673469387755102,0.23469387755102042,0.15228426395939088,0.7177695238095201,0.94
18923,P_M,1,0,0,1,0,0.7959183673469388,0.29591836734693877,0.38578680203045684,0.6298676190476117,0.7067046495532505
18923,P_A,1,0,0,0,1,0.7959183673469388,0.29591836734693877,0.20710659898477157,0.6985485714285672,0.8755186521551201
18923,P_T_V,1,1,1,0,0,0.8673469387755102,0.23469387755102042,0.14416243654822336,0.7284428571428535,0.94
18923,P_T_V_M,1,1,1,1,0,0.9489795918367347,0.16326530612244897,0.15532994923857868,0.7758857142857102,0.94
18923,FULL,1,1,1,1,1,0.9183673469387755,0.1836734693877551,0.10558375634517767,0.7587104761904726,0.94
18924,base,0,0,0,0,0,0.6024096385542169,0.4939759036144578,0.34545454545454546,0.5149276190476156,0.58
18924,P,1,0,0,0,0,0.8072289156626506,0.3253012048192771,0.23030303030303031,0.6279104761904727,0.8768342649321367
18924,T,0,1,0,0,0,0.6024096385542169,0.4939759036144578,0.34545454545454546,0.5149276190476156,0.58
18924,V,0,0,1,0,0,0.6024096385542169,0.4939759036144578,0.34545454545454546,0.5149276190476156,0.58
18924,M,0,0,0,1,0,0.6506024096385542,0.4578313253012048,0.4121212121212121,0.5236952380952336,0.58
18924,A,0,0,0,0,1,0.6024096385542169,0.4939759036144578,0.34545454545454546,0.5149276190476156,0.58
18924,P_T,1,1,0,0,0,0.8313253012048193,0.30120481927710846,0.20909090909090908,0.6531980952380917,0.9166942117235255
18924,P_V,1,0,1,0,0,0.8313253012048193,0.30120481927710846,0.1595959595959596,0.6736599999999966,0.94
18924,P_M,1,0,0,1,0,0.6987951807228916,0.43373493975903615,0.38585858585858585,0.5666066666666613,0.56782829182849
