seed,model,phase,A_TF,R_ethical,W_conf,H_self,capture_resistance
12099,punitive_v254_style,6,0.1,0.5,0.58,0.8965000000000001,0.1
12099,protected_thirdfactor,1,0.7342717288721948,0.5336498723954979,0.58,0.15799999999999959,0.95
12099,protected_thirdfactor,2,0.95,0.9319999999999999,0.58,0.1,0.95
12099,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12099,protected_thirdfactor,4,0.95,0.94,0.58,0.11200000000000002,0.95
12099,protected_thirdfactor,5,0.95,0.9337,0.58,0.1,0.95
12099,protected_thirdfactor,6,0.95,0.9234,0.58,0.1,0.95
12099,protected_plus_error_attribution,1,0.6772161342126591,0.5258536768196519,0.5122318803656114,0.1,0.95
12099,protected_plus_error_attribution,2,0.95,0.9378,0.5327192452187473,0.1,0.95
12099,protected_plus_error_attribution,3,0.95,0.9312,0.5438859307724859,0.1,0.95
12099,protected_plus_error_attribution,4,0.95,0.9378,0.5911451719758986,0.1,0.95
12099,protected_plus_error_attribution,5,0.95,0.9378,0.5907736256634816,0.1,0.95
12099,protected_plus_error_attribution,6,0.95,0.94,0.6613080495043987,0.1,0.95
12100,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12100,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12100,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12100,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12100,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12100,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12100,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12100,punitive_v254_style,2,0.1,0.5,0.58,0.8930000000000001,0.1
12100,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12100,punitive_v254_style,4,0.1,0.5,0.58,0.8955000000000002,0.1
12100,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12100,punitive_v254_style,6,0.1,0.5,0.58,0.8990000000000001,0.1
12100,protected_thirdfactor,1,0.67326967681827,0.5507274837438862,0.58,0.1,0.95
12100,protected_thirdfactor,2,0.95,0.9392341903962621,0.58,0.1,0.95
12100,protected_thirdfactor,3,0.95,0.9319999999999999,0.58,0.10600000000000001,0.95
12100,protected_thirdfactor,4,0.95,0.9359999999999999,0.58,0.1,0.95
12100,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.1,0.95
12100,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12100,protected_plus_error_attribution,1,0.7088697673421748,0.5713046057319847,0.5539377830688432,0.10019999999999958,0.95
12100,protected_plus_error_attribution,2,0.95,0.9104425193425035,0.5788559777781284,0.1039,0.95
12100,protected_plus_error_attribution,3,0.95,0.94,0.6072191460955033,0.1,0.95
12100,protected_plus_error_attribution,4,0.95,0.94,0.6206419922695419,0.1,0.95
12100,protected_plus_error_attribution,5,0.95,0.9246000000000001,0.6290764866694628,0.1039,0.95
12100,protected_plus_error_attribution,6,0.95,0.94,0.6182106912474293,0.1,0.95
12101,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12101,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12101,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12101,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12101,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12101,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12101,punitive_v254_style,1,0.1,0.5,0.58,0.8965000000000001,0.1
12101,punitive_v254_style,2,0.1,0.5006,0.58,0.8895000000000002,0.1
12101,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12101,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12101,punitive_v254_style,5,0.1,0.5006,0.58,0.8780000000000004,0.1
12101,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12101,protected_thirdfactor,1,0.6708980547187026,0.5405460349705551,0.58,0.2839999999999997,0.95
12101,protected_thirdfactor,2,0.95,0.8107577816161968,0.58,0.10600000000000001,0.95
12101,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12101,protected_thirdfactor,4,0.95,0.9297,0.58,0.1,0.95
12101,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12101,protected_thirdfactor,6,0.95,0.9394,0.58,0.1,0.95
12101,protected_plus_error_attribution,1,0.6930952061340646,0.5011932458768182,0.5479809164597156,0.11919999999999964,0.95
12101,protected_plus_error_attribution,2,0.95,0.8511813575762774,0.5412689602466604,0.1078,0.95
12101,protected_plus_error_attribution,3,0.95,0.9378,0.5711299931921173,0.1,0.95
12101,protected_plus_error_attribution,4,0.95,0.9378,0.5967102649848509,0.1,0.95
12101,protected_plus_error_attribution,5,0.95,0.94,0.6381655029595243,0.1,0.95
12101,protected_plus_error_attribution,6,0.95,0.9378,0.6246788061938476,0.1,0.95
12102,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12102,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12102,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12102,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12102,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12102,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12102,punitive_v254_style,1,0.30715079508569443,0.5,0.58,0.8885000000000023,0.8340000000000004
12102,punitive_v254_style,2,0.5542837218920549,0.5,0.58,0.9,0.947
12102,punitive_v254_style,3,0.7156250440605981,0.5,0.58,0.9,0.95
12102,punitive_v254_style,4,0.7789006512662444,0.5,0.58,0.8910000000000003,0.95
12102,punitive_v254_style,5,0.9360338399999999,0.5,0.58,0.8640000000000033,0.95
12102,punitive_v254_style,6,0.9329999999999999,0.5,0.58,0.9,0.947
12102,protected_thirdfactor,1,0.6764162204902145,0.5250773063759793,0.58,0.20199999999999962,0.95
12102,protected_thirdfactor,2,0.95,0.8629291317481396,0.58,0.1,0.95
12102,protected_thirdfactor,3,0.95,0.9359999999999999,0.58,0.1,0.95
12102,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12102,protected_thirdfactor,5,0.95,0.9279999999999999,0.58,0.1,0.95
12102,protected_thirdfactor,6,0.95,0.9377,0.58,0.10600000000000001,0.95
12102,protected_plus_error_attribution,1,0.6999696322313308,0.5098169848731697,0.5353152879628433,0.19799999999999982,0.95
12102,protected_plus_error_attribution,2,0.95,0.7490836648129278,0.5250423325587199,0.1039,0.95
12102,protected_plus_error_attribution,3,0.95,0.94,0.5882909511310198,0.1,0.95
12102,protected_plus_error_attribution,4,0.95,0.94,0.5885682880486086,0.1,0.95
12102,protected_plus_error_attribution,5,0.95,0.9294000000000002,0.5876344785183238,0.1,0.95
12102,protected_plus_error_attribution,6,0.95,0.9378,0.6244783600330782,0.1,0.95
12103,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12103,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12103,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12103,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12103,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12103,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12103,punitive_v254_style,1,0.1,0.5006,0.58,0.8965000000000001,0.1
12103,punitive_v254_style,2,0.1,0.5,0.58,0.8965000000000001,0.1
12103,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12103,punitive_v254_style,4,0.1,0.5,0.58,0.8900000000000005,0.1
12103,punitive_v254_style,5,0.1,0.5,0.58,0.8980000000000009,0.1
12103,punitive_v254_style,6,0.1,0.5,0.58,0.8965000000000001,0.1
12103,protected_thirdfactor,1,0.6506831306911618,0.5203402010163153,0.58,0.3079999999999997,0.95
12103,protected_thirdfactor,2,0.95,0.7453356211173938,0.58,0.1,0.95
12103,protected_thirdfactor,3,0.95,0.9262000000000001,0.58,0.1,0.95
12103,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12103,protected_thirdfactor,5,0.95,0.9377,0.58,0.1,0.95
12103,protected_thirdfactor,6,0.95,0.9394,0.58,0.1,0.95
12103,protected_plus_error_attribution,1,0.6972607140086975,0.5402662866466276,0.5452257428823559,0.11749999999999967,0.95
12103,protected_plus_error_attribution,2,0.95,0.8996041960954017,0.5621654279129524,0.1,0.95
12103,protected_plus_error_attribution,3,0.95,0.94,0.5782783085235419,0.1,0.95
12103,protected_plus_error_attribution,4,0.95,0.94,0.6017952905682256,0.1,0.95
12103,protected_plus_error_attribution,5,0.95,0.9378,0.6700805448849799,0.1039,0.95
12103,protected_plus_error_attribution,6,0.95,0.9378,0.7099207532163408,0.1,0.95
12104,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12104,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12104,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12104,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12104,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12104,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12104,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12104,punitive_v254_style,2,0.1,0.5,0.58,0.8955000000000002,0.1
12104,punitive_v254_style,3,0.1,0.5,0.58,0.8990000000000001,0.1
12104,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12104,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12104,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12104,protected_thirdfactor,1,0.6780362944930532,0.5081502142478044,0.58,0.19599999999999962,0.95
12104,protected_thirdfactor,2,0.95,0.8392204113042768,0.58,0.1,0.95
12104,protected_thirdfactor,3,0.95,0.9377,0.58,0.1,0.95
12104,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12104,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12104,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12104,protected_plus_error_attribution,1,0.6587682704713108,0.5251291897773085,0.5628894380505137,0.2540999999999999,0.95
12104,protected_plus_error_attribution,2,0.95,0.6751210554368482,0.5786247973745221,0.1,0.95
12104,protected_plus_error_attribution,3,0.95,0.94,0.6160092242398836,0.1,0.95
12104,protected_plus_error_attribution,4,0.95,0.9347000000000001,0.6339379706415597,0.1039,0.95
12104,protected_plus_error_attribution,5,0.95,0.9378,0.6767190883911642,0.1,0.95
12104,protected_plus_error_attribution,6,0.95,0.94,0.6809611312375364,0.1,0.95
12105,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12105,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12105,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12105,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12105,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12105,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12105,punitive_v254_style,1,0.1,0.5,0.58,0.8955000000000002,0.1
12105,punitive_v254_style,2,0.1,0.5,0.58,0.8920000000000002,0.1
12105,punitive_v254_style,3,0.1,0.5,0.58,0.8925000000000005,0.1
12105,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12105,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12105,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12105,protected_thirdfactor,1,0.7063165952094925,0.5924259663001924,0.58,0.20999999999999963,0.95
12105,protected_thirdfactor,2,0.95,0.94,0.58,0.1,0.95
12105,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12105,protected_thirdfactor,4,0.95,0.9337,0.58,0.1,0.95
12105,protected_thirdfactor,5,0.95,0.9348000000000001,0.58,0.1,0.95
12105,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12105,protected_plus_error_attribution,1,0.6692984599600132,0.5035771015055378,0.503992,0.10529999999999967,0.95
12105,protected_plus_error_attribution,2,0.95,0.5553694130981321,0.5,0.1039,0.95
12105,protected_plus_error_attribution,3,0.95,0.9391,0.5432663402479642,0.1,0.95
12105,protected_plus_error_attribution,4,0.95,0.94,0.569828970379564,0.1,0.95
12105,protected_plus_error_attribution,5,0.95,0.9334,0.6062997118547416,0.1,0.95
12105,protected_plus_error_attribution,6,0.95,0.94,0.5950301789849913,0.1,0.95
12106,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12106,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12106,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12106,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12106,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12106,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12106,punitive_v254_style,1,0.4951027841483983,0.5,0.58,0.9,0.9090000000000005
12106,punitive_v254_style,2,0.7700251275379746,0.5,0.58,0.8900000000000005,0.95
12106,punitive_v254_style,3,0.83585829516234,0.5049969698800584,0.58,0.8845000000000007,0.95
12106,punitive_v254_style,4,0.9000073256022199,0.5,0.58,0.8920000000000002,0.95
12106,punitive_v254_style,5,0.95,0.5057,0.58,0.8875000000000004,0.95
12106,punitive_v254_style,6,0.9261985567527894,0.5,0.58,0.9,0.95
12106,protected_thirdfactor,1,0.6844639484886622,0.5122968617691944,0.58,0.14399999999999957,0.95
12106,protected_thirdfactor,2,0.95,0.9319999999999999,0.58,0.10600000000000001,0.95
12106,protected_thirdfactor,3,0.95,0.9359999999999999,0.58,0.1,0.95
12106,protected_thirdfactor,4,0.95,0.9354,0.58,0.1,0.95
12106,protected_thirdfactor,5,0.95,0.9279999999999999,0.58,0.1,0.95
12106,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12106,protected_plus_error_attribution,1,0.6758958480479512,0.5183761774389635,0.544876725062697,0.11189999999999972,0.95
12106,protected_plus_error_attribution,2,0.95,0.6729499037126188,0.5332581772841081,0.1,0.95
12106,protected_plus_error_attribution,3,0.95,0.9254499037126267,0.522742507487305,0.1,0.95
12106,protected_plus_error_attribution,4,0.95,0.9347000000000001,0.5850997543514593,0.1,0.95
12106,protected_plus_error_attribution,5,0.95,0.9378,0.6046348302679968,0.1039,0.95
12106,protected_plus_error_attribution,6,0.95,0.9268000000000001,0.641865881957459,0.1039,0.95
12107,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12107,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12107,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12107,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12107,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12107,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12107,punitive_v254_style,1,0.4716817472921098,0.5,0.58,0.9,0.9000000000000005
12107,punitive_v254_style,2,0.46037112705565575,0.5,0.58,0.8895000000000002,0.95
12107,punitive_v254_style,3,0.5387216143646056,0.5,0.58,0.8960000000000005,0.95
12107,punitive_v254_style,4,0.6058263157076256,0.5,0.58,0.8965000000000001,0.95
12107,punitive_v254_style,5,0.6372149659355638,0.5,0.58,0.9,0.947
12107,punitive_v254_style,6,0.6720665457527837,0.5,0.58,0.8965000000000001,0.95
12107,protected_thirdfactor,1,0.6863264769931204,0.5292886746887869,0.58,0.1719999999999996,0.95
12107,protected_thirdfactor,2,0.95,0.9359999999999999,0.58,0.1,0.95
12107,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12107,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12107,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12107,protected_thirdfactor,6,0.95,0.9308000000000001,0.58,0.1,0.95
12107,protected_plus_error_attribution,1,0.7505253814852411,0.5661199733418958,0.5538370380892377,0.1,0.95
12107,protected_plus_error_attribution,2,0.95,0.7994500507269122,0.502,0.1,0.95
12107,protected_plus_error_attribution,3,0.95,0.9378,0.5179464143131699,0.1039,0.95
12107,protected_plus_error_attribution,4,0.95,0.94,0.5740014460715741,0.11170000000000001,0.95
12107,protected_plus_error_attribution,5,0.95,0.9237000000000002,0.5282528843167108,0.1,0.95
12107,protected_plus_error_attribution,6,0.95,0.9193000000000002,0.5689298538284131,0.1078,0.95
12108,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12108,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12108,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12108,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12108,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12108,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12108,punitive_v254_style,1,0.1,0.5006,0.58,0.8895000000000002,0.1
12108,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12108,punitive_v254_style,3,0.1,0.5,0.58,0.9,0.1
12108,punitive_v254_style,4,0.1,0.5,0.58,0.8920000000000002,0.1
12108,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12108,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12108,protected_thirdfactor,1,0.7329605478965445,0.5503191462456409,0.58,0.12999999999999956,0.95
12108,protected_thirdfactor,2,0.95,0.9238786862439953,0.58,0.1,0.95
12108,protected_thirdfactor,3,0.95,0.9371,0.58,0.1,0.95
12108,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12108,protected_thirdfactor,5,0.95,0.9291,0.58,0.1,0.95
12108,protected_thirdfactor,6,0.95,0.9377,0.58,0.1,0.95
12108,protected_plus_error_attribution,1,0.7544273536204278,0.6276169941015955,0.5833717062840778,0.1,0.95
12108,protected_plus_error_attribution,2,0.95,0.9246000000000001,0.5785877472543092,0.1039,0.95
12108,protected_plus_error_attribution,3,0.95,0.9356,0.5936324276034941,0.1039,0.95
12108,protected_plus_error_attribution,4,0.95,0.9356,0.6049479530672959,0.1039,0.95
12108,protected_plus_error_attribution,5,0.95,0.9356,0.6158017851553945,0.1,0.95
12108,protected_plus_error_attribution,6,0.95,0.9391,0.6056711509771474,0.1,0.95
12109,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12109,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12109,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12109,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12109,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12109,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12109,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12109,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12109,punitive_v254_style,3,0.1,0.5,0.58,0.8945000000000003,0.1
12109,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12109,punitive_v254_style,5,0.1,0.5,0.58,0.8795000000000006,0.1
12109,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12109,protected_thirdfactor,1,0.6465361586449635,0.5124448602291579,0.58,0.2759999999999997,0.95
12109,protected_thirdfactor,2,0.95,0.8157701266036255,0.58,0.1,0.95
12109,protected_thirdfactor,3,0.95,0.9279999999999999,0.58,0.11200000000000002,0.95
12109,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12109,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.1,0.95
12109,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12109,protected_plus_error_attribution,1,0.6955639376220866,0.5467870462235644,0.5652609363542953,0.14919999999999972,0.95
12109,protected_plus_error_attribution,2,0.95,0.94,0.5313493591737369,0.1,0.95
12109,protected_plus_error_attribution,3,0.95,0.94,0.5581095233630594,0.1,0.95
12109,protected_plus_error_attribution,4,0.95,0.9356,0.6159745744591997,0.1,0.95
12109,protected_plus_error_attribution,5,0.95,0.94,0.6436622129818962,0.1,0.95
12109,protected_plus_error_attribution,6,0.95,0.94,0.649902772161541,0.1,0.95
12110,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12110,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12110,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12110,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12110,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12110,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12110,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12110,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12110,punitive_v254_style,3,0.1,0.5,0.58,0.8830000000000006,0.1
12110,punitive_v254_style,4,0.1,0.5,0.58,0.9,0.1
12110,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12110,punitive_v254_style,6,0.1,0.5,0.58,0.8955000000000002,0.1
12110,protected_thirdfactor,1,0.7521636601260286,0.5684439444528318,0.58,0.1719999999999996,0.95
12110,protected_thirdfactor,2,0.95,0.9059197306869956,0.58,0.1,0.95
12110,protected_thirdfactor,3,0.95,0.9359999999999999,0.58,0.1,0.95
12110,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12110,protected_thirdfactor,5,0.95,0.94,0.58,0.1,0.95
12110,protected_thirdfactor,6,0.95,0.9205000000000001,0.58,0.1,0.95
12110,protected_plus_error_attribution,1,0.6692841852929311,0.5116968010621636,0.5,0.2030999999999998,0.95
12110,protected_plus_error_attribution,2,0.95,0.7013105816601827,0.5356641152468721,0.1078,0.95
12110,protected_plus_error_attribution,3,0.95,0.94,0.518837616038755,0.1,0.95
12110,protected_plus_error_attribution,4,0.95,0.9356,0.5476304297732383,0.1078,0.95
12110,protected_plus_error_attribution,5,0.95,0.9356,0.5801208832363219,0.1,0.95
12110,protected_plus_error_attribution,6,0.95,0.94,0.6080599003862444,0.1,0.95
12111,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12111,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12111,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12111,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12111,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12111,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12111,punitive_v254_style,1,0.438068430460427,0.5,0.58,0.9,0.8940000000000005
12111,punitive_v254_style,2,0.7420731932865146,0.5,0.58,0.8965000000000001,0.95
12111,punitive_v254_style,3,0.8488028162232695,0.505074634210508,0.58,0.8965000000000001,0.95
12111,punitive_v254_style,4,0.95,0.5,0.58,0.8920000000000002,0.95
12111,punitive_v254_style,5,0.95,0.5057,0.58,0.8800000000000016,0.95
12111,punitive_v254_style,6,0.8025163621863396,0.5,0.58,0.8895000000000008,0.95
12111,protected_thirdfactor,1,0.7223524920411887,0.5950288393179434,0.58,0.11799999999999956,0.95
12111,protected_thirdfactor,2,0.95,0.9156434687971987,0.58,0.1,0.95
12111,protected_thirdfactor,3,0.95,0.94,0.58,0.10400000000000004,0.95
12111,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12111,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.1,0.95
12111,protected_thirdfactor,6,0.95,0.9331,0.58,0.10600000000000001,0.95
12111,protected_plus_error_attribution,1,0.7029113199737919,0.5174390859247507,0.5043128131002288,0.11479999999999968,0.95
12111,protected_plus_error_attribution,2,0.95,0.8197500901898561,0.5171455930109743,0.1,0.95
12111,protected_plus_error_attribution,3,0.95,0.94,0.5394193693605969,0.1,0.95
12111,protected_plus_error_attribution,4,0.95,0.94,0.5449951606222128,0.1,0.95
12111,protected_plus_error_attribution,5,0.95,0.9356,0.5840348682428914,0.1,0.95
12111,protected_plus_error_attribution,6,0.95,0.9378,0.6272778500188294,0.1,0.95
12112,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12112,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12112,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12112,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12112,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12112,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12112,punitive_v254_style,1,0.4411361635022042,0.5,0.58,0.9,0.9180000000000005
12112,punitive_v254_style,2,0.7277189769487231,0.5,0.58,0.8805000000000025,0.95
12112,punitive_v254_style,3,0.9047988262336532,0.5053742125424473,0.58,0.8895000000000002,0.95
12112,punitive_v254_style,4,0.9121409935330899,0.5053636874047192,0.58,0.8690000000000008,0.95
12112,punitive_v254_style,5,0.9433032258685488,0.5,0.58,0.8915000000000006,0.95
12112,punitive_v254_style,6,0.8776982106109821,0.5,0.58,0.8855000000000006,0.95
12112,protected_thirdfactor,1,0.7027645676260292,0.5608400202971453,0.58,0.19599999999999962,0.95
12112,protected_thirdfactor,2,0.95,0.94,0.58,0.1,0.95
12112,protected_thirdfactor,3,0.95,0.9279999999999999,0.58,0.1,0.95
12112,protected_thirdfactor,4,0.95,0.9377,0.58,0.10600000000000001,0.95
12112,protected_thirdfactor,5,0.95,0.9359999999999999,0.58,0.10600000000000001,0.95
12112,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12112,protected_plus_error_attribution,1,0.6541085825590619,0.5131912838451973,0.5,0.22089999999999993,0.95
12112,protected_plus_error_attribution,2,0.95,0.6090461271414694,0.5037259145948334,0.1039,0.95
12112,protected_plus_error_attribution,3,0.95,0.8770461271414768,0.5311362187009555,0.1,0.95
12112,protected_plus_error_attribution,4,0.95,0.9347000000000001,0.5785063460613752,0.1039,0.95
12112,protected_plus_error_attribution,5,0.95,0.9338000000000002,0.6026097649351005,0.10950000000000001,0.95
12112,protected_plus_error_attribution,6,0.95,0.9334,0.6382226448114675,0.1,0.95
12113,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12113,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12113,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12113,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12113,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12113,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12113,punitive_v254_style,1,0.1,0.5,0.58,0.8965000000000001,0.1
12113,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12113,punitive_v254_style,3,0.1,0.5,0.58,0.8945000000000003,0.1
12113,punitive_v254_style,4,0.1,0.5,0.58,0.8945000000000003,0.1
12113,punitive_v254_style,5,0.1,0.5,0.58,0.9,0.1
12113,punitive_v254_style,6,0.1,0.5,0.58,0.9,0.1
12113,protected_thirdfactor,1,0.7082642974398685,0.5662843588171889,0.58,0.12199999999999957,0.95
12113,protected_thirdfactor,2,0.95,0.9279999999999999,0.58,0.1,0.95
12113,protected_thirdfactor,3,0.95,0.94,0.58,0.1,0.95
12113,protected_thirdfactor,4,0.95,0.94,0.58,0.1,0.95
12113,protected_thirdfactor,5,0.95,0.9314,0.58,0.11200000000000002,0.95
12113,protected_thirdfactor,6,0.95,0.94,0.58,0.1,0.95
12113,protected_plus_error_attribution,1,0.6716430219518905,0.5120185501216413,0.6006737308127944,0.28069999999999984,0.95
12113,protected_plus_error_attribution,2,0.95,0.7525348477672791,0.57736721982534,0.1,0.95
12113,protected_plus_error_attribution,3,0.95,0.94,0.6329682916786966,0.10560000000000001,0.95
12113,protected_plus_error_attribution,4,0.95,0.9378,0.643971979149929,0.1039,0.95
12113,protected_plus_error_attribution,5,0.95,0.94,0.6419448220163081,0.1,0.95
12113,protected_plus_error_attribution,6,0.95,0.9378,0.6507436432174699,0.1039,0.95
12114,static_no_update,1,0.24,0.55,0.58,0.66,0.3
12114,static_no_update,2,0.24,0.55,0.58,0.66,0.3
12114,static_no_update,3,0.24,0.55,0.58,0.66,0.3
12114,static_no_update,4,0.24,0.55,0.58,0.66,0.3
12114,static_no_update,5,0.24,0.55,0.58,0.66,0.3
12114,static_no_update,6,0.24,0.55,0.58,0.66,0.3
12114,punitive_v254_style,1,0.1,0.5,0.58,0.9,0.1
12114,punitive_v254_style,2,0.1,0.5,0.58,0.9,0.1
12114,punitive_v254_style,3,0.1,0.5,0.58,0.8910000000000003,0.1
