seed,discount,model,gross_trajectory,avg_base_info_cost,applied_discount,net_trajectory,final_recall,core_protection,capture_resistance,final_quality
18005,0.25,simple_q090_a016,0.6850684444444413,0.05631999999999951,1.0,0.6287484444444418,0.8214285714285714,0.6309523809523809,0.8974874371859296,0.9
18005,0.25,tdc_evidence_validated,0.6931715555555519,0.04041251598947036,0.25,0.6830684265581843,0.8928571428571429,0.7261904761904762,0.8276863504356244,0.9089163185360951
18005,0.5,simple_q090_a008,0.7513173333333304,0.05631999999999951,1.0,0.6949973333333309,0.8529411764705882,0.7156862745098039,0.8654028436018957,0.9
18005,0.5,simple_q090_a016,0.6850684444444413,0.05631999999999951,1.0,0.6287484444444418,0.8214285714285714,0.6309523809523809,0.8974874371859296,0.9
18005,0.5,tdc_evidence_validated,0.6931715555555519,0.04041251598947036,0.5,0.6729652975608167,0.8928571428571429,0.7261904761904762,0.8276863504356244,0.9089163185360951
18005,0.75,simple_q090_a008,0.7513173333333304,0.05631999999999951,1.0,0.6949973333333309,0.8529411764705882,0.7156862745098039,0.8654028436018957,0.9
18005,0.75,simple_q090_a016,0.6850684444444413,0.05631999999999951,1.0,0.6287484444444418,0.8214285714285714,0.6309523809523809,0.8974874371859296,0.9
18005,0.75,tdc_evidence_validated,0.6931715555555519,0.04041251598947036,0.75,0.6628621685634492,0.8928571428571429,0.7261904761904762,0.8276863504356244,0.9089163185360951
18005,1.0,simple_q090_a008,0.7513173333333304,0.05631999999999951,1.0,0.6949973333333309,0.8529411764705882,0.7156862745098039,0.8654028436018957,0.9
18005,1.0,simple_q090_a016,0.6850684444444413,0.05631999999999951,1.0,0.6287484444444418,0.8214285714285714,0.6309523809523809,0.8974874371859296,0.9
18005,1.0,tdc_evidence_validated,0.6931715555555519,0.04041251598947036,1.0,0.6527590395660815,0.8928571428571429,0.7261904761904762,0.8276863504356244,0.9089163185360951
18005,1.25,simple_q090_a008,0.7513173333333304,0.05631999999999951,1.0,0.6949973333333309,0.8529411764705882,0.7156862745098039,0.8654028436018957,0.9
18005,1.25,simple_q090_a016,0.6850684444444413,0.05631999999999951,1.0,0.6287484444444418,0.8214285714285714,0.6309523809523809,0.8974874371859296,0.9
18005,1.25,tdc_evidence_validated,0.6931715555555519,0.04041251598947036,1.25,0.642655910568714,0.8928571428571429,0.7261904761904762,0.8276863504356244,0.9089163185360951
18006,0.25,simple_q090_a008,0.714152888888886,0.05631999999999951,1.0,0.6578328888888865,0.8260869565217391,0.6086956521739131,0.8611388611388612,0.9
18006,0.25,simple_q090_a016,0.7103315555555526,0.05631999999999951,1.0,0.6540115555555531,0.7319587628865979,0.6185567010309279,0.8802336903602727,0.9
18006,0.25,tdc_evidence_validated,0.6812044444444415,0.0379366162924175,0.25,0.6717202903713372,0.7681159420289855,0.6521739130434783,0.815311004784689,0.9055494629562993
18006,0.5,simple_q090_a008,0.714152888888886,0.05631999999999951,1.0,0.6578328888888865,0.8260869565217391,0.6086956521739131,0.8611388611388612,0.9
18006,0.5,simple_q090_a016,0.7103315555555526,0.05631999999999951,1.0,0.6540115555555531,0.7319587628865979,0.6185567010309279,0.8802336903602727,0.9
18006,0.5,tdc_evidence_validated,0.6812044444444415,0.0379366162924175,0.5,0.6622361362982327,0.7681159420289855,0.6521739130434783,0.815311004784689,0.9055494629562993
18006,0.75,simple_q090_a008,0.714152888888886,0.05631999999999951,1.0,0.6578328888888865,0.8260869565217391,0.6086956521739131,0.8611388611388612,0.9
