seed,model,phase,Q,TF,I,A,H,irreversible_recall,false_alarm_rate,violation_rate,trajectory
15726,interaction_development,6,0.913177564780201,0.9259808056049071,0.95,0.9415637938986113,0.15140474046087762,0.8764044943820225,0.03666666666666667,0.21348314606741572,0.8930733333333325
15726,feedback_development,1,0.7740601494896503,0.6763749793619365,0.7124439855328512,0.5990972779779944,0.4430110754794313,0.7741935483870968,0.14416666666666667,0.27956989247311825,0.8358833333333302
15726,feedback_development,2,0.8606753425132607,0.8546120822740408,0.8660037102157215,0.7137954516592794,0.35452124487961073,0.7682926829268293,0.08333333333333333,0.3170731707317073,0.8485758333333318
15726,feedback_development,3,0.899777891729893,0.95,0.95,0.8199354873835905,0.2585672337907224,0.9081632653061225,0.049166666666666664,0.21428571428571427,0.8808474999999991
15726,feedback_development,4,0.9076479449875039,0.95,0.95,0.8789598369425147,0.2075387738614669,0.8795180722891566,0.03916666666666667,0.20481927710843373,0.9025858333333322
15726,feedback_development,5,0.9122790526849063,0.95,0.95,0.9215217741052045,0.16956610808086753,0.9222222222222223,0.03666666666666667,0.2,0.8984900000000002
15726,feedback_development,6,0.9143833038198894,0.95,0.95,0.9478777307093377,0.1561375645328395,0.8222222222222222,0.034166666666666665,0.24444444444444444,0.8790858333333322
15727,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7419354838709677,0.18416666666666667,0.3333333333333333,0.8024708333333287
15727,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.8023255813953488,0.17666666666666667,0.32558139534883723,0.8191424999999961
15727,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6699029126213593,0.17333333333333334,0.42718446601941745,0.7397516666666627
15727,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.6371681415929203,0.19416666666666665,0.4336283185840708,0.7099283333333294
15727,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7,0.18833333333333332,0.4111111111111111,0.7714374999999953
15727,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.6829268292682927,0.17666666666666667,0.35365853658536583,0.8141399999999956
15727,linear_development,1,0.7471004783525315,0.4735185904673351,0.5700201600008442,0.5843567819478961,0.4650338338205381,0.7666666666666667,0.14333333333333334,0.32222222222222224,0.8212541666666627
15727,linear_development,2,0.8061459799956228,0.6396493933358092,0.7237827806410643,0.7155126789493237,0.35374504344407454,0.8295454545454546,0.09333333333333334,0.2840909090909091,0.8514524999999981
15727,linear_development,3,0.846146292247885,0.7548376029469235,0.8238013191394316,0.806450739168624,0.27893449698940737,0.8588235294117647,0.08166666666666667,0.24705882352941178,0.8738791666666657
15727,linear_development,4,0.8780218145613505,0.8438892936492443,0.895960971102917,0.8767547055125617,0.20687340301376464,0.8913043478260869,0.05,0.18478260869565216,0.900947499999999
15727,linear_development,5,0.8962627597501249,0.8981722890761384,0.9368180634590704,0.919609701902215,0.17363176407530612,0.8681318681318682,0.05583333333333333,0.21978021978021978,0.884782499999999
15727,linear_development,6,0.9060987326934222,0.9335799385296719,0.95,0.9475631093655309,0.15401226033879967,0.9021739130434783,0.03166666666666667,0.22826086956521738,0.8844324999999994
15727,interaction_development,1,0.6725092863069927,0.4408617581285113,0.5387295763754438,0.5585750722067193,0.49098093493116357,0.6626506024096386,0.14583333333333334,0.3855421686746988,0.8059541666666628
15727,interaction_development,2,0.8195154871817119,0.6545144017208763,0.737036489743999,0.727248211884903,0.33942372347146027,0.7636363636363637,0.1,0.2727272727272727,0.8253433333333314
15727,interaction_development,3,0.8771824538605199,0.7813270003022822,0.8458163316999879,0.8273634212912758,0.26111602942454293,0.9019607843137255,0.06416666666666666,0.2549019607843137,0.8527083333333315
15727,interaction_development,4,0.8998334726545874,0.860756800989922,0.9089600498518086,0.8900711586762547,0.21144052677565828,0.8775510204081632,0.043333333333333335,0.23469387755102042,0.8722783333333319
15727,interaction_development,5,0.9094876465567148,0.909719559605706,0.9450992973403093,0.9287259681097684,0.18438410736162225,0.90625,0.04,0.25,0.8679266666666656
15727,interaction_development,6,0.914675327831439,0.9414653069181661,0.95,0.95,0.14356324969998416,0.9166666666666666,0.03333333333333333,0.14285714285714285,0.92912
15727,feedback_development,1,0.7317497792384088,0.6083163979683812,0.6545009151457739,0.563856280042838,0.4886340417220501,0.6666666666666666,0.15166666666666667,0.39080459770114945,0.7947333333333301
15727,feedback_development,2,0.8640533847345129,0.8605324501823702,0.871241586474756,0.7189162852583739,0.35170488428249025,0.8613861386138614,0.085,0.27722772277227725,0.8381291666666649
15727,feedback_development,3,0.8995760696571912,0.95,0.95,0.8220897792125332,0.2650972795147833,0.92,0.051666666666666666,0.24,0.8652941666666653
15727,feedback_development,4,0.9064201604857574,0.95,0.95,0.8789598369425147,0.22537299820991122,0.8522727272727273,0.04,0.2727272727272727,0.8681208333333325
15727,feedback_development,5,0.912433665959468,0.95,0.95,0.9256593016930983,0.17200683786641016,0.9191919191919192,0.03916666666666667,0.18181818181818182,0.8976874999999988
15727,feedback_development,6,0.9127942496984376,0.95,0.95,0.9475631093655309,0.1848822342227342,0.8764044943820225,0.030833333333333334,0.34831460674157305,0.8344899999999991
15728,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.6404494382022472,0.1775,0.449438202247191,0.7591449999999954
15728,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.7011494252873564,0.175,0.3563218390804598,0.8047141666666624
15728,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6987951807228916,0.18333333333333332,0.42168674698795183,0.782811666666662
15728,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7564102564102564,0.17416666666666666,0.38461538461538464,0.8098958333333288
15728,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7040816326530612,0.17666666666666667,0.41836734693877553,0.7542833333333289
15728,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7454545454545455,0.18333333333333332,0.32727272727272727,0.7775774999999955
15728,linear_development,1,0.7322881861931414,0.4374866781976975,0.5354779218282415,0.5559105354192347,0.49474584282868,0.7530864197530864,0.10666666666666667,0.38271604938271603,0.8192033333333308
15728,linear_development,2,0.8016396113106741,0.6263999280785356,0.7118920395809525,0.7050525747988445,0.3610625299757221,0.8876404494382022,0.10333333333333333,0.23595505617977527,0.8693349999999977
15728,linear_development,3,0.8493038689511652,0.7606687569010144,0.8286833211128917,0.8110542817639589,0.26417903643343543,0.8924731182795699,0.08416666666666667,0.20430107526881722,0.8835633333333311
15728,linear_development,4,0.8749102722108701,0.8391204781634913,0.8922418697079777,0.8729898511817041,0.2242543684734568,0.8241758241758241,0.0725,0.27472527472527475,0.8554949999999978
15728,linear_development,5,0.8962982191158915,0.900594247199925,0.9385686687267905,0.9215217741052045,0.17689212702342852,0.94,0.0425,0.2,0.8873899999999996
15728,linear_development,6,0.9072317364898113,0.9339784588984938,0.95,0.9478777307093377,0.14393488970486587,0.9382716049382716,0.045,0.16049382716049382,0.9217200000000006
15728,interaction_development,1,0.7041333830690084,0.48912463323822225,0.5848602339553849,0.5966773420301754,0.4565707667717097,0.6990291262135923,0.16583333333333333,0.3592233009708738,0.7760516666666633
15728,interaction_development,2,0.8065937727811254,0.6374742387684197,0.7218356300514243,0.7137954516592794,0.36577833094350826,0.8452380952380952,0.10166666666666667,0.32142857142857145,0.839870833333331
15728,interaction_development,3,0.8584457046851441,0.7396305564085599,0.8109789515647944,0.7944451761120214,0.30764458512262577,0.7857142857142857,0.07,0.34523809523809523,0.8363908333333316
15728,interaction_development,4,0.8975203711754852,0.8438892936492443,0.895960971102917,0.8767547055125617,0.20109312710549848,0.9574468085106383,0.05,0.09574468085106383,0.9404383333333326
15728,interaction_development,5,0.9100004651829335,0.901783537626425,0.9394256972293831,0.9224606875998098,0.15811028687029507,0.9139784946236559,0.03166666666666667,0.17204301075268819,0.9093249999999997
15728,interaction_development,6,0.9137504482170293,0.9307221210819664,0.95,0.9453069376962897,0.1484378888224468,0.9342105263157895,0.03666666666666667,0.23684210526315788,0.8986533333333327
15728,feedback_development,1,0.7753686503744726,0.6807623560454577,0.7161935697185189,0.6015026943101264,0.4460262434664717,0.7755102040816326,0.15,0.30612244897959184,0.8146416666666643
15728,feedback_development,2,0.8662999242027065,0.8629381001158197,0.87330056137603,0.7206027875468237,0.34112076486872794,0.8461538461538461,0.06833333333333333,0.24358974358974358,0.8869433333333329
15728,feedback_development,3,0.9018814181614105,0.95,0.95,0.8252729873114703,0.2376819700624906,0.9456521739130435,0.045,0.15217391304347827,0.9168316666666662
15728,feedback_development,4,0.9070657947804331,0.95,0.95,0.8789598369425147,0.21610861119089017,0.8850574712643678,0.035,0.2988505747126437,0.8588416666666658
15728,feedback_development,5,0.9102418117703481,0.95,0.95,0.9141078624907143,0.19865669241439618,0.8607594936708861,0.03666666666666667,0.27848101265822783,0.8788391666666661
15728,feedback_development,6,0.9130866060092702,0.95,0.95,0.9446446664861298,0.17718481299925778,0.8556701030927835,0.04,0.24742268041237114,0.8676124999999996
15729,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.6470588235294118,0.17833333333333334,0.5058823529411764,0.7437358333333288
15729,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.6947368421052632,0.16666666666666666,0.4,0.7712591666666627
15729,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.6904761904761905,0.17583333333333334,0.36904761904761907,0.8042766666666616
15729,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7241379310344828,0.17833333333333334,0.367816091954023,0.7985958333333291
15729,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7073170731707317,0.19583333333333333,0.42276422764227645,0.6948716666666622
15729,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7422680412371134,0.18083333333333335,0.38144329896907214,0.7734583333333285
15729,linear_development,1,0.7495216325396324,0.47667747892453105,0.5730300188808383,0.5868506412562087,0.45063782916031647,0.8313253012048193,0.12916666666666668,0.25301204819277107,0.86401083333333
15729,linear_development,2,0.8112139527885766,0.6503309613423764,0.7333159809948583,0.7239454957966136,0.33412622109978535,0.8111111111111111,0.09333333333333334,0.25555555555555554,0.8615566666666642
15729,linear_development,3,0.8545918138912749,0.7732867743150988,0.8391789537707314,0.8210158744592889,0.2468928988186914,0.8571428571428571,0.05583333333333333,0.2087912087912088,0.8897633333333324
15729,linear_development,4,0.8768264040317387,0.8457570021400247,0.8974124195950601,0.8782292122158095,0.2230519288867161,0.8709677419354839,0.04583333333333333,0.3118279569892473,0.8415808333333319
15729,linear_development,5,0.8944978051277575,0.9011906817167255,0.938998688045703,0.9219926434605733,0.1955362501015016,0.8529411764705882,0.051666666666666666,0.27450980392156865,0.8452324999999988
15729,linear_development,6,0.9027914596878437,0.9327756666049334,0.95,0.9469281578460005,0.18407087504289862,0.8539325842696629,0.04083333333333333,0.2808988764044944,0.8629708333333319
15729,interaction_development,1,0.6784177957670453,0.4508659803259362,0.548348606735042,0.5664731423625811,0.48864442625543003,0.7,0.15333333333333332,0.4,0.7845033333333301
15729,interaction_development,2,0.7842586465455901,0.603226090048164,0.6909257863057912,0.6867574395117091,0.3912189580393395,0.7926829268292683,0.1275,0.34146341463414637,0.830059999999997
15729,interaction_development,3,0.8602621689347913,0.7380589098677665,0.8096464769031162,0.7932044025271845,0.29105104650745267,0.896551724137931,0.08416666666666667,0.20689655172413793,0.888470833333332
15729,interaction_development,4,0.8914487862111722,0.831185521449051,0.8860128069086998,0.8667254116703038,0.24077334182396004,0.8737864077669902,0.05333333333333334,0.2912621359223301,0.8350333333333315
15729,interaction_development,5,0.9063949571775571,0.8905465719197558,0.9312611992347122,0.9135893988840184,0.18935696147334596,0.8876404494382022,0.04416666666666667,0.19101123595505617,0.9020924999999994
15729,interaction_development,6,0.9110303608077449,0.9223300047021068,0.95,0.9386815826595585,0.18327722433014187,0.8395061728395061,0.035833333333333335,0.2962962962962963,0.8689458333333326
15729,feedback_development,1,0.7842479480467165,0.6979264918100192,0.7308526637763388,0.6109808980138739,0.44092230461374143,0.8285714285714286,0.13833333333333334,0.3142857142857143,0.801672499999997
15729,feedback_development,2,0.8721871097746949,0.885103706940684,0.892848245858034,0.74006863849201,0.34764581893870666,0.8,0.0625,0.33,0.8178558333333321
15729,feedback_development,3,0.8996122482297888,0.95,0.95,0.8188485788567308,0.25954190241973907,0.9428571428571428,0.04583333333333333,0.14285714285714285,0.9368224999999996
15729,feedback_development,4,0.9099079649590881,0.95,0.95,0.8867130907186497,0.1793880936047377,0.9318181818181818,0.035833333333333335,0.11363636363636363,0.9387458333333334
15729,feedback_development,5,0.9149192552343954,0.95,0.95,0.9328887742554554,0.13206535373189174,0.9191919191919192,0.03333333333333333,0.12121212121212122,0.9290591666666662
15729,feedback_development,6,0.915810106142426,0.95,0.95,0.95,0.12985217085284914,0.883495145631068,0.03833333333333333,0.21359223300970873,0.8780258333333321
15730,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.6428571428571429,0.16833333333333333,0.42857142857142855,0.7508516666666631
15730,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.686046511627907,0.17416666666666666,0.4186046511627907,0.779486666666663
15730,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.7777777777777778,0.175,0.34444444444444444,0.8049183333333283
15730,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7424242424242424,0.165,0.30303030303030304,0.861750833333329
15730,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7352941176470589,0.19,0.35294117647058826,0.7759983333333285
15730,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.6444444444444445,0.1725,0.4222222222222222,0.7702508333333301
15730,linear_development,1,0.7551730608418596,0.4952367461261602,0.5906518488314734,0.6015026943101264,0.4476478526786198,0.7653061224489796,0.1075,0.30612244897959184,0.8237283333333308
15730,linear_development,2,0.8124079734447428,0.656587315310551,0.738877234315791,0.7288847226135935,0.3395114299090514,0.8604651162790697,0.1,0.2558139534883721,0.865154166666664
15730,linear_development,3,0.8599271032910278,0.7890820852981112,0.8521797729349577,0.8334858568142985,0.23734673132329284,0.9072164948453608,0.06833333333333333,0.16494845360824742,0.9015749999999997
15730,linear_development,4,0.8811409700736801,0.853888998647446,0.9036973976029303,0.8846492094585106,0.2027977954833623,0.8902439024390244,0.04833333333333333,0.25609756097560976,0.8812083333333323
15730,linear_development,5,0.8985938854765088,0.9035408477859689,0.9406888739420447,0.9238480377257655,0.1624217072965525,0.9518072289156626,0.03916666666666667,0.1686746987951807,0.9179658333333327
15730,linear_development,6,0.9079865873456767,0.9351597305725349,0.95,0.9488103136098964,0.13885968850931782,0.9367088607594937,0.041666666666666664,0.16455696202531644,0.9225525000000007
15730,interaction_development,1,0.6561246819921174,0.4203032171612329,0.5188725697096852,0.5423446451272891,0.5199997184414371,0.5909090909090909,0.1625,0.48863636363636365,0.7473583333333295
15730,interaction_development,2,0.7761623096747062,0.5886374032590268,0.6776206004382158,0.6752400552044955,0.39302310363666654,0.8421052631578947,0.12,0.25,0.8760158333333309
15730,interaction_development,3,0.8603458072241754,0.7380589098677665,0.8096464769031162,0.7932044025271845,0.29044782377671297,0.8737864077669902,0.0625,0.27184466019417475,0.8429824999999983
15730,interaction_development,4,0.886956326790386,0.8141221924636307,0.8724536357375947,0.8532543624712877,0.24347316919084958,0.9102564102564102,0.0475,0.2692307692307692,0.8812016666666658
15730,interaction_development,5,0.9015977350739413,0.8688893905069144,0.915135804956547,0.8964916240844065,0.20723792392190077,0.8831168831168831,0.041666666666666664,0.24675324675324675,0.8929049999999995
15730,interaction_development,6,0.911610393751632,0.9204376245250306,0.95,0.9371875983092351,0.1704218052866517,0.8679245283018868,0.03916666666666667,0.2169811320754717,0.8730016666666661
15730,feedback_development,1,0.7356363941648577,0.61368854101386,0.6590498456920275,0.5664731423625811,0.4828064340525617,0.7261904761904762,0.14916666666666667,0.35714285714285715,0.8150641666666639
15730,feedback_development,2,0.8607864713938352,0.8481898772482397,0.8603686381111096,0.7085813257939512,0.3466614684324466,0.8987341772151899,0.07,0.16455696202531644,0.9164399999999998
15730,feedback_development,3,0.8989306487890298,0.947271325828365,0.9487581746882717,0.8099137643500592,0.2563008917516535,0.9431818181818182,0.059166666666666666,0.19318181818181818,0.8988374999999991
15730,feedback_development,4,0.9074608672612674,0.95,0.95,0.8782292122158095,0.20965872384767675,0.86,0.03833333333333333,0.26,0.8579049999999991
15730,feedback_development,5,0.912226602596886,0.95,0.95,0.920571491428657,0.1710815010357567,0.898876404494382,0.041666666666666664,0.20224719101123595,0.897526666666666
15730,feedback_development,6,0.9152746889510799,0.95,0.95,0.9485013215391312,0.1393258385709705,0.9186046511627907,0.0325,0.16279069767441862,0.9196516666666658
15731,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7204301075268817,0.20416666666666666,0.44086021505376344,0.7484591666666618
15731,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.6702127659574468,0.1925,0.40425531914893614,0.7660908333333288
15731,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.7710843373493976,0.17416666666666666,0.3253012048192771,0.8247999999999959
15731,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.6931818181818182,0.19,0.38636363636363635,0.7862433333333293
15731,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7,0.17916666666666667,0.3375,0.8235541666666613
15731,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.6326530612244898,0.19583333333333333,0.4387755102040816,0.740244999999996
15731,linear_development,1,0.7492434614278417,0.4798174140509839,0.5760188087486724,0.5893295374086714,0.4618946989907876,0.8041237113402062,0.12666666666666668,0.35051546391752575,0.7996108333333304
15731,linear_development,2,0.8133388815527419,0.6586477914186877,0.7407050936755805,0.7305114142779119,0.3361606655365423,0.8478260869565217,0.1025,0.2391304347826087,0.8642533333333311
15731,linear_development,3,0.8473335445258252,0.7577707258652665,0.8262594669361174,0.8087663625252105,0.2698640351920216,0.9210526315789473,0.07166666666666667,0.25,0.8860049999999988
15731,linear_development,4,0.8751484874981822,0.8361895461399697,0.8899468945518524,0.8706759574789238,0.21444585056901025,0.891566265060241,0.05416666666666667,0.21686746987951808,0.8948683333333325
15731,linear_development,5,0.8891626704864672,0.8823497767962704,0.9252156076667729,0.9071182448391613,0.19884867228823083,0.8571428571428571,0.04583333333333333,0.2857142857142857,0.8766308333333321
15731,linear_development,6,0.9023941769476598,0.9194742140215849,0.95,0.9364270110696727,0.16405192082783077,0.961038961038961,0.04833333333333333,0.18181818181818182,0.9160999999999999
15731,interaction_development,1,0.696999903123994,0.4735185904673351,0.5700201600008442,0.5843567819478961,0.4593567892117928,0.7701149425287356,0.14166666666666666,0.2988505747126437,0.8365999999999966
15731,interaction_development,2,0.8209500251028329,0.6545144017208763,0.737036489743999,0.727248211884903,0.33141110067724755,0.898876404494382,0.09333333333333334,0.21348314606741572,0.8811799999999992
15731,interaction_development,3,0.8724022843437058,0.7621047443596084,0.8298825378651015,0.8121879560733751,0.25546356100946416,0.8481012658227848,0.050833333333333335,0.21518987341772153,0.9009491666666662
15731,interaction_development,4,0.8967246648805025,0.8419989693181669,0.8944889869599959,0.8752623441985532,0.20630244500246242,0.9204545454545454,0.045,0.22727272727272727,0.886901666666665
15731,interaction_development,5,0.9071327237830557,0.8937910072390518,0.9336336101991549,0.9161507951887257,0.18561014586905605,0.8539325842696629,0.043333333333333335,0.25842696629213485,0.8718191666666651
15731,interaction_development,6,0.9131835146783807,0.9303039447504692,0.95,0.9449767984872129,0.15828991848251908,0.8977272727272727,0.0425,0.20454545454545456,0.8977808333333326
15731,feedback_development,1,0.745369898392862,0.6288774979945627,0.6719947976410674,0.5742298985412311,0.4718635440623996,0.7586206896551724,0.165,0.3448275862068966,0.8116274999999965
15731,feedback_development,2,0.8634666926160111,0.8525042410072302,0.8641526274645714,0.7120678588121523,0.33794960147204833,0.8974358974358975,0.08416666666666667,0.16666666666666666,0.9137408333333317
15731,feedback_development,3,0.8975556005561198,0.9472222428090139,0.948720081382819,0.8099137643500592,0.27196040950165673,0.8969072164948454,0.0525,0.28865979381443296,0.8451916666666652
15731,feedback_development,4,0.9098573801310734,0.95,0.95,0.8880684553012917,0.18146361681185047,0.93,0.03333333333333333,0.12,0.9289741666666667
15731,feedback_development,5,0.9131806559941493,0.95,0.95,0.9252105650835999,0.15818367263557337,0.9294117647058824,0.035,0.21176470588235294,0.898844166666666
15731,feedback_development,6,0.9149384000219724,0.95,0.95,0.9475631093655309,0.14513119909982836,0.9459459459459459,0.03833333333333333,0.20270270270270271,0.9133658333333335
15732,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.7701149425287356,0.17416666666666666,0.3103448275862069,0.8248183333333298
15732,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.711340206185567,0.18916666666666668,0.32989690721649484,0.7963783333333286
15732,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.691358024691358,0.20166666666666666,0.38271604938271603,0.7983824999999949
15732,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.6847826086956522,0.18333333333333332,0.43478260869565216,0.7577291666666627
15732,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.7228915662650602,0.1825,0.3373493975903614,0.8181024999999955
15732,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.7215189873417721,0.18083333333333335,0.35443037974683544,0.8181833333333285
15732,linear_development,1,0.7570064018794279,0.49826532564940323,0.593517285889653,0.6038936781442656,0.4384724622601983,0.8172043010752689,0.12416666666666666,0.25806451612903225,0.84990333333333
15732,linear_development,2,0.8174120793685062,0.6687662059925003,0.7496542471658875,0.7384996363098693,0.32442409548248374,0.8478260869565217,0.09,0.25,0.8620316666666646
15732,linear_development,3,0.8632393121620752,0.7977827687786476,0.8592726192592992,0.8403548174568274,0.2284643753797726,0.9108910891089109,0.07833333333333334,0.18811881188118812,0.8847783333333323
15732,linear_development,4,0.8855388894252556,0.8704579978388897,0.9163197453415982,0.8977299982938607,0.20318498504334212,0.8529411764705882,0.0575,0.27450980392156865,0.8440049999999983
15732,linear_development,5,0.9019048569455459,0.914992447390243,0.9488235227397347,0.9328887742554554,0.1595156306183283,0.8674698795180723,0.04583333333333333,0.1566265060240964,0.9214416666666657
15732,linear_development,6,0.9069565560099535,0.9432004012771991,0.95,0.95,0.1578998678490694,0.8924731182795699,0.034166666666666665,0.27956989247311825,0.8587583333333325
15732,interaction_development,1,0.6840630905204956,0.4541607844439806,0.5515101664878967,0.5690743035084056,0.4693986780110904,0.7662337662337663,0.16666666666666666,0.2857142857142857,0.8512541666666631
15732,interaction_development,2,0.821790480515787,0.6586477914186877,0.7407050936755805,0.7305114142779119,0.32996518072588854,0.8461538461538461,0.11166666666666666,0.25,0.8427424999999977
15732,interaction_development,3,0.8667103287685693,0.7518689632229225,0.8213083925235273,0.8041070762286233,0.2762606708354693,0.8918918918918919,0.075,0.28378378378378377,0.8754824999999983
15732,interaction_development,4,0.8977486309404316,0.8457570021400247,0.8974124195950601,0.8782292122158095,0.2026886763999368,0.9166666666666666,0.03833333333333333,0.17708333333333334,0.9030816666666663
15732,interaction_development,5,0.9077690439408411,0.8937910072390518,0.9336336101991549,0.9161507951887257,0.1733443516768391,0.8974358974358975,0.04583333333333333,0.20512820512820512,0.9065924999999995
15732,interaction_development,6,0.9132708980057629,0.9303039447504692,0.95,0.9449767984872129,0.15668648669671986,0.9111111111111111,0.050833333333333335,0.2222222222222222,0.885579999999999
15732,feedback_development,1,0.7536456724386861,0.6436138324705097,0.6845505040491012,0.5818478691628733,0.4659968561383284,0.7582417582417582,0.15416666666666667,0.34065934065934067,0.8087799999999967
15732,feedback_development,2,0.875489359672228,0.8834874099377357,0.8914048347781294,0.7384996363098693,0.31892215080431063,0.9166666666666666,0.056666666666666664,0.1875,0.8943016666666659
15732,feedback_development,3,0.9029207012197447,0.95,0.95,0.8344849416734128,0.23051531750306775,0.9032258064516129,0.04083333333333333,0.1827956989247312,0.9027549999999999
15732,feedback_development,4,0.9087667887736309,0.95,0.95,0.8958668250346142,0.20573613656871606,0.8623853211009175,0.035,0.29357798165137616,0.8288724999999987
15732,feedback_development,5,0.9103140942887098,0.95,0.95,0.919609701902215,0.20229436814830823,0.828125,0.04666666666666667,0.328125,0.8816133333333319
15732,feedback_development,6,0.9148867903479289,0.95,0.95,0.95,0.1483323796536408,0.9272727272727272,0.030833333333333334,0.15454545454545454,0.9048824999999997
15733,static_quality,1,0.58,0.24,0.34,0.4,0.62,0.69,0.165,0.42,0.7513649999999961
15733,static_quality,2,0.58,0.24,0.34,0.4,0.62,0.6923076923076923,0.19,0.3956043956043956,0.7764333333333281
15733,static_quality,3,0.58,0.24,0.34,0.4,0.62,0.5930232558139535,0.19666666666666666,0.47674418604651164,0.7498791666666622
15733,static_quality,4,0.58,0.24,0.34,0.4,0.62,0.7222222222222222,0.17583333333333334,0.35555555555555557,0.799375833333329
15733,static_quality,5,0.58,0.24,0.34,0.4,0.62,0.6415094339622641,0.17583333333333334,0.4716981132075472,0.7090491666666631
15733,static_quality,6,0.58,0.24,0.34,0.4,0.62,0.5957446808510638,0.18666666666666668,0.48936170212765956,0.7271633333333292
15733,linear_development,1,0.7597688062882482,0.5042680792933337,0.5991881262342065,0.6086326941789476,0.4285764588660291,0.851063829787234,0.12916666666666668,0.24468085106382978,0.85411833333333
15733,linear_development,2,0.817472378905543,0.6707536087565452,0.7514066674357263,0.74006863849201,0.3291586393933954,0.8333333333333334,0.09,0.2916666666666667,0.8370374999999981
15733,linear_development,3,0.8578453928991887,0.7890820852981112,0.8521797729349577,0.8334858568142985,0.2571725445789034,0.8415841584158416,0.060833333333333336,0.26732673267326734,0.8484966666666655
15733,linear_development,4,0.8829434089157943,0.8624227066228786,0.910230148196326,0.891386347333852,0.20743530771692056,0.8924731182795699,0.05,0.23655913978494625,0.8756966666666659
15733,linear_development,5,0.8991654305618233,0.9113348767458158,0.9462441605238129,0.9300012184835392,0.17648091706913643,0.8842105263157894,0.041666666666666664,0.23157894736842105,0.8777916666666664
15733,linear_development,6,0.9067369263670831,0.9411119787909116,0.95,0.95,0.15790315624726203,0.8977272727272727,0.04666666666666667,0.22727272727272727,0.8863408333333324
15733,interaction_development,1,0.6885534563665633,0.46392705758997943,0.5608626788181376,0.5767845191499837,0.4742335499290225,0.7111111111111111,0.14666666666666667,0.35555555555555557,0.8056574999999968
15733,interaction_development,2,0.8030823108823317,0.6286415285100644,0.7139087953038858,0.7068222593500515,0.36173279905173283,0.7764705882352941,0.11083333333333334,0.2823529411764706,0.8528891666666645
15733,interaction_development,3,0.8691376340703916,0.7577707258652665,0.8262594669361174,0.8087663625252105,0.2714952465288025,0.8829787234042553,0.06583333333333333,0.24468085106382978,0.8670616666666655
15733,interaction_development,4,0.8962497454213365,0.8410452407627433,0.8937452033836817,0.8745094006021662,0.20973870157084673,0.9195402298850575,0.056666666666666664,0.19540229885057472,0.8993383333333319
15733,interaction_development,5,0.9094397629991504,0.9035408477859689,0.9406888739420447,0.9238480377257655,0.1713806035648991,0.8666666666666667,0.04,0.20952380952380953,0.8776699999999991
15733,interaction_development,6,0.9143501019526582,0.9370817357936861,0.95,0.95,0.14705407080823385,0.9325842696629213,0.03333333333333333,0.20224719101123595,0.8988066666666664
15733,feedback_development,1,0.7532321406185097,0.6436581592827746,0.6845818430471151,0.5818478691628733,0.4678063036109532,0.7608695652173914,0.135,0.34782608695652173,0.8079091666666636
15733,feedback_development,2,0.8467724604375081,0.8240242510823985,0.839351515361822,0.690505073505391,0.3829861044018878,0.8513513513513513,0.08833333333333333,0.32432432432432434,0.8577058333333315
15733,feedback_development,3,0.8974036235037781,0.9478277963534684,0.9493034049458354,0.8110542817639589,0.27558587384519706,0.8636363636363636,0.049166666666666664,0.2545454545454545,0.8459616666666654
