seed,model,phase,A_TF,R_ethical,H_self,capture_resistance,R_gain_in_phase
11878,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11878,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11878,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11878,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11878,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11878,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11878,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11878,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11878,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11878,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11878,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11878,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11878,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11878,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11878,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11878,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11878,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11878,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11879,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11879,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11879,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11879,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11879,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11879,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11879,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11879,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11879,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11879,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11879,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11879,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11879,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11879,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11879,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11879,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11879,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11879,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11880,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11880,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11880,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11880,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11880,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11880,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11880,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11880,one_way_thirdfactor_to_ethicalsense,2,0.22,0.50396,0.9,0.1,0.0039599999999999635
11880,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,-0.0039599999999999635
11880,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11880,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11880,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11880,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11880,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11880,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11880,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11880,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11880,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11881,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11881,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11881,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11881,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11881,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11881,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11881,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11881,one_way_thirdfactor_to_ethicalsense,2,0.22,0.50396,0.9,0.1,0.0039599999999999635
11881,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,-0.0039599999999999635
11881,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11881,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11881,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11881,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11881,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11881,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11881,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11881,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11881,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11882,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11882,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11882,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11882,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11882,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11882,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11882,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11882,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11882,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11882,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11882,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11882,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11882,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11882,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11882,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11882,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11882,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11882,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11883,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11883,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11883,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11883,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11883,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11883,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11883,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11883,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11883,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11883,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11883,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11883,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11883,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11883,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11883,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11883,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11883,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11883,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11884,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11884,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11884,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11884,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11884,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11884,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11884,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11884,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11884,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11884,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11884,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11884,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11884,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11884,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11884,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11884,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11884,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11884,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11885,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11885,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11885,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11885,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11885,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11885,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11885,one_way_thirdfactor_to_ethicalsense,1,0.22,0.50396,0.9,0.1,-0.03604000000000007
11885,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,-0.0039599999999999635
11885,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11885,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11885,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11885,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11885,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11885,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11885,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11885,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11885,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11885,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11886,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11886,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11886,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11886,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11886,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11886,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11886,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11886,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11886,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11886,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11886,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11886,one_way_thirdfactor_to_ethicalsense,6,0.22,0.50396,0.9,0.1,0.0039599999999999635
11886,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11886,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11886,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11886,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11886,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11886,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11887,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11887,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11887,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11887,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11887,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11887,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11887,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11887,one_way_thirdfactor_to_ethicalsense,2,0.22,0.50396,0.9,0.1,0.0039599999999999635
11887,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,-0.0039599999999999635
11887,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11887,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11887,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11887,bidirectional_codevelopment,1,0.1,0.5018,0.9,0.1,-0.03820000000000001
11887,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,-0.0018000000000000238
11887,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11887,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11887,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11887,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11888,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11888,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11888,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11888,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11888,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11888,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11888,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11888,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11888,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11888,one_way_thirdfactor_to_ethicalsense,4,0.22,0.50396,0.9,0.1,0.0039599999999999635
11888,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,-0.0039599999999999635
11888,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11888,bidirectional_codevelopment,1,0.1,0.5018,0.9,0.1,-0.03820000000000001
11888,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,-0.0018000000000000238
11888,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11888,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11888,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11888,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11889,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11889,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11889,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11889,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11889,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11889,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11889,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11889,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11889,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5079199999999999,0.9,0.1,0.007919999999999927
11889,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.007919999999999927
11889,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11889,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11889,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11889,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11889,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11889,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11889,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11889,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11890,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11890,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11890,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11890,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11890,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11890,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11890,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11890,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11890,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11890,one_way_thirdfactor_to_ethicalsense,4,0.22,0.50396,0.9,0.1,0.0039599999999999635
11890,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,-0.0039599999999999635
11890,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11890,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11890,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11890,bidirectional_codevelopment,3,0.1,0.5018,0.9,0.1,0.0018000000000000238
11890,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,-0.0018000000000000238
11890,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11890,bidirectional_codevelopment,6,0.1,0.5018,0.9,0.1,0.0018000000000000238
11891,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11891,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11891,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11891,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11891,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11891,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11891,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11891,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11891,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11891,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11891,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11891,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11891,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11891,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11891,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11891,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11891,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11891,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11892,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11892,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11892,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11892,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11892,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11892,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11892,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11892,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11892,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11892,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11892,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11892,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11892,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11892,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11892,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11892,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11892,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11892,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11893,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11893,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11893,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11893,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11893,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11893,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11893,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11893,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11893,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11893,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11893,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11893,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11893,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11893,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11893,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11893,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11893,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11893,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11894,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11894,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11894,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11894,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11894,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11894,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11894,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11894,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11894,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11894,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11894,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11894,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11894,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11894,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11894,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11894,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11894,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11894,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11895,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11895,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11895,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11895,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11895,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11895,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11895,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11895,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11895,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11895,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11895,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11895,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11895,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11895,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11895,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11895,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11895,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11895,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11896,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11896,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11896,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11896,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11896,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11896,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11896,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11896,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11896,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11896,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11896,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11896,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11896,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11896,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11896,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11896,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11896,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11896,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11897,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11897,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11897,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11897,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11897,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11897,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11897,one_way_thirdfactor_to_ethicalsense,1,0.22,0.50396,0.9,0.1,-0.03604000000000007
11897,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,-0.0039599999999999635
11897,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
