world,label,delta,L,p8,p18,p128,selected_scale,oracle_scale
LOCAL_PULSE_REVERT,0,0.8,18,0.16340047343149955,0.11262704419198054,0.045853687569057326,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.6714856142031945,0.15770953789846728,0.12483535219704754,8,8
LOCAL_PULSE_REVERT,0,0.8,18,0.1649996742207285,0.1674599235262792,0.13315231441290695,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.232503501763987,0.12509511060857836,0.0509566759913671,128,8
LOCAL_PULSE_REVERT,0,0.8,18,0.5093724145518898,0.16099787020101294,0.0695513840783599,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.22075271018903123,0.27344635798670736,0.1144392069479164,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.18588491328155823,0.1668893480121888,0.05593748904967365,128,128
LOCAL_PULSE_REVERT,0,0.8,18,0.1893478715237066,0.12504367814417536,0.06589324346665132,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.17743631832428683,0.6272719621555315,0.04946447831596375,8,18
LOCAL_PULSE_REVERT,0,0.8,18,0.21828113113043832,0.166555344871255,0.054967776705648785,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.7931739371573744,0.1281362079292541,0.04555725427810357,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.173307371500632,0.13222415109163901,0.049869596541471564,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.21265566981434353,0.1231496609183295,0.7409265912859785,18,8
LOCAL_PULSE_REVERT,0,0.8,18,0.16231169284494681,0.17837511478152818,0.14862037934201244,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.18433692752640618,0.11452306824082514,0.04560376702319268,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.2013822049439276,0.5427841424840745,0.09747811889968758,8,8
LOCAL_PULSE_REVERT,0,0.8,18,0.18411886205871913,0.18925541886114836,0.49664722195661914,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.2050778601025603,0.11291309899156213,0.18967703279400489,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.29879899703051066,0.3811483774016278,0.04697525652564586,128,8
LOCAL_PULSE_REVERT,0,0.8,18,0.19394014240512292,0.2418178610643513,0.559601705932504,18,128
STATIONARY,0,0.0,128,0.17220354003414118,0.15303384499244474,0.06884173111860628,18,8
STATIONARY,0,0.0,128,0.1845996327471457,0.11301726298956583,0.0458005967794514,8,18
STATIONARY,0,0.0,128,0.2354931182598469,0.13529673760984687,0.04543363695822221,18,128
STATIONARY,0,0.0,128,0.16089711516890212,0.1135868507184813,0.12444330230216458,18,128
STATIONARY,0,0.0,128,0.5410058219214724,0.17269160922510257,0.050700791244168424,18,8
STATIONARY,0,0.0,128,0.1606542468157942,0.131752423219722,0.06757999655662876,18,128
STATIONARY,0,0.0,128,0.2942171691904162,0.11401622843515936,0.0489504874879058,128,8
STATIONARY,0,0.0,128,0.25543474061000393,0.2462993776911612,0.04543204138512229,18,128
SINGLE_SHIFT,1,0.3,2,0.16977435493195953,0.6685258111397586,0.10013748412067154,8,8
SINGLE_SHIFT,1,0.3,2,0.23660077311345612,0.2878846535392681,0.3645712806659358,8,8
SINGLE_SHIFT,1,0.3,2,0.16019063365266764,0.1462980869434413,0.9764199982105235,18,8
SINGLE_SHIFT,1,0.3,2,0.22796103106121163,0.6036321028704281,0.049865303388066676,128,8
SINGLE_SHIFT,1,0.3,2,0.38673470612429284,0.1487974504244776,0.1280835256778439,18,18
SINGLE_SHIFT,1,0.3,2,0.22467352381160774,0.14477755193016906,0.25965514111797755,128,8
SINGLE_SHIFT,1,0.3,2,0.22676049080532498,0.13384418356313038,0.17050516645040578,18,8
SINGLE_SHIFT,1,0.3,2,0.1993296411680717,0.14452172739173483,0.04859200054527396,128,128
SINGLE_SHIFT,1,0.3,4,0.1786901020876058,0.2611429126703616,0.06861472038551004,128,8
SINGLE_SHIFT,1,0.3,4,0.17061187037513015,0.18942953740287582,0.23602250360213195,128,8
SINGLE_SHIFT,1,0.3,4,0.1636781684281704,0.16053923916230886,0.0664868419680638,18,18
SINGLE_SHIFT,1,0.3,4,0.16727830194464563,0.19516546599804144,0.046477744875403716,128,18
SINGLE_SHIFT,1,0.3,4,0.8059425592673598,0.12791839781350756,0.045470092223258006,18,18
SINGLE_SHIFT,1,0.3,4,0.16701194537316572,0.1887945175889091,0.16956661437085463,18,8
SINGLE_SHIFT,1,0.3,4,0.4374781678935462,0.3785701232445313,0.10357115044913955,128,8
SINGLE_SHIFT,1,0.3,4,0.4053393974035893,0.23179625890070252,0.2623502022864551,18,128
SINGLE_SHIFT,1,0.3,6,0.1854059044172688,0.3027704566267504,0.05564412425025852,18,8
SINGLE_SHIFT,1,0.3,6,0.6175309800156008,0.5270955261381163,0.05528785707844621,8,8
SINGLE_SHIFT,1,0.3,6,0.5266522241835682,0.11458817044248926,0.25096149798877476,18,8
SINGLE_SHIFT,1,0.3,6,0.16316041606987583,0.11986133012101029,0.05798573138884329,18,128
SINGLE_SHIFT,1,0.3,6,0.3540209063253672,0.12375903331857127,0.07723692788872319,18,8
SINGLE_SHIFT,1,0.3,6,0.320749867697306,0.41886556399376196,0.07550746328409513,8,8
SINGLE_SHIFT,1,0.3,6,0.17391439766483438,0.11262735639824416,0.10244845349258841,18,8
SINGLE_SHIFT,1,0.3,6,0.18522111066931682,0.2425104119242783,0.04913394053827442,18,18
SINGLE_SHIFT,1,0.3,8,0.6148228809980534,0.11279837035046222,0.10670762396623695,18,18
SINGLE_SHIFT,1,0.3,8,0.18376088751914885,0.115977795366765,0.2477783672682976,18,8
SINGLE_SHIFT,1,0.3,8,0.16004653447120282,0.14095160207913981,0.06298824761889615,8,8
SINGLE_SHIFT,1,0.3,8,0.1603142665780831,0.1250283220551762,0.05409307768646416,18,8
SINGLE_SHIFT,1,0.3,8,0.16290397585102373,0.11285439669540226,0.05183637796975614,18,18
SINGLE_SHIFT,1,0.3,8,0.24885679796969565,0.21260726870260924,0.11381729100407105,18,18
SINGLE_SHIFT,1,0.3,8,0.21647087037592835,0.1668923209562729,0.0647031980274954,18,8
SINGLE_SHIFT,1,0.3,8,0.19002272299696832,0.12269986537018727,0.08778558953097892,18,18
SINGLE_SHIFT,1,0.3,12,0.15999585382854772,0.23867574680963896,0.07344507706744771,18,8
SINGLE_SHIFT,1,0.3,12,0.1603940954901954,0.11454916399175376,0.21428793927527862,18,8
SINGLE_SHIFT,1,0.3,12,0.4822873664210873,0.16090623761461867,0.06214858898547384,18,18
SINGLE_SHIFT,1,0.3,12,0.3229513056580701,0.11296857062044934,0.40467510901797343,18,8
SINGLE_SHIFT,1,0.3,12,0.16018631431172523,0.5164808420219936,0.1066412571570039,8,18
SINGLE_SHIFT,1,0.3,12,0.3323645179517625,0.16791915297428414,0.0589007135256712,18,128
SINGLE_SHIFT,1,0.3,12,0.1660021360783048,0.2962790398377353,0.23100484696771797,18,18
SINGLE_SHIFT,1,0.3,12,0.159944815920548,0.21273812857673186,0.10797993898423457,18,8
SINGLE_SHIFT,1,0.3,18,0.20273798381431227,0.2618211977079769,0.07660890269271844,18,18
SINGLE_SHIFT,1,0.3,18,0.1646458905266969,0.11867250542134544,0.05904499222974521,18,18
SINGLE_SHIFT,1,0.3,18,0.18763340954459684,0.11335156070593959,0.45771981145503415,18,8
SINGLE_SHIFT,1,0.3,18,0.17215805895711359,0.1489282798001867,0.051284500866993876,18,18
SINGLE_SHIFT,1,0.3,18,0.18854754595368503,0.5172211456094669,0.0638630100564049,8,18
SINGLE_SHIFT,1,0.3,18,0.2548049659180024,0.11288323297342508,0.045661261307219564,8,18
SINGLE_SHIFT,1,0.3,18,0.16652777873066335,0.19534827200777408,0.08361008254102145,18,8
SINGLE_SHIFT,1,0.3,18,0.4025160704357307,0.149849947614203,0.05665610144629439,18,8
SINGLE_SHIFT,1,0.3,24,0.1601369377815262,0.1897678379978037,0.05592134692586988,18,128
SINGLE_SHIFT,1,0.3,24,0.1830324900116653,0.11819194638005052,0.04557237246008663,128,8
SINGLE_SHIFT,1,0.3,24,0.18728364510063072,0.596385315324657,0.7652646689641376,8,8
SINGLE_SHIFT,1,0.3,24,0.310367469580513,0.11359554358264273,0.10987927019073135,18,18
SINGLE_SHIFT,1,0.3,24,0.16459612192142054,0.31313447100114056,0.0624988160022981,18,8
SINGLE_SHIFT,1,0.3,24,0.16402049880989156,0.11493749715756173,0.4933959731391147,18,18
SINGLE_SHIFT,1,0.3,24,0.16009521704761737,0.1294174218751589,0.054145832555176285,18,18
SINGLE_SHIFT,1,0.3,24,0.1834603657462437,0.5516151869398642,0.2091862118282419,8,18
SINGLE_SHIFT,1,0.3,36,0.17091513678430856,0.18689274913881726,0.050814519144011513,18,18
SINGLE_SHIFT,1,0.3,36,0.1603522592304335,0.18418949128892675,0.996371311516751,18,8
SINGLE_SHIFT,1,0.3,36,0.19654366060844655,0.1604844681856314,0.22242852470380992,18,18
SINGLE_SHIFT,1,0.3,36,0.19467908521346705,0.7214316186530843,0.045511880162814274,8,18
SINGLE_SHIFT,1,0.3,36,0.25356257161938495,0.11466289227201956,0.06918546008834726,128,8
SINGLE_SHIFT,1,0.3,36,0.21603253660363483,0.11393475565817253,0.15435346216694146,18,8
SINGLE_SHIFT,1,0.3,36,0.16347693071910266,0.15333236363359035,0.04562329036444782,8,128
SINGLE_SHIFT,1,0.3,36,0.19873597001761215,0.16918400940063305,0.9418822062695101,18,18
SINGLE_SHIFT,1,0.3,48,0.16355163429328182,0.173983270417316,0.33026682554163234,128,8
SINGLE_SHIFT,1,0.3,48,0.17428491626632828,0.11509550221867544,0.293140745298895,18,18
SINGLE_SHIFT,1,0.3,48,0.21392532000658046,0.13046333441480892,0.4316892152954957,8,8
SINGLE_SHIFT,1,0.3,48,0.2017285326393795,0.19847718180537535,0.58330282738097,18,8
SINGLE_SHIFT,1,0.3,48,0.33270980017723545,0.1319170722337014,0.9812765982746067,18,128
SINGLE_SHIFT,1,0.3,48,0.17110862910532534,0.44188815721673746,0.6765255612568504,8,128
SINGLE_SHIFT,1,0.3,48,0.3748170820755358,0.12306935564479811,0.39234548294029764,18,128
SINGLE_SHIFT,1,0.3,48,0.41300799109292285,0.12109858887661608,0.2102426148075036,18,18
SINGLE_SHIFT,1,0.55,2,0.16656259593778422,0.15672326697871122,0.046100527991900786,18,8
SINGLE_SHIFT,1,0.55,2,0.1757698659754308,0.25299565998973167,0.0822611441037671,18,128
SINGLE_SHIFT,1,0.55,2,0.16317559062432815,0.14104810981338053,0.04732788168184371,18,8
SINGLE_SHIFT,1,0.55,2,0.16056318791048463,0.11453205293271985,0.04883830744355827,128,8
SINGLE_SHIFT,1,0.55,2,0.16692649477606447,0.17762110163042846,0.04543250239580818,18,8
SINGLE_SHIFT,1,0.55,2,0.8036827665470687,0.15702458015932666,0.04568351489164348,8,8
SINGLE_SHIFT,1,0.55,2,0.17416552817388362,0.6284137466247718,0.04737473174349709,8,8
SINGLE_SHIFT,1,0.55,2,0.9575081360255187,0.1375955471423724,0.08393175807257641,128,8
SINGLE_SHIFT,1,0.55,4,0.38235135378252505,0.12518330875176167,0.1355785455306955,128,18
SINGLE_SHIFT,1,0.55,4,0.2347793225021075,0.11628195561829932,0.8735863757946285,18,18
SINGLE_SHIFT,1,0.55,4,0.16006697982171672,0.12597113410996327,0.14963417641645438,8,8
SINGLE_SHIFT,1,0.55,4,0.1882138824243011,0.34609128005985756,0.04606032550176512,8,8
SINGLE_SHIFT,1,0.55,4,0.16282793421530226,0.7274601295245443,0.04642234187710837,8,8
SINGLE_SHIFT,1,0.55,4,0.25102712056215526,0.17086429305115577,0.16344146930947798,18,128
SINGLE_SHIFT,1,0.55,4,0.30476748646712426,0.11309727983191273,0.1645806599664854,128,8
SINGLE_SHIFT,1,0.55,4,0.17678747197531197,0.11428069505136605,0.18203629785947226,18,18
SINGLE_SHIFT,1,0.55,6,0.5542787546302292,0.13026541662233143,0.04753358590111423,128,8
SINGLE_SHIFT,1,0.55,6,0.16448160272117726,0.31850154747029985,0.05740547331029909,8,8
SINGLE_SHIFT,1,0.55,6,0.30196678509426816,0.13591013598188528,0.05374421977354928,18,8
SINGLE_SHIFT,1,0.55,6,0.4580499711565346,0.22389707840524198,0.06068713127601938,18,8
SINGLE_SHIFT,1,0.55,6,0.25490773666316446,0.12108825044031488,0.3977587705637867,18,8
SINGLE_SHIFT,1,0.55,6,0.17166321177081978,0.3609889650844874,0.04754050301122542,18,8
SINGLE_SHIFT,1,0.55,6,0.5279260679583185,0.1880939773831188,0.09354156961492642,8,8
SINGLE_SHIFT,1,0.55,6,0.216495934192776,0.19134190582379562,0.047274962480796726,8,8
SINGLE_SHIFT,1,0.55,8,0.1842608163860737,0.6535737270611981,0.09780840192750119,8,8
SINGLE_SHIFT,1,0.55,8,0.29614985291308943,0.12478512232135922,0.0485588460094808,18,18
SINGLE_SHIFT,1,0.55,8,0.2471535654969132,0.11446804381399611,0.05833387899607232,18,8
SINGLE_SHIFT,1,0.55,8,0.19351170581175672,0.11764200826140518,0.057999156460477395,8,8
SINGLE_SHIFT,1,0.55,8,0.4769462075364504,0.2647925518850894,0.07755100803759184,8,8
SINGLE_SHIFT,1,0.55,8,0.6668375941445898,0.5572809968743019,0.04552378439599297,18,8
SINGLE_SHIFT,1,0.55,8,0.24589558269995201,0.11972277815770897,0.059161660687335305,18,8
SINGLE_SHIFT,1,0.55,8,0.17756383953553287,0.7594043514975855,0.10691000331242756,18,18
SINGLE_SHIFT,1,0.55,12,0.8301189731843257,0.7732114815045894,0.39766631156750526,18,18
SINGLE_SHIFT,1,0.55,12,0.16538984980746727,0.14756620919754693,0.07098016832660244,18,18
SINGLE_SHIFT,1,0.55,12,0.18923073527697612,0.13432391027885662,0.831745983076877,18,18
SINGLE_SHIFT,1,0.55,12,0.16216327680474057,0.1155972644462071,0.0801494107416457,8,18
SINGLE_SHIFT,1,0.55,12,0.28608509295412726,0.2910442794592882,0.0770691329496353,18,8
SINGLE_SHIFT,1,0.55,12,0.26361203302299663,0.2764052848093615,0.060473418890886595,18,8
SINGLE_SHIFT,1,0.55,12,0.16085497839709653,0.17380739898227202,0.10258679149454937,18,18
SINGLE_SHIFT,1,0.55,12,0.22481578935259364,0.12390488863782155,0.17637246506355136,18,8
SINGLE_SHIFT,1,0.55,18,0.2957476495559071,0.11388330850114282,0.08634545419766457,18,128
SINGLE_SHIFT,1,0.55,18,0.4268602379965298,0.13108438185338128,0.0503869252525865,18,8
SINGLE_SHIFT,1,0.55,18,0.890880696703809,0.12121913575434233,0.450369573433689,18,18
SINGLE_SHIFT,1,0.55,18,0.16768574469535547,0.11500380410265892,0.06493725740359872,18,8
SINGLE_SHIFT,1,0.55,18,0.17414131567017116,0.4189430791734397,0.9968754052628154,18,8
SINGLE_SHIFT,1,0.55,18,0.1612078312634997,0.11313500114782285,0.04560234428554961,18,18
SINGLE_SHIFT,1,0.55,18,0.16916128609036454,0.11264566899313577,0.04587776824225615,18,18
SINGLE_SHIFT,1,0.55,18,0.25856022438264004,0.8489731846940153,0.77612388985705,8,18
SINGLE_SHIFT,1,0.55,24,0.18801819411953347,0.11265820390118471,0.19335986111711828,18,8
SINGLE_SHIFT,1,0.55,24,0.19999621212235444,0.11792242536556129,0.9536491896823065,18,8
SINGLE_SHIFT,1,0.55,24,0.1660252070213256,0.21809715229058216,0.0547243273753412,18,8
SINGLE_SHIFT,1,0.55,24,0.17221094776984555,0.1605368493434406,0.9970398700068721,18,8
SINGLE_SHIFT,1,0.55,24,0.16515359473505836,0.14206933848686956,0.08752101631100773,18,18
SINGLE_SHIFT,1,0.55,24,0.32256242329153206,0.29038168334105774,0.10217131390976342,8,18
SINGLE_SHIFT,1,0.55,24,0.17834202010348818,0.18042164204047617,0.1633510405903841,18,8
SINGLE_SHIFT,1,0.55,24,0.16060071057509664,0.1399270226083439,0.9858572082972886,18,18
SINGLE_SHIFT,1,0.55,36,0.16415822679686895,0.11262694535881522,0.3193623885095887,18,8
SINGLE_SHIFT,1,0.55,36,0.18472889415415225,0.1257228401297321,0.23318689639548093,18,8
SINGLE_SHIFT,1,0.55,36,0.17615907540278558,0.23411859814951616,0.1919416111904338,18,18
SINGLE_SHIFT,1,0.55,36,0.22969942907213478,0.1395349186832384,0.36243048738777045,18,18
SINGLE_SHIFT,1,0.55,36,0.16648626870756553,0.13160898963783602,0.1452837253174369,18,18
SINGLE_SHIFT,1,0.55,36,0.16442417897495648,0.14103446567871028,0.17157459778183726,18,18
SINGLE_SHIFT,1,0.55,36,0.19464875106641388,0.12034784823363494,0.37526197192065414,18,8
SINGLE_SHIFT,1,0.55,36,0.1952800711242986,0.12038662469398735,0.9870864754675073,18,8
SINGLE_SHIFT,1,0.55,48,0.19674543902214325,0.12683106399985508,0.9980424038235454,18,8
SINGLE_SHIFT,1,0.55,48,0.46161584140321,0.11631370130419831,0.32543658333891506,128,18
SINGLE_SHIFT,1,0.55,48,0.16067641665080085,0.315377298173122,0.9995728982726808,18,8
SINGLE_SHIFT,1,0.55,48,0.16461798351435508,0.11574395054256731,0.9999793604251794,18,8
SINGLE_SHIFT,1,0.55,48,0.19826887648858885,0.542637389193983,0.9996801618642679,8,18
SINGLE_SHIFT,1,0.55,48,0.2466932975091356,0.11589188442756021,0.28735505123983884,18,8
SINGLE_SHIFT,1,0.55,48,0.1604023500048458,0.14760011955130053,0.8715308469170271,18,18
SINGLE_SHIFT,1,0.55,48,0.51397263689814,0.1774681491268796,0.9837487237247771,18,18
SINGLE_SHIFT,1,0.8,2,0.20641960398666911,0.12564606255395397,0.04794450940404409,128,8
SINGLE_SHIFT,1,0.8,2,0.1621250734635323,0.11286072252315296,0.41314597483200816,8,8
SINGLE_SHIFT,1,0.8,2,0.25825637918352584,0.17772240041498039,0.050551169515404684,8,8
SINGLE_SHIFT,1,0.8,2,0.3286984098155483,0.26771967300533234,0.11122092131559096,8,8
SINGLE_SHIFT,1,0.8,2,0.3023945606881101,0.11767737943513243,0.0789508579379332,8,8
SINGLE_SHIFT,1,0.8,2,0.40353782414961004,0.11395152861922553,0.1669841548523198,8,8
SINGLE_SHIFT,1,0.8,2,0.20634018679920424,0.12517018664544438,0.064049905561658,18,8
SINGLE_SHIFT,1,0.8,2,0.21473313714440354,0.12606375652488713,0.04551304353201339,8,8
SINGLE_SHIFT,1,0.8,4,0.6041049807335339,0.22098681055090902,0.08058728319298468,18,8
SINGLE_SHIFT,1,0.8,4,0.5136671337401185,0.7527277409159697,0.05904216400844626,8,8
SINGLE_SHIFT,1,0.8,4,0.6595302248439863,0.40139016452394277,0.12900261800750007,8,8
SINGLE_SHIFT,1,0.8,4,0.7371057566298455,0.7469732995883973,0.048448558930534354,8,8
SINGLE_SHIFT,1,0.8,4,0.30081931638467413,0.6706093883738771,0.24095370317929285,8,8
SINGLE_SHIFT,1,0.8,4,0.23397943215641764,0.13370878387822482,0.1205606447294839,18,8
SINGLE_SHIFT,1,0.8,4,0.297001027052811,0.25189163640199547,0.05677768142104206,18,8
SINGLE_SHIFT,1,0.8,4,0.19751950258626425,0.3632430351344036,0.04676227405101562,8,8
SINGLE_SHIFT,1,0.8,6,0.40962187105700054,0.1294981747169996,0.05271951055045631,18,8
SINGLE_SHIFT,1,0.8,6,0.23149160896115262,0.13599433123735005,0.04563102690266069,18,8
SINGLE_SHIFT,1,0.8,6,0.1599428973758118,0.11443154473837765,0.14615164640916828,18,8
SINGLE_SHIFT,1,0.8,6,0.2170699117892878,0.32751111662204696,0.045623352926016526,18,8
SINGLE_SHIFT,1,0.8,6,0.16037630244013873,0.12536133822447873,0.056899439056781506,18,8
SINGLE_SHIFT,1,0.8,6,0.1600214372774166,0.21852968361781314,0.04646924014469009,18,8
SINGLE_SHIFT,1,0.8,6,0.334777267540799,0.2363757458583142,0.0471783078664107,18,8
SINGLE_SHIFT,1,0.8,6,0.28630138121157306,0.31164996284339463,0.047911143230743074,18,8
SINGLE_SHIFT,1,0.8,8,0.21450187039656696,0.8127746605769666,0.07288172935448856,8,18
SINGLE_SHIFT,1,0.8,8,0.629652234785842,0.8168101710029481,0.12508456556279862,8,8
SINGLE_SHIFT,1,0.8,8,0.16894974360939163,0.9645814679663026,0.10840695369164734,8,8
SINGLE_SHIFT,1,0.8,8,0.2744876697453855,0.9397796126850866,0.07918315775406967,8,8
SINGLE_SHIFT,1,0.8,8,0.17722438547095182,0.1866636406043995,0.060853848555576455,18,8
SINGLE_SHIFT,1,0.8,8,0.1676569191216244,0.7878014617235398,0.07578435821846026,8,8
SINGLE_SHIFT,1,0.8,8,0.32927047817041777,0.9658405787689501,0.04818566086724331,8,8
SINGLE_SHIFT,1,0.8,8,0.16326660083369224,0.4540008171080994,0.049900512489409035,8,8
SINGLE_SHIFT,1,0.8,12,0.17508476409724488,0.8361296718479673,0.07208950583061655,8,18
SINGLE_SHIFT,1,0.8,12,0.17603062321445373,0.7758669150445356,0.7439867198949616,18,18
SINGLE_SHIFT,1,0.8,12,0.17139674111125958,0.6874418470515118,0.06971690058722414,8,8
SINGLE_SHIFT,1,0.8,12,0.1610192691115151,0.21744043262304352,0.27438120640681785,18,8
SINGLE_SHIFT,1,0.8,12,0.41375237424461053,0.11846206038866636,0.08372043522665754,18,18
SINGLE_SHIFT,1,0.8,12,0.1600324836485054,0.9481192701786424,0.15443464282724487,8,8
SINGLE_SHIFT,1,0.8,12,0.163519145467729,0.2346989017930837,0.11882044341697583,18,8
SINGLE_SHIFT,1,0.8,12,0.16011248814681547,0.11496369304276852,0.6048420369344653,18,8
SINGLE_SHIFT,1,0.8,18,0.16575635424400992,0.40006714490329026,0.14792710361680358,18,8
SINGLE_SHIFT,1,0.8,18,0.16424031071723644,0.24064550640956117,0.9983908115342911,18,18
SINGLE_SHIFT,1,0.8,18,0.21404724719677976,0.303373962182988,0.9796837571313205,18,128
SINGLE_SHIFT,1,0.8,18,0.24662890559709869,0.18096873259438231,0.14487265131900728,18,18
SINGLE_SHIFT,1,0.8,18,0.1599297955040746,0.11334016414648583,0.9694291518830093,18,8
SINGLE_SHIFT,1,0.8,18,0.16609692116187957,0.11389673518356706,0.10110923654799413,18,18
SINGLE_SHIFT,1,0.8,18,0.7007337781387154,0.13202898707990626,0.43873286021215485,18,8
SINGLE_SHIFT,1,0.8,18,0.4354145690347798,0.2271320846089929,0.05002293711303797,18,8
SINGLE_SHIFT,1,0.8,24,0.16047531326196843,0.13738188267454643,0.7871167672114016,18,18
SINGLE_SHIFT,1,0.8,24,0.19270008989892232,0.12609810641503433,0.9576698444636246,18,8
SINGLE_SHIFT,1,0.8,24,0.16077845046824082,0.11664932259206898,0.062205061762586014,18,8
SINGLE_SHIFT,1,0.8,24,0.16989224872757716,0.11543903880529362,0.5715856032350788,18,8
SINGLE_SHIFT,1,0.8,24,0.5949906107533319,0.14372716472079905,0.04736201263896212,18,18
SINGLE_SHIFT,1,0.8,24,0.16145927582957903,0.47760794587500105,0.9889117302086659,18,18
SINGLE_SHIFT,1,0.8,24,0.17834935227210694,0.11895183062668858,0.21745983561064663,18,8
SINGLE_SHIFT,1,0.8,24,0.2636538257058065,0.1321042175854665,0.9929636963039778,18,8
SINGLE_SHIFT,1,0.8,36,0.16316893413019523,0.16537194508506098,0.999868171428577,18,128
SINGLE_SHIFT,1,0.8,36,0.37426516509805013,0.1806002078920519,0.9997281164683377,18,8
SINGLE_SHIFT,1,0.8,36,0.5055720314545334,0.17872785369806274,0.999848075909962,18,8
SINGLE_SHIFT,1,0.8,36,0.779983979661489,0.31193484548525796,0.3954184983972617,18,18
SINGLE_SHIFT,1,0.8,36,0.1601437448013242,0.11492452055991836,0.5838093262959441,18,8
SINGLE_SHIFT,1,0.8,36,0.16338758734834385,0.11596339131921676,0.8504057133610174,18,8
SINGLE_SHIFT,1,0.8,36,0.2153097470380251,0.13475521016298056,0.8827252851784937,18,8
SINGLE_SHIFT,1,0.8,36,0.18904974932967206,0.11483445986029085,0.9911913038788784,18,8
SINGLE_SHIFT,1,0.8,48,0.3466591570822063,0.11275108980610093,0.9998918205730373,18,128
SINGLE_SHIFT,1,0.8,48,0.17015539245993475,0.11304411755451846,0.9877960807703449,18,18
SINGLE_SHIFT,1,0.8,48,0.23569754120423014,0.19342940621082327,0.9988565726523175,18,128
SINGLE_SHIFT,1,0.8,48,0.23210310155547034,0.28574120255124796,0.9999999945770761,18,18
SINGLE_SHIFT,1,0.8,48,0.9813008438054666,0.11381437191110486,0.9998906668647899,18,8
SINGLE_SHIFT,1,0.8,48,0.15994654709362766,0.22235622148157794,0.9999999990903663,18,8
SINGLE_SHIFT,1,0.8,48,0.35417652789130644,0.12223988108316057,0.9999952353343126,18,8
SINGLE_SHIFT,1,0.8,48,0.20595810852865995,0.1504609397241845,0.9999999750060091,18,18
LOCAL_PULSE_REVERT,0,0.3,18,0.257318541838144,0.37052270464770387,0.06975841678118866,128,128
LOCAL_PULSE_REVERT,0,0.3,18,0.1667561827341804,0.1929226189589729,0.06511634893842887,8,128
LOCAL_PULSE_REVERT,0,0.3,18,0.7751986890127952,0.12740812852868252,0.045434986801249154,8,128
LOCAL_PULSE_REVERT,0,0.3,18,0.6018355191068551,0.16469923329482725,0.06030604689490716,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.19723545474594428,0.11856389283418921,0.06269414998720915,128,18
LOCAL_PULSE_REVERT,0,0.3,18,0.16556517960274292,0.11270590230053822,0.08079597247575941,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.1733969398329591,0.16388236559768385,0.17138760944272735,8,8
LOCAL_PULSE_REVERT,0,0.3,18,0.2258817397384249,0.11658929197525064,0.10748422375915709,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.1644099579555728,0.31003246924698025,0.28935369208640194,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.2440756464766353,0.29488338505836953,0.060464212261644674,8,18
LOCAL_PULSE_REVERT,0,0.3,18,0.22710916582254997,0.12138018067162726,0.059751771098996806,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.16225985421361208,0.25372347107607796,0.05011941409304328,128,18
LOCAL_PULSE_REVERT,0,0.3,18,0.18166038682158223,0.11310192161378546,0.04780023373611345,8,128
LOCAL_PULSE_REVERT,0,0.3,18,0.16532384088434168,0.29809872910536755,0.04543325649347997,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.17578318385314268,0.11317310953676296,0.049142568939331076,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.6379555584804549,0.11437867554529212,0.04983762302203201,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.16294340690838616,0.17665421575001142,0.07299063914565525,18,128
LOCAL_PULSE_REVERT,0,0.3,18,0.17195450337896145,0.1894421869319916,0.05513765645620535,18,18
LOCAL_PULSE_REVERT,0,0.3,18,0.1609818150123837,0.25114017763747576,0.11522846280104501,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.25171962675398546,0.42571683611326183,0.05200202752062836,8,128
LOCAL_PULSE_REVERT,0,0.3,18,0.2046204346999691,0.2542939496905266,0.09660633164216088,18,8
LOCAL_PULSE_REVERT,0,0.3,18,0.17577260996772412,0.1149076098354036,0.15652813855570832,128,8
LOCAL_PULSE_REVERT,0,0.3,18,0.2150419963028179,0.12797999519321604,0.0530659275726905,128,8
LOCAL_PULSE_REVERT,0,0.3,18,0.17785372056843685,0.2534209097382823,0.04721495758564376,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.16147652335897641,0.11869805796261572,0.05103668667058832,128,18
LOCAL_PULSE_REVERT,0,0.55,18,0.20085048006294262,0.397885357806724,0.04543795443254177,18,18
LOCAL_PULSE_REVERT,0,0.55,18,0.9080603654079912,0.1930594269196194,0.06162935780477982,128,18
