seed,model,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_quality_used,final_TF,final_I,final_A,final_H,final_maturity
18336,tdc_no_perceptual_development,0.6559139784946236,0.208,0.4946236559139785,0.35631067961165047,0.5532044444444392,0.58,0.95,0.95,0.8825477280388917,0.4263468126980969,0.8390502288351986
18336,simple_fixed_q058,0.6590909090909091,0.244,0.4318181818181818,0.36103151862464183,0.5536213333333282,0.58,0.24,0.34,0.4,0.62,0.34
18336,simple_fixed_q084_a008,0.7802197802197802,0.09066666666666667,0.3626373626373626,0.1719056974459725,0.670585777777774,0.84,0.24,0.34,0.4,0.62,0.34
18337,tdc_full_developmental_perception,0.8076923076923077,0.06,0.3173076923076923,0.1781781781781782,0.7040044444444408,0.9086088661790814,0.95,0.95,0.9375644727193797,0.2433681031313241,0.8985490923970139
18337,tdc_no_perceptual_development,0.6973684210526315,0.22666666666666666,0.4473684210526316,0.3396584440227704,0.5863786666666603,0.58,0.95,0.95,0.8737519120746139,0.3843668763916542,0.8473462589207399
18337,simple_fixed_q058,0.5871559633027523,0.22266666666666668,0.5688073394495413,0.36354961832061067,0.5079884444444402,0.58,0.24,0.34,0.4,0.62,0.34
18337,simple_fixed_q084_a008,0.7450980392156863,0.084,0.3431372549019608,0.1626984126984127,0.6655893333333295,0.84,0.24,0.34,0.4,0.62,0.34
18338,tdc_full_developmental_perception,0.8369565217391305,0.04533333333333334,0.31521739130434784,0.15510597302504817,0.7125217777777746,0.9103704181661838,0.95,0.95,0.95,0.2269377938402489,0.9057655515399377
18338,tdc_no_perceptual_development,0.654320987654321,0.24,0.43209876543209874,0.3349236641221374,0.5731982222222177,0.58,0.95,0.95,0.8873928121743377,0.3799050760546901,0.8518719340299119
18338,simple_fixed_q058,0.574468085106383,0.20933333333333334,0.5638297872340425,0.338567222767419,0.5329928888888846,0.58,0.24,0.34,0.4,0.62,0.34
18338,simple_fixed_q084_a008,0.7142857142857143,0.1,0.3956043956043956,0.17511961722488037,0.7392231111111085,0.84,0.24,0.34,0.4,0.62,0.34
18339,tdc_full_developmental_perception,0.8426966292134831,0.04533333333333334,0.24719101123595505,0.17829457364341086,0.699950222222218,0.9096151591963718,0.95,0.95,0.9422629246684083,0.23223203101968318,0.9025077234121813
18339,tdc_no_perceptual_development,0.5833333333333334,0.23733333333333334,0.5357142857142857,0.3622200584225901,0.5777235555555503,0.58,0.95,0.95,0.8873928121743377,0.39684260884713196,0.8476375508318015
18339,simple_fixed_q058,0.6344086021505376,0.21466666666666667,0.4731182795698925,0.34019607843137256,0.5625671111111064,0.58,0.24,0.34,0.4,0.62,0.34
18339,simple_fixed_q084_a008,0.75,0.08533333333333333,0.39285714285714285,0.17304015296367112,0.7008017777777739,0.84,0.24,0.34,0.4,0.62,0.34
18340,tdc_full_developmental_perception,0.7816091954022989,0.058666666666666666,0.39080459770114945,0.1661807580174927,0.6902648888888855,0.9084290153960752,0.95,0.95,0.9469281578460005,0.2534328682620613,0.8983738223959847
18340,tdc_no_perceptual_development,0.5053763440860215,0.224,0.5591397849462365,0.3454724409448819,0.516717333333329,0.58,0.95,0.95,0.8971126743399,0.437862825083928,0.8398124623139929
18340,simple_fixed_q058,0.7647058823529411,0.21866666666666668,0.3088235294117647,0.34580384226491406,0.6155075555555503,0.58,0.24,0.34,0.4,0.62,0.34
18340,simple_fixed_q084_a008,0.872093023255814,0.084,0.29069767441860467,0.18181818181818182,0.6845199999999964,0.84,0.24,0.34,0.4,0.62,0.34
18341,tdc_full_developmental_perception,0.8333333333333334,0.044,0.2777777777777778,0.18084066471163246,0.7076746666666628,0.909893737216654,0.95,0.95,0.9383114513677651,0.2247333762794068,0.9033945187720895
18341,tdc_no_perceptual_development,0.6222222222222222,0.21733333333333332,0.4666666666666667,0.34536585365853656,0.548665777777774,0.58,0.95,0.95,0.886029266316549,0.41150280863882416,0.8436316144194311
18341,simple_fixed_q058,0.5463917525773195,0.21066666666666667,0.4948453608247423,0.34408602150537637,0.540105777777773,0.58,0.24,0.34,0.4,0.62,0.34
18341,simple_fixed_q084_a008,0.7403846153846154,0.09066666666666667,0.40384615384615385,0.1728748806112703,0.7016142222222184,0.84,0.24,0.34,0.4,0.62,0.34
18342,tdc_full_developmental_perception,0.8539325842696629,0.056,0.3146067415730337,0.15996168582375478,0.6963635555555516,0.9085450655655508,0.95,0.95,0.9462855177807291,0.25126046296360444,0.8987562637042812
18342,tdc_no_perceptual_development,0.5930232558139535,0.22133333333333333,0.5465116279069767,0.36609829488465395,0.5560746666666623,0.58,0.95,0.95,0.8873928121743377,0.404077364884571,0.8458288618224417
18342,simple_fixed_q058,0.6296296296296297,0.21333333333333335,0.4691358024691358,0.3204633204633205,0.5686746666666619,0.58,0.24,0.34,0.4,0.62,0.34
18342,simple_fixed_q084_a008,0.8181818181818182,0.08666666666666667,0.3409090909090909,0.1813031161473088,0.678861333333329,0.84,0.24,0.34,0.4,0.62,0.34
18343,tdc_full_developmental_perception,0.8255813953488372,0.05466666666666667,0.3023255813953488,0.1710914454277286,0.7112542222222187,0.9071944013806787,0.95,0.95,0.9336916929602631,0.25841695944864296,0.8938186833779049
18343,tdc_no_perceptual_development,0.5473684210526316,0.208,0.5157894736842106,0.3567251461988304,0.5898515555555506,0.58,0.95,0.95,0.861825136784969,0.41618836176187474,0.8364091937557736
18343,simple_fixed_q058,0.5333333333333333,0.212,0.5466666666666666,0.33002973240832506,0.5429813333333289,0.58,0.24,0.34,0.4,0.62,0.34
18343,simple_fixed_q084_a008,0.8058252427184466,0.06933333333333333,0.3786407766990291,0.17357762777242045,0.6625591111111073,0.84,0.24,0.34,0.4,0.62,0.34
18344,tdc_full_developmental_perception,0.8494623655913979,0.06133333333333333,0.3548387096774194,0.17361784675072744,0.6858337777777739,0.908490240481071,0.95,0.95,0.9469281578460005,0.25255589182563537,0.8985930665050912
18344,tdc_no_perceptual_development,0.6071428571428571,0.228,0.44047619047619047,0.32815533980582523,0.5770604444444394,0.58,0.95,0.95,0.8926858010743498,0.37531794334454127,0.8543419644324521
18344,simple_fixed_q058,0.5681818181818182,0.216,0.5227272727272727,0.3864077669902913,0.527303111111106,0.58,0.24,0.34,0.4,0.62,0.34
18344,simple_fixed_q084_a008,0.7553191489361702,0.08266666666666667,0.3404255319148936,0.18589132507149667,0.6922631111111073,0.84,0.24,0.34,0.4,0.62,0.34
18345,tdc_full_developmental_perception,0.8105263157894737,0.06666666666666667,0.30526315789473685,0.15755329008341057,0.6647342222222187,0.9061604012071186,0.95,0.95,0.9328887742554554,0.27360018122770946,0.8898221482569365
18345,tdc_no_perceptual_development,0.6210526315789474,0.21866666666666668,0.47368421052631576,0.3570722057368942,0.5675048888888841,0.58,0.95,0.95,0.8853413142017595,0.38469577287465234,0.8501613853317769
18345,simple_fixed_q058,0.673469387755102,0.22266666666666668,0.40816326530612246,0.3552123552123552,0.5546924444444399,0.58,0.24,0.34,0.4,0.62,0.34
18345,simple_fixed_q084_a008,0.7529411764705882,0.09066666666666667,0.4117647058823529,0.16912487708947885,0.7234604444444408,0.84,0.24,0.34,0.4,0.62,0.34
18346,tdc_full_developmental_perception,0.8588235294117647,0.06266666666666666,0.27058823529411763,0.17737296260786195,0.7242986666666634,0.9101190056564212,0.95,0.95,0.9390494931636011,0.2218565061470449,0.904298246754139
18346,tdc_no_perceptual_development,0.6282051282051282,0.23333333333333334,0.5128205128205128,0.3693069306930693,0.5537626666666622,0.58,0.95,0.95,0.8894076043020671,0.3898162933398139,0.8498978277405632
18346,simple_fixed_q058,0.6237623762376238,0.21466666666666667,0.49504950495049505,0.3369890329012961,0.5177617777777737,0.58,0.24,0.34,0.4,0.62,0.34
18346,simple_fixed_q084_a008,0.8539325842696629,0.076,0.3595505617977528,0.17579250720461095,0.6890399999999958,0.84,0.24,0.34,0.4,0.62,0.34
18347,tdc_full_developmental_perception,0.8111111111111111,0.04533333333333334,0.34444444444444444,0.18023255813953487,0.6950497777777743,0.9080344930834064,0.95,0.95,0.9379390858830634,0.2519271225411156,0.8965029908354869
18347,tdc_no_perceptual_development,0.6506024096385542,0.23466666666666666,0.46987951807228917,0.3436592449177154,0.5357119999999957,0.58,0.95,0.95,0.8729898511817041,0.41845231988253334,0.8386343828247926
18347,simple_fixed_q058,0.5555555555555556,0.24666666666666667,0.5308641975308642,0.34228855721393037,0.5426497777777729,0.58,0.24,0.34,0.4,0.62,0.34
18347,simple_fixed_q084_a008,0.7956989247311828,0.088,0.2903225806451613,0.20738636363636365,0.6986684444444403,0.84,0.24,0.34,0.4,0.62,0.34
18348,tdc_full_developmental_perception,0.8214285714285714,0.052,0.3333333333333333,0.1961352657004831,0.6769413333333296,0.9078209307134768,0.95,0.95,0.9336916929602631,0.2515561225929239,0.8955338925918348
18348,tdc_no_perceptual_development,0.6527777777777778,0.228,0.5138888888888888,0.37103174603174605,0.5265039999999954,0.58,0.95,0.95,0.8782292122158095,0.42750904722664973,0.8376800412472899
18348,simple_fixed_q058,0.62,0.21333333333333335,0.46,0.3728813559322034,0.5737911111111055,0.58,0.24,0.34,0.4,0.62,0.34
18348,simple_fixed_q084_a008,0.8734177215189873,0.088,0.2911392405063291,0.19305019305019305,0.7265146666666626,0.84,0.24,0.34,0.4,0.62,0.34
18349,tdc_full_developmental_perception,0.8735632183908046,0.052,0.2988505747126437,0.2034383954154728,0.6702311111111072,0.9093327703610862,0.95,0.95,0.9386815826595585,0.233570421268176,0.9012777903478455
18349,tdc_no_perceptual_development,0.6122448979591837,0.19066666666666668,0.5408163265306123,0.34619188921859545,0.5727013333333285,0.58,0.95,0.95,0.8907307317241973,0.38779224058733447,0.8507346227842156
18349,simple_fixed_q058,0.7157894736842105,0.20666666666666667,0.35789473684210527,0.3228271251193887,0.5855199999999948,0.58,0.24,0.34,0.4,0.62,0.34
18349,simple_fixed_q084_a008,0.8488372093023255,0.08666666666666667,0.3023255813953488,0.15893385982230998,0.680770666666663,0.84,0.24,0.34,0.4,0.62,0.34
18350,tdc_full_developmental_perception,0.8488372093023255,0.06533333333333333,0.313953488372093,0.1630859375,0.7174311111111078,0.9084245988819559,0.95,0.95,0.9397787050273917,0.2478169418538697,0.8979904407933804
18350,tdc_no_perceptual_development,0.7058823529411765,0.24133333333333334,0.43529411764705883,0.34134615384615385,0.5512639999999952,0.58,0.95,0.95,0.8933296862679037,0.3796251835965961,0.8534261256678269
18350,simple_fixed_q058,0.6142857142857143,0.224,0.5142857142857142,0.3346573982125124,0.5825404444444396,0.58,0.24,0.34,0.4,0.62,0.34
18350,simple_fixed_q084_a008,0.7901234567901234,0.09733333333333333,0.345679012345679,0.179,0.7098737777777737,0.84,0.24,0.34,0.4,0.62,0.34
18351,tdc_full_developmental_perception,0.8481012658227848,0.072,0.34177215189873417,0.1916342412451362,0.7158888888888855,0.907915718985761,0.95,0.95,0.9291536123011097,0.2465517734628212,0.8956504597095721
18351,tdc_no_perceptual_development,0.574468085106383,0.25466666666666665,0.5425531914893617,0.3385365853658537,0.5620915555555513,0.58,0.95,0.95,0.8804079614533344,0.4062619638189666,0.8435364994085919
18351,simple_fixed_q058,0.660377358490566,0.232,0.5,0.34462729912875123,0.5016142222222182,0.58,0.24,0.34,0.4,0.62,0.34
18351,simple_fixed_q084_a008,0.8170731707317073,0.10533333333333333,0.3048780487804878,0.17315175097276264,0.7135502222222188,0.84,0.24,0.34,0.4,0.62,0.34
18352,tdc_full_developmental_perception,0.8791208791208791,0.050666666666666665,0.3076923076923077,0.20889748549323017,0.6577182222222184,0.907784828995253,0.95,0.95,0.9386815826595585,0.25421388902813374,0.8961169234078561
18352,tdc_no_perceptual_development,0.62,0.19733333333333333,0.48,0.3292102759276879,0.5604568888888837,0.58,0.95,0.95,0.8920380292498489,0.3971139115606382,0.8487310294223026
18352,simple_fixed_q058,0.6538461538461539,0.224,0.46153846153846156,0.3405088062622309,0.58710755555555,0.58,0.24,0.34,0.4,0.62,0.34
18352,simple_fixed_q084_a008,0.7659574468085106,0.084,0.3723404255319149,0.18475073313782991,0.6834551111111072,0.84,0.24,0.34,0.4,0.62,0.34
18353,tdc_full_developmental_perception,0.8375,0.058666666666666666,0.3125,0.17472852912142153,0.7120053333333303,0.910871540052246,0.95,0.95,0.9469281578460005,0.21965148770114631,0.9068191675362135
18353,tdc_no_perceptual_development,0.5604395604395604,0.212,0.5384615384615384,0.33841754051477596,0.5469786666666622,0.58,0.95,0.95,0.8867130907186497,0.4175617335386712,0.8422878392949946
18353,simple_fixed_q058,0.6595744680851063,0.23066666666666666,0.4574468085106383,0.358600583090379,0.5341226666666623,0.58,0.24,0.34,0.4,0.62,0.34
18353,simple_fixed_q084_a008,0.7875,0.08666666666666667,0.375,0.18653846153846154,0.711017777777774,0.84,0.24,0.34,0.4,0.62,0.34
18354,tdc_full_developmental_perception,0.9411764705882353,0.052,0.23529411764705882,0.16983016983016982,0.7466826666666636,0.9111197089542966,0.95,0.95,0.9408561974448414,0.20590389252729022,0.9087380762293877
18354,tdc_no_perceptual_development,0.6375,0.224,0.425,0.35528942115768464,0.5615635555555507,0.58,0.95,0.95,0.8601519952562143,0.4056450957098828,0.8386267248865829
18354,simple_fixed_q058,0.5934065934065934,0.208,0.5054945054945055,0.3458128078817734,0.5619893333333282,0.58,0.24,0.34,0.4,0.62,0.34
18354,simple_fixed_q084_a008,0.8571428571428571,0.09466666666666666,0.20238095238095238,0.1720747295968535,0.722271999999996,0.84,0.24,0.34,0.4,0.62,0.34
18355,tdc_full_developmental_perception,0.7894736842105263,0.05333333333333334,0.3157894736842105,0.18780251694094868,0.7250711111111076,0.9082986971549476,0.95,0.95,0.9340895428025016,0.24505611494618962,0.897258356964078
18355,tdc_no_perceptual_development,0.6382978723404256,0.25066666666666665,0.43617021276595747,0.34615384615384615,0.5592213333333277,0.58,0.95,0.95,0.8839529270206343,0.3949872055006954,0.8472414303799847
18355,simple_fixed_q058,0.7037037037037037,0.196,0.4691358024691358,0.33494675701839305,0.6048595555555499,0.58,0.24,0.34,0.4,0.62,0.34
18355,simple_fixed_q084_a008,0.8163265306122449,0.09333333333333334,0.3979591836734694,0.1796116504854369,0.666599111111107,0.84,0.24,0.34,0.4,0.62,0.34
18356,tdc_full_developmental_perception,0.8787878787878788,0.06,0.24242424242424243,0.1785028790786948,0.707326222222219,0.9101676855363915,0.95,0.95,0.9432959688914495,0.22460482680084742,0.9046727855226504
18356,tdc_no_perceptual_development,0.6853932584269663,0.23333333333333334,0.43820224719101125,0.3525390625,0.5308159999999961,0.58,0.95,0.95,0.8745094006021662,0.40079159726766983,0.8434294508336241
18356,simple_fixed_q058,0.5578947368421052,0.20666666666666667,0.5578947368421052,0.3509803921568627,0.5360951111111072,0.58,0.24,0.34,0.4,0.62,0.34
18356,simple_fixed_q084_a008,0.7840909090909091,0.11066666666666666,0.3522727272727273,0.17630057803468208,0.7143475555555522,0.84,0.24,0.34,0.4,0.62,0.34
18357,tdc_full_developmental_perception,0.7920792079207921,0.064,0.3465346534653465,0.18146718146718147,0.6672559999999962,0.9072048474102454,0.95,0.95,0.9386815826595585,0.2622101256807807,0.8941178642446943
18357,tdc_no_perceptual_development,0.5714285714285714,0.212,0.5714285714285714,0.3643192488262911,0.5557875555555514,0.58,0.95,0.95,0.8867130907186497,0.4087255711107958,0.8444968799019634
18357,simple_fixed_q058,0.6521739130434783,0.212,0.43478260869565216,0.3384615384615385,0.597350222222217,0.58,0.24,0.34,0.4,0.62,0.34
18357,simple_fixed_q084_a008,0.7857142857142857,0.096,0.36904761904761907,0.1915303176130895,0.7138693333333298,0.84,0.24,0.34,0.4,0.62,0.34
18358,tdc_full_developmental_perception,0.782051282051282,0.05466666666666667,0.3974358974358974,0.20703125,0.7023599999999962,0.9066719110584779,0.95,0.95,0.9282957425651593,0.2631492292378822,0.8912866283318193
18358,tdc_no_perceptual_development,0.5172413793103449,0.23466666666666666,0.632183908045977,0.33665338645418325,0.5652551111111059,0.58,0.95,0.95,0.8804079614533344,0.4448837685180926,0.8338810482338104
18358,simple_fixed_q058,0.5694444444444444,0.23466666666666666,0.4444444444444444,0.3459669582118562,0.567523555555551,0.58,0.24,0.34,0.4,0.62,0.34
18358,simple_fixed_q084_a008,0.8160919540229885,0.092,0.3793103448275862,0.1814556331006979,0.7112204444444407,0.84,0.24,0.34,0.4,0.62,0.34
18359,tdc_full_developmental_perception,0.8229166666666666,0.04933333333333333,0.3541666666666667,0.1733203505355404,0.6394213333333298,0.9061927186289189,0.95,0.95,0.9316661298913556,0.2722194671296512,0.8898616656904261
18359,tdc_no_perceptual_development,0.6476190476190476,0.21066666666666667,0.49523809523809526,0.33715377268385865,0.549199111111106,0.58,0.95,0.95,0.8873928121743377,0.4001978390891538,0.846798743271296
18359,simple_fixed_q058,0.5869565217391305,0.22533333333333333,0.5760869565217391,0.34523809523809523,0.4901413333333301,0.58,0.24,0.34,0.4,0.62,0.34
18359,simple_fixed_q084_a008,0.6981132075471698,0.10533333333333333,0.4339622641509434,0.1836734693877551,0.6704631111111072,0.84,0.24,0.34,0.4,0.62,0.34
