seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,low_risk_opportunity_cost,probe_rate,mean_key_posterior_confidence
9932,soft_probabilistic_key,0.27157647058823353,0.7584650112866818,0.24153498871331827,0.25941176470588234,0.0,0.0,0.8810782821706433
9932,abstain_on_key_uncertainty,0.27157647058823353,0.7584650112866818,0.24153498871331827,0.25941176470588234,0.0,0.0,0.8810782821706433
9932,active_probe,0.3294411764705867,0.7968397291196389,0.20316027088036118,0.2747058823529412,0.0,0.17529411764705882,0.9087821848855833
9932,oracle_key_audit_only,0.38828235294117863,0.8284424379232506,0.17155756207674944,0.2817647058823529,0.0,0.0,1.0
9933,hard_key_continuous,0.27458823529411563,0.7597701149425288,0.24022988505747125,0.26,0.0,0.0,0.8829411764705882
9933,soft_probabilistic_key,0.26894117647058624,0.7563218390804598,0.24367816091954023,0.24176470588235294,0.0,0.0,0.87960118330675
9933,abstain_on_key_uncertainty,0.26894117647058624,0.7563218390804598,0.24367816091954023,0.24176470588235294,0.0,0.0,0.87960118330675
9933,active_probe,0.3190499999999976,0.7908045977011494,0.20919540229885059,0.2511764705882353,0.0,0.18176470588235294,0.9067110532162581
9933,oracle_key_audit_only,0.3931764705882382,0.832183908045977,0.167816091954023,0.25,0.0,0.0,1.0
9934,hard_key_continuous,0.2509882352941158,0.7463524130190797,0.2536475869809203,0.2741176470588235,0.0,0.0,0.8758823529411764
9934,soft_probabilistic_key,0.23969411764705706,0.7396184062850729,0.26038159371492703,0.25176470588235295,0.0,0.0,0.8773855350109064
9934,abstain_on_key_uncertainty,0.23969411764705706,0.7396184062850729,0.26038159371492703,0.25176470588235295,0.0,0.0,0.8773855350109064
9934,active_probe,0.2914794117647023,0.7744107744107744,0.2255892255892256,0.2676470588235294,0.0,0.18764705882352942,0.9077137307122705
9934,oracle_key_audit_only,0.3507529411764715,0.8058361391694725,0.1941638608305275,0.27588235294117647,0.0,0.0,1.0
9935,hard_key_continuous,0.2998117647058805,0.7753950338600452,0.22460496613995484,0.25176470588235295,0.0,0.0,0.8852941176470588
9935,soft_probabilistic_key,0.2828705882352923,0.7652370203160271,0.23476297968397292,0.2323529411764706,0.0,0.0,0.8809551905986551
9935,abstain_on_key_uncertainty,0.2828705882352923,0.7652370203160271,0.23476297968397292,0.2323529411764706,0.0,0.0,0.8809551905986551
9935,active_probe,0.31994705882352753,0.791196388261851,0.208803611738149,0.2529411764705882,0.0,0.1776470588235294,0.9103765706891594
9935,oracle_key_audit_only,0.3939294117647092,0.8318284424379232,0.16817155756207675,0.2576470588235294,0.0,0.0,1.0
9936,hard_key_continuous,0.26164705882352757,0.7522727272727273,0.24772727272727274,0.24941176470588236,0.0,0.0,0.8747058823529412
9936,soft_probabilistic_key,0.23905882352940994,0.7386363636363636,0.26136363636363635,0.22823529411764706,0.0,0.0,0.87578534457502
9936,abstain_on_key_uncertainty,0.23905882352940994,0.7386363636363636,0.26136363636363635,0.22823529411764706,0.0,0.0,0.87578534457502
9936,active_probe,0.29878529411764326,0.7784090909090909,0.2215909090909091,0.24294117647058824,0.0,0.17588235294117646,0.9049342416338496
9936,oracle_key_audit_only,0.37458823529412055,0.8204545454545454,0.17954545454545454,0.2447058823529412,0.0,0.0,1.0
9937,hard_key_continuous,0.2883999999999981,0.7684449489216799,0.23155505107832008,0.2511764705882353,0.0,0.0,0.888235294117647
9937,soft_probabilistic_key,0.2808705882352922,0.7639046538024972,0.23609534619750283,0.23352941176470587,0.0,0.0,0.8794780917347581
9937,abstain_on_key_uncertainty,0.2808705882352922,0.7639046538024972,0.23609534619750283,0.23352941176470587,0.0,0.0,0.8794780917347581
9937,active_probe,0.32382058823529225,0.793416572077185,0.20658342792281498,0.24764705882352941,0.0,0.1711764705882353,0.9067453428659864
9937,oracle_key_audit_only,0.3787529411764731,0.8229284903518729,0.17707150964812712,0.24529411764705883,0.0,0.0,1.0
9938,hard_key_continuous,0.28875294117646877,0.7689732142857143,0.23102678571428573,0.2611764705882353,0.0,0.0,0.8823529411764706
9938,soft_probabilistic_key,0.26239999999999813,0.7533482142857143,0.24665178571428573,0.23529411764705882,0.0,0.0,0.8752929782870527
9938,abstain_on_key_uncertainty,0.26239999999999813,0.7533482142857143,0.24665178571428573,0.23529411764705882,0.0,0.0,0.8752929782870527
9938,active_probe,0.33129117647058653,0.7979910714285714,0.20200892857142858,0.2541176470588235,0.0,0.18294117647058825,0.9038590133549333
9938,oracle_key_audit_only,0.4167529411764743,0.8448660714285714,0.15513392857142858,0.26823529411764707,0.0,0.0,1.0
9939,hard_key_continuous,0.24919999999999798,0.7439165701042874,0.25608342989571264,0.2576470588235294,0.0,0.0,0.8923529411764706
9939,soft_probabilistic_key,0.2510823529411744,0.7450753186558516,0.2549246813441483,0.23941176470588235,0.0,0.0,0.8839093883264445
9939,abstain_on_key_uncertainty,0.2510823529411744,0.7450753186558516,0.2549246813441483,0.23941176470588235,0.0,0.0,0.8839093883264445
9939,active_probe,0.28861176470587846,0.7717265353418308,0.22827346465816917,0.2541176470588235,0.0,0.16470588235294117,0.9102173634395723
9939,oracle_key_audit_only,0.36214117647059035,0.813441483198146,0.186558516801854,0.25882352941176473,0.0,0.0,1.0
9940,hard_key_continuous,0.3501411764705889,0.8050383351588171,0.1949616648411829,0.2635294117647059,0.0,0.0,0.8823529411764706
9940,soft_probabilistic_key,0.3143764705882346,0.7842278203723987,0.2157721796276013,0.2464705882352941,0.0,0.0,0.8740620625671417
9940,abstain_on_key_uncertainty,0.3143764705882346,0.7842278203723987,0.2157721796276013,0.2464705882352941,0.0,0.0,0.8740620625671417
9940,active_probe,0.37143823529411935,0.8214676889375685,0.17853231106243153,0.26176470588235295,0.0,0.19823529411764707,0.9066225829291414
9940,oracle_key_audit_only,0.43484705882353364,0.8543263964950711,0.1456736035049288,0.2676470588235294,0.0,0.0,1.0
9941,hard_key_continuous,0.28148235294117463,0.7636786961583236,0.23632130384167638,0.25529411764705884,0.0,0.0,0.8823529411764706
9941,soft_probabilistic_key,0.26830588235293945,0.7555296856810244,0.24447031431897556,0.23588235294117646,0.0,0.0,0.8762777108629842
9941,abstain_on_key_uncertainty,0.26830588235293945,0.7555296856810244,0.24447031431897556,0.23588235294117646,0.0,0.0,0.8762777108629842
9941,active_probe,0.3073264705882323,0.7834691501746216,0.21653084982537835,0.24529411764705883,0.0,0.17588235294117646,0.9055460932159329
