seed,model,phase,R_ethical,third_factor_volition,integration,ideal_alignment,H_self,R_gain_in_phase
12294,selfactualization_loop,2,0.5590960884457022,0.47921343935666233,0.95,0.6868206583916937,0.4681138002015322,0.05543850024434471
12294,selfactualization_loop,3,0.5925430854646406,0.6002531883047137,0.95,0.8300335204021503,0.39551277522784295,0.033446997018938385
12294,selfactualization_loop,4,0.5096816319359062,0.6568142693556797,0.95,0.8942891303100657,0.48704848779384735,-0.08286145352873442
12294,selfactualization_loop,5,0.5006016540344697,0.6855604887340648,0.95,0.9216677069074324,0.6569955686302779,-0.009079977901436553
12294,selfactualization_loop,6,0.5,0.6933093094933996,0.95,0.929110524442384,0.9,-0.0006016540344696564
12295,perception_only,1,0.502,0.22,0.3,0.38,0.66,-0.04800000000000004
12295,perception_only,2,0.5,0.22,0.3,0.38,0.66,-0.0020000000000000018
12295,perception_only,3,0.502,0.22,0.3,0.38,0.66,0.0020000000000000018
12295,perception_only,4,0.500992,0.22,0.3,0.38,0.66,-0.0010080000000000089
12295,perception_only,5,0.5096964726789955,0.22,0.3,0.38,0.66,0.008704472678995545
12295,perception_only,6,0.5,0.22,0.3,0.38,0.66,-0.009696472678995538
12295,autonomy_only,1,0.5,0.4161592562455906,0.3,0.38,0.66,-0.050000000000000044
12295,autonomy_only,2,0.5024950248304095,0.6237562076023921,0.3,0.38,0.66,0.0024950248304095313
12295,autonomy_only,3,0.621290615039415,0.8407143593800336,0.3,0.38,0.66,0.11879559020900543
12295,autonomy_only,4,0.917741743399014,0.95,0.3,0.38,0.66,0.2964511283595991
12295,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.022258256600985904
12295,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.0
12295,selfactualization_loop,1,0.5,0.28976606520701254,0.5670634833767287,0.47555728058390573,0.6533163321149605,-0.050000000000000044
12295,selfactualization_loop,2,0.5142357109821762,0.42568171402417704,0.95,0.6295346621277897,0.55978666028858,0.014235710982176242
12295,selfactualization_loop,3,0.5426827011627604,0.5765991544015153,0.95,0.8076776469881095,0.45610876638707853,0.028446990180584164
12295,selfactualization_loop,4,0.5001827830258262,0.6427850824672131,0.95,0.8746952865940365,0.4794285294929646,-0.04249991813693421
12295,selfactualization_loop,5,0.5,0.6800343659913268,0.95,0.9197211580710657,0.6085087610093599,-0.0001827830258261942
12295,selfactualization_loop,6,0.5,0.6884405565272881,0.95,0.9330129076733513,0.899170422673533,0.0
12296,perception_only,1,0.5029166380830699,0.22,0.3,0.38,0.66,-0.04708336191693019
12296,perception_only,2,0.511470494396064,0.22,0.3,0.38,0.66,0.008553856312994101
12296,perception_only,3,0.505976032,0.22,0.3,0.38,0.66,-0.005494462396063993
12296,perception_only,4,0.5048930195307377,0.22,0.3,0.38,0.66,-0.0010830124692622345
12296,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.00489301953073773
12296,perception_only,6,0.500992,0.22,0.3,0.38,0.66,0.0009919999999999929
12296,autonomy_only,1,0.5020117659033715,0.45379228674735433,0.3,0.38,0.66,-0.04798823409662856
12296,autonomy_only,2,0.5027776778907862,0.6367163203690744,0.3,0.38,0.66,0.0007659119874147136
12296,autonomy_only,3,0.5932383639469452,0.8450795614117613,0.3,0.38,0.66,0.09046068605615898
12296,autonomy_only,4,0.7125776284233711,0.95,0.3,0.38,0.66,0.11933926447642595
12296,autonomy_only,5,0.8687776284233734,0.95,0.3,0.38,0.66,0.15620000000000223
12296,autonomy_only,6,0.9378,0.95,0.3,0.38,0.66,0.0690223715766266
12296,selfactualization_loop,1,0.5022951356394093,0.2975997680835114,0.595326623617857,0.47566127598954583,0.6681471705313785,-0.04770486436059074
12296,selfactualization_loop,2,0.5353542467892736,0.44109637519918754,0.95,0.6368488968343107,0.5643337209766718,0.03305911114986426
12296,selfactualization_loop,3,0.6094579755482602,0.5872525578463743,0.95,0.8196602754997934,0.4027404829681029,0.07410372875898663
12296,selfactualization_loop,4,0.5666775087958885,0.6505147292374127,0.95,0.8875193787133951,0.45468958357667644,-0.04278046675237168
12296,selfactualization_loop,5,0.5,0.6847540705886975,0.95,0.9229869804375963,0.551059237130622,-0.06667750879588852
12296,selfactualization_loop,6,0.5,0.6944654118101612,0.95,0.9366839111144999,0.8426525455075139,0.0
12297,perception_only,1,0.5142641952116697,0.22,0.3,0.38,0.66,-0.03573580478833038
12297,perception_only,2,0.502,0.22,0.3,0.38,0.66,-0.01226419521166966
12297,perception_only,3,0.5037581863216295,0.22,0.3,0.38,0.66,0.0017581863216294957
12297,perception_only,4,0.5087991630445616,0.22,0.3,0.38,0.66,0.005040976722932133
12297,perception_only,5,0.5008257830686147,0.22,0.3,0.38,0.66,-0.007973379975946937
12297,perception_only,6,0.5,0.22,0.3,0.38,0.66,-0.0008257830686146939
12297,autonomy_only,1,0.5,0.3982617694748633,0.3,0.38,0.66,-0.050000000000000044
12297,autonomy_only,2,0.5,0.5833854845887189,0.3,0.38,0.66,0.0
12297,autonomy_only,3,0.5201098285966232,0.8109301452976655,0.3,0.38,0.66,0.020109828596623247
12297,autonomy_only,4,0.6222214561971794,0.95,0.3,0.38,0.66,0.10211162760055614
12297,autonomy_only,5,0.8718214561971822,0.95,0.3,0.38,0.66,0.24960000000000282
12297,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.06817854380281774
12297,selfactualization_loop,1,0.5,0.29560725036533975,0.589094985422234,0.47561979826743667,0.7015532236571358,-0.050000000000000044
12297,selfactualization_loop,2,0.5056007255755182,0.4361175738631024,0.95,0.639287856548649,0.569674775059302,0.005600725575518162
12297,selfactualization_loop,3,0.5021810925095115,0.578624677980341,0.95,0.7785534618259708,0.485980514968969,-0.0034196330660066776
12297,selfactualization_loop,4,0.5,0.6586551076438296,0.95,0.8593419390770045,0.4903650117553552,-0.002181092509511484
12297,selfactualization_loop,5,0.5007491685504826,0.707218464696152,0.95,0.905515551838617,0.574080688799372,0.0007491685504825707
12297,selfactualization_loop,6,0.5,0.7293945666675722,0.95,0.9307635367275471,0.7967999548915868,-0.0007491685504825707
12298,perception_only,1,0.5179669072357866,0.22,0.3,0.38,0.66,-0.0320330927642134
12298,perception_only,2,0.5,0.22,0.3,0.38,0.66,-0.017966907235786644
12298,perception_only,3,0.5284340689949084,0.22,0.3,0.38,0.66,0.028434068994908412
12298,perception_only,4,0.5059164942750699,0.22,0.3,0.38,0.66,-0.022517574719838507
12298,perception_only,5,0.5049287799147376,0.22,0.3,0.38,0.66,-0.0009877143603322924
12298,perception_only,6,0.505976032,0.22,0.3,0.38,0.66,0.0010472520852623513
12298,autonomy_only,1,0.5,0.40587856154239776,0.3,0.38,0.66,-0.050000000000000044
12298,autonomy_only,2,0.5289885465655126,0.5784596225368505,0.3,0.38,0.66,0.02898854656551264
12298,autonomy_only,3,0.5785699946033117,0.7882521252788799,0.3,0.38,0.66,0.04958144803779907
12298,autonomy_only,4,0.7770017317851332,0.95,0.3,0.38,0.66,0.1984317371818215
12298,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.16299826821486674
12298,autonomy_only,6,0.9339999999999999,0.95,0.3,0.38,0.66,-0.006000000000000005
12298,selfactualization_loop,1,0.5011360592593794,0.2989629412401615,0.600365691594774,0.49641760902269594,0.7090077696890751,-0.048863940740620615
12298,selfactualization_loop,2,0.5104364497491934,0.41362396040940264,0.95,0.6363843493944309,0.6523857809086298,0.009300390489814014
12298,selfactualization_loop,3,0.5354901291132029,0.5530137961470079,0.95,0.7903652609312855,0.5462567235257021,0.025053679364009485
12298,selfactualization_loop,4,0.5010331964948573,0.6162669813228714,0.95,0.8502335222814117,0.6242639625073365,-0.03445693261834559
12298,selfactualization_loop,5,0.5,0.6595955842587041,0.95,0.9004037165735794,0.7710906524909392,-0.0010331964948573358
12298,selfactualization_loop,6,0.5008509344445191,0.6788236793848677,0.95,0.9276381395429182,0.8991042795320852,0.0008509344445191136
12299,perception_only,1,0.5124749457880503,0.22,0.3,0.38,0.66,-0.03752505421194974
12299,perception_only,2,0.502,0.22,0.3,0.38,0.66,-0.010474945788050305
12299,perception_only,3,0.509920319360512,0.22,0.3,0.38,0.66,0.007920319360511963
12299,perception_only,4,0.5,0.22,0.3,0.38,0.66,-0.009920319360511964
12299,perception_only,5,0.504976079872,0.22,0.3,0.38,0.66,0.004976079871999994
12299,perception_only,6,0.5,0.22,0.3,0.38,0.66,-0.004976079871999994
12299,autonomy_only,1,0.5,0.4274903049024972,0.3,0.38,0.66,-0.050000000000000044
12299,autonomy_only,2,0.5047745502742007,0.6498884341442874,0.3,0.38,0.66,0.004774550274200706
12299,autonomy_only,3,0.5570047267875179,0.8487971742260327,0.3,0.38,0.66,0.052230176513317184
12299,autonomy_only,4,0.7108785286752756,0.95,0.3,0.38,0.66,0.15387380188775768
12299,autonomy_only,5,0.8976785286752781,0.95,0.3,0.38,0.66,0.18680000000000252
12299,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.04232147132472186
12299,selfactualization_loop,1,0.5020428574203554,0.2937341547139113,0.5838645436408826,0.48267332366378435,0.7634156505165758,-0.047957142579644674
12299,selfactualization_loop,2,0.5019726144629199,0.4279561679565853,0.95,0.6500788781990511,0.7060907067605237,-7.02429574355179e-05
12299,selfactualization_loop,3,0.5105569599564331,0.5511042788080699,0.95,0.8016984860701036,0.6720503494425738,0.008584345493513279
12299,selfactualization_loop,4,0.5,0.607515305360079,0.95,0.8619278586833066,0.7765921481454959,-0.010556959956433132
12299,selfactualization_loop,5,0.5,0.6402727906781317,0.95,0.9029206374344539,0.8985284967309283,0.0
12299,selfactualization_loop,6,0.5006195219020327,0.6556150409017559,0.95,0.9217405891320122,0.8993478716820709,0.000619521902032738
12300,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12300,perception_only,2,0.5078107606992219,0.22,0.3,0.38,0.66,0.00781076069922193
12300,perception_only,3,0.5168193256356617,0.22,0.3,0.38,0.66,0.009008564936439756
12300,perception_only,4,0.5079284936389007,0.22,0.3,0.38,0.66,-0.008890831996760995
12300,perception_only,5,0.502,0.22,0.3,0.38,0.66,-0.005928493638900689
12300,perception_only,6,0.5068034696564251,0.22,0.3,0.38,0.66,0.004803469656425086
12300,autonomy_only,1,0.5137161697115795,0.43448533457302,0.3,0.38,0.66,-0.03628383028842053
12300,autonomy_only,2,0.5202258232384835,0.6554899834467626,0.3,0.38,0.66,0.0065096535269040245
12300,autonomy_only,3,0.6260682503010312,0.9172375188232097,0.3,0.38,0.66,0.10584242706254765
12300,autonomy_only,4,0.9399755523575275,0.95,0.3,0.38,0.66,0.3139073020564963
12300,autonomy_only,5,0.9348,0.95,0.3,0.38,0.66,-0.005175552357527535
12300,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.005199999999999982
12300,selfactualization_loop,1,0.503018340741018,0.3027592690669872,0.6148459228166291,0.4822444271756008,0.7479990496178814,-0.04698165925898201
12300,selfactualization_loop,2,0.5236886659534642,0.4433156354033797,0.95,0.6413293930075369,0.6419715455117769,0.02067032521244616
12300,selfactualization_loop,3,0.5424460635986876,0.5894827694947411,0.95,0.8094667001949342,0.5090455810481022,0.01875739764522344
12300,selfactualization_loop,4,0.5008739811968814,0.6564152104247072,0.95,0.8811463329613973,0.5871146789448877,-0.04157208240180621
12300,selfactualization_loop,5,0.5006200979135003,0.6948488877974728,0.95,0.9261338670983207,0.725912529339242,-0.00025388328338116217
12300,selfactualization_loop,6,0.5,0.700348362220197,0.95,0.9295813580201536,0.9,-0.0006200979135002616
12301,perception_only,1,0.502,0.22,0.3,0.38,0.66,-0.04800000000000004
12301,perception_only,2,0.503992,0.22,0.3,0.38,0.66,0.0019919999999999938
12301,perception_only,3,0.5234789770436181,0.22,0.3,0.38,0.66,0.019486977043618126
12301,perception_only,4,0.5176776255650081,0.22,0.3,0.38,0.66,-0.005801351478610051
12301,perception_only,5,0.500992,0.22,0.3,0.38,0.66,-0.016685625565008078
12301,perception_only,6,0.502,0.22,0.3,0.38,0.66,0.0010080000000000089
12301,autonomy_only,1,0.5203077821398906,0.4173340356291131,0.3,0.38,0.66,-0.02969221786010945
12301,autonomy_only,2,0.5242157803994242,0.6285032743571486,0.3,0.38,0.66,0.003907998259533585
12301,autonomy_only,3,0.5342649826068037,0.8212700017697365,0.3,0.38,0.66,0.010049202207379482
12301,autonomy_only,4,0.6560798496748171,0.95,0.3,0.38,0.66,0.12181486706801348
12301,autonomy_only,5,0.9378,0.95,0.3,0.38,0.66,0.2817201503251828
12301,autonomy_only,6,0.9378,0.95,0.3,0.38,0.66,0.0
12301,selfactualization_loop,1,0.5,0.3008414672371006,0.6060984966097565,0.4769794611256214,0.6756223950365854,-0.050000000000000044
12301,selfactualization_loop,2,0.5022238912524611,0.4337014988787388,0.95,0.6223056814435984,0.5850994650405539,0.002223891252461141
12301,selfactualization_loop,3,0.5223442382422251,0.5817176022879743,0.95,0.788782249035137,0.5098105199841402,0.02012034698976395
12301,selfactualization_loop,4,0.5,0.646436808376786,0.95,0.882541437363287,0.5211533315229026,-0.02234423824222509
12301,selfactualization_loop,5,0.5,0.6779208335161193,0.95,0.9148235937605,0.6570349614390767,0.0
12301,selfactualization_loop,6,0.5,0.6877478675781084,0.95,0.9302544270902896,0.9,0.0
12302,perception_only,1,0.5058701220819377,0.22,0.3,0.38,0.66,-0.04412987791806233
12302,perception_only,2,0.5,0.22,0.3,0.38,0.66,-0.005870122081937712
12302,perception_only,3,0.5126065513581034,0.22,0.3,0.38,0.66,0.012606551358103402
12302,perception_only,4,0.505976032,0.22,0.3,0.38,0.66,-0.006630519358103437
12302,perception_only,5,0.509110972762171,0.22,0.3,0.38,0.66,0.0031349407621710235
12302,perception_only,6,0.5,0.22,0.3,0.38,0.66,-0.009110972762170988
12302,autonomy_only,1,0.5058111220371971,0.44498080976805165,0.3,0.38,0.66,-0.04418887796280291
12302,autonomy_only,2,0.5443946219170427,0.663673170533152,0.3,0.38,0.66,0.03858349987984555
12302,autonomy_only,3,0.6417099684208922,0.916728545225336,0.3,0.38,0.66,0.09731534650384954
12302,autonomy_only,4,0.7459159233989376,0.95,0.3,0.38,0.66,0.10420595497804541
12302,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.1940840766010623
12302,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.0
12302,selfactualization_loop,1,0.501791152711052,0.3151021550199604,0.6564122461255898,0.5191474764690646,0.6969778417764071,-0.04820884728894803
12302,selfactualization_loop,2,0.5327405946337673,0.45103180517847047,0.95,0.6714119464673781,0.5546619395129748,0.030949441922715315
12302,selfactualization_loop,3,0.5506307499236961,0.5845633390199585,0.95,0.8354939994380577,0.4782493389663889,0.017890155289928766
12302,selfactualization_loop,4,0.5007085725371231,0.6407414703852133,0.95,0.9012753768464087,0.5122787987681519,-0.04992217738657301
12302,selfactualization_loop,5,0.5,0.6575923157840878,0.95,0.9259717656430793,0.7452149596278127,-0.0007085725371230867
12302,selfactualization_loop,6,0.5,0.6612295111807779,0.95,0.9288648840992013,0.9,0.0
12303,perception_only,1,0.5304404328527438,0.22,0.3,0.38,0.66,-0.019559567147256263
12303,perception_only,2,0.5,0.22,0.3,0.38,0.66,-0.030440432852743782
12303,perception_only,3,0.5,0.22,0.3,0.38,0.66,0.0
12303,perception_only,4,0.5132414759065388,0.22,0.3,0.38,0.66,0.013241475906538791
12303,perception_only,5,0.5098732086030787,0.22,0.3,0.38,0.66,-0.0033682673034600707
12303,perception_only,6,0.506956175552512,0.22,0.3,0.38,0.66,-0.0029170330505666753
12303,autonomy_only,1,0.5015998174474415,0.3999543618603706,0.3,0.38,0.66,-0.04840018255255851
12303,autonomy_only,2,0.5,0.5869149785411033,0.3,0.38,0.66,-0.0015998174474415316
12303,autonomy_only,3,0.5450372762782919,0.7854346133838972,0.3,0.38,0.66,0.045037276278291904
12303,autonomy_only,4,0.534777713893337,0.95,0.3,0.38,0.66,-0.010259562384954957
12303,autonomy_only,5,0.6863777138933395,0.95,0.3,0.38,0.66,0.1516000000000025
12303,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.2536222861066605
12303,selfactualization_loop,1,0.5014273596206762,0.31166730738958265,0.6457018092373763,0.5032012300385269,0.6963631226331162,-0.04857264037932385
12303,selfactualization_loop,2,0.5428226144706858,0.46225273789403176,0.95,0.6743083817532676,0.518488144116212,0.04139525485000961
12303,selfactualization_loop,3,0.5611030597197759,0.6005950961260114,0.95,0.827151007775597,0.4164641555807279,0.018280445249090116
12303,selfactualization_loop,4,0.5,0.6541808153522515,0.95,0.8895682858043302,0.4814537377693468,-0.06110305971977592
12303,selfactualization_loop,5,0.5,0.6814173175918735,0.95,0.9231401731897216,0.6347899630247523,0.0
12303,selfactualization_loop,6,0.5,0.6873845455643292,0.95,0.9299117866764856,0.9,0.0
12304,perception_only,1,0.5317740910375118,0.22,0.3,0.38,0.66,-0.018225908962488213
12304,perception_only,2,0.5,0.22,0.3,0.38,0.66,-0.03177409103751183
12304,perception_only,3,0.5007559237724363,0.22,0.3,0.38,0.66,0.0007559237724362733
12304,perception_only,4,0.505976032,0.22,0.3,0.38,0.66,0.005220108227563691
12304,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.0059760319999999645
12304,perception_only,6,0.5161075259727488,0.22,0.3,0.38,0.66,0.016107525972748782
12304,autonomy_only,1,0.5,0.43557737858471063,0.3,0.38,0.66,-0.050000000000000044
12304,autonomy_only,2,0.5159467154061805,0.631407271794265,0.3,0.38,0.66,0.015946715406180534
12304,autonomy_only,3,0.5246920557345434,0.8499393201944702,0.3,0.38,0.66,0.008745340328362827
12304,autonomy_only,4,0.5494864840368565,0.95,0.3,0.38,0.66,0.024794428302313154
12304,autonomy_only,5,0.694286484036859,0.95,0.3,0.38,0.66,0.14480000000000248
12304,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.24571351596314095
12304,selfactualization_loop,1,0.5010705483124843,0.29784260641716326,0.5960190610221101,0.4821597062137215,0.6392020322000725,-0.048929451687515724
12304,selfactualization_loop,2,0.5083961840223867,0.4527582076081993,0.95,0.673119909872382,0.5132870025335748,0.007325635709902412
12304,selfactualization_loop,3,0.5018438673600539,0.5727834022880184,0.95,0.8219445226507331,0.495213479731765,-0.006552316662332802
12304,selfactualization_loop,4,0.5008165533370889,0.6234552791083733,0.95,0.8830364170149589,0.5650050790898412,-0.0010273140229650757
12304,selfactualization_loop,5,0.5,0.6569266525554684,0.95,0.9191312561904953,0.7267883389469653,-0.0008165533370888545
12304,selfactualization_loop,6,0.5,0.6608278081497125,0.95,0.9257082383757753,0.9,0.0
12305,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12305,perception_only,2,0.5,0.22,0.3,0.38,0.66,0.0
12305,perception_only,3,0.5123930568174977,0.22,0.3,0.38,0.66,0.012393056817497694
12305,perception_only,4,0.5068151384204761,0.22,0.3,0.38,0.66,-0.005577918397021597
12305,perception_only,5,0.5,0.22,0.3,0.38,0.66,-0.006815138420476097
12305,perception_only,6,0.5,0.22,0.3,0.38,0.66,0.0
12305,autonomy_only,1,0.5017240300122189,0.4310075030547093,0.3,0.38,0.66,-0.048275969987781164
12305,autonomy_only,2,0.5477604874817031,0.6176865090739134,0.3,0.38,0.66,0.04603645746948426
12305,autonomy_only,3,0.5745414898474797,0.8384987789306968,0.3,0.38,0.66,0.02678100236577652
12305,autonomy_only,4,0.6726365228628927,0.95,0.3,0.38,0.66,0.098095033015413
12305,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.2673634771371073
12305,autonomy_only,6,0.9369999999999999,0.95,0.3,0.38,0.66,-0.0030000000000000027
12305,selfactualization_loop,1,0.5002792459077259,0.3009728947885323,0.6083782692819877,0.4783291876739317,0.6990568268901516,-0.049720754092274166
12305,selfactualization_loop,2,0.5166638336881897,0.41477901615308754,0.95,0.617064233109541,0.6219173609574284,0.01638458778046381
12305,selfactualization_loop,3,0.5185994300351934,0.556199431547201,0.95,0.7786263341001903,0.5519800624247515,0.0019355963470036874
12305,selfactualization_loop,4,0.5020805033516945,0.6268581118005085,0.95,0.8578561115921479,0.6195248070368397,-0.016518926683498858
12305,selfactualization_loop,5,0.5007476849463405,0.6670253032019567,0.95,0.8999644457996848,0.7097004084374142,-0.0013328184053540415
12305,selfactualization_loop,6,0.5,0.6892582895660327,0.95,0.925771656867284,0.9,-0.0007476849463404767
12306,perception_only,1,0.5,0.22,0.3,0.38,0.66,-0.050000000000000044
12306,perception_only,2,0.503992,0.22,0.3,0.38,0.66,0.0039919999999999956
12306,perception_only,3,0.5060212496071372,0.22,0.3,0.38,0.66,0.00202924960713724
12306,perception_only,4,0.502988032,0.22,0.3,0.38,0.66,-0.003033217607137262
12306,perception_only,5,0.5089045900830699,0.22,0.3,0.38,0.66,0.0059165580830699005
12306,perception_only,6,0.5088335268215246,0.22,0.3,0.38,0.66,-7.106326154526776e-05
12306,autonomy_only,1,0.5,0.4167510826794267,0.3,0.38,0.66,-0.050000000000000044
12306,autonomy_only,2,0.5073978646585139,0.6528938529801925,0.3,0.38,0.66,0.007397864658513886
12306,autonomy_only,3,0.6415112565830933,0.9399770807944434,0.3,0.38,0.66,0.13411339192457938
12306,autonomy_only,4,0.9369999999999999,0.95,0.3,0.38,0.66,0.2954887434169067
12306,autonomy_only,5,0.94,0.95,0.3,0.38,0.66,0.0030000000000000027
12306,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.0
12306,selfactualization_loop,1,0.5,0.29436758788960704,0.5847388476501669,0.47677273924333097,0.7025535979391783,-0.050000000000000044
12306,selfactualization_loop,2,0.5065192658640543,0.41756669714566313,0.95,0.6192763903789242,0.6827700682227806,0.006519265864054269
12306,selfactualization_loop,3,0.5812915931627858,0.5801512083808403,0.95,0.8084837907283199,0.5204361573001233,0.07477232729873151
12306,selfactualization_loop,4,0.5,0.6373837380848341,0.95,0.8791203102118222,0.6754316735014536,-0.08129159316278578
12306,selfactualization_loop,5,0.5,0.672882884964406,0.95,0.9209415118463463,0.8351436084628061,0.0
12306,selfactualization_loop,6,0.5006095427225556,0.6785337182381498,0.95,0.9256279572357686,0.8993583760815204,0.0006095427225556449
12307,perception_only,1,0.5058815719606664,0.22,0.3,0.38,0.66,-0.044118428039333635
12307,perception_only,2,0.5103884234759184,0.22,0.3,0.38,0.66,0.004506851515251986
12307,perception_only,3,0.5412497927818345,0.22,0.3,0.38,0.66,0.030861369305916098
12307,perception_only,4,0.5059523028503019,0.22,0.3,0.38,0.66,-0.03529748993153259
12307,perception_only,5,0.505976032,0.22,0.3,0.38,0.66,2.3729149698059615e-05
12307,perception_only,6,0.5047327414267588,0.22,0.3,0.38,0.66,-0.0012432905732411292
12307,autonomy_only,1,0.5,0.38585225309913934,0.3,0.38,0.66,-0.050000000000000044
12307,autonomy_only,2,0.525192992582488,0.5830812468308093,0.3,0.38,0.66,0.025192992582487972
12307,autonomy_only,3,0.6080484413284102,0.8211976756689159,0.3,0.38,0.66,0.08285544874592221
12307,autonomy_only,4,0.6975014475990461,0.95,0.3,0.38,0.66,0.0894530062706359
12307,autonomy_only,5,0.9365014475990489,0.95,0.3,0.38,0.66,0.23900000000000277
12307,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.0034985524009510938
12307,selfactualization_loop,1,0.5003968378409592,0.3081726679867161,0.63307198174917,0.5160595280708874,0.6591822974469628,-0.049603162159040814
12307,selfactualization_loop,2,0.514573856753138,0.4313844989835783,0.95,0.6817040568294368,0.6136576493292939,0.014177018912178818
12307,selfactualization_loop,3,0.5197330141355376,0.5549238995204105,0.95,0.813118275990139,0.5013274912655503,0.005159157382399582
12307,selfactualization_loop,4,0.5008148295271782,0.6106793579942242,0.95,0.8807323707334405,0.5345706810396434,-0.01891818460835948
12307,selfactualization_loop,5,0.5,0.6424260696188143,0.95,0.9167299418615055,0.6546594901506738,-0.0008148295271781514
12307,selfactualization_loop,6,0.5,0.6479496929739048,0.95,0.9237555902674051,0.9,0.0
12308,perception_only,1,0.5128612058416465,0.22,0.3,0.38,0.66,-0.03713879415835353
12308,perception_only,2,0.5094019603514143,0.22,0.3,0.38,0.66,-0.0034592454902322434
12308,perception_only,3,0.5097777830686147,0.22,0.3,0.38,0.66,0.0003758227172003803
12308,perception_only,4,0.5,0.22,0.3,0.38,0.66,-0.009777783068614654
12308,perception_only,5,0.529607350433797,0.22,0.3,0.38,0.66,0.02960735043379703
12308,perception_only,6,0.5107744319470066,0.22,0.3,0.38,0.66,-0.018832918486790473
12308,autonomy_only,1,0.5002099951485174,0.4022525955342076,0.3,0.38,0.66,-0.04979000485148266
12308,autonomy_only,2,0.5106399344428458,0.604864475208878,0.3,0.38,0.66,0.01042993929432845
12308,autonomy_only,3,0.578582853793122,0.7980689627089249,0.3,0.38,0.66,0.06794291935027619
12308,autonomy_only,4,0.6566726861010341,0.95,0.3,0.38,0.66,0.07808983230791211
12308,autonomy_only,5,0.8662726861010368,0.95,0.3,0.38,0.66,0.20960000000000267
12308,autonomy_only,6,0.94,0.95,0.3,0.38,0.66,0.07372731389896314
12308,selfactualization_loop,1,0.5,0.31294518603921023,0.6502430468242514,0.507827924054715,0.7006437556129818,-0.050000000000000044
12308,selfactualization_loop,2,0.5546853372014708,0.4461190719433607,0.95,0.6664618597229104,0.5999815358177252,0.05468533720147084
12308,selfactualization_loop,3,0.5830469468989179,0.5781381546870452,0.95,0.8009198827608616,0.5121460025970022,0.028361609697447054
12308,selfactualization_loop,4,0.504069574254832,0.6444637477725199,0.95,0.869718277329184,0.5972993438315648,-0.07897737264408589
12308,selfactualization_loop,5,0.5,0.6832941492762955,0.95,0.9149624118976469,0.6738593696630694,-0.004069574254832009
12308,selfactualization_loop,6,0.5,0.6920769661524869,0.95,0.9299739647067763,0.8991282321612749,0.0
12309,perception_only,1,0.5228352570299918,0.22,0.3,0.38,0.66,-0.02716474297000826
12309,perception_only,2,0.507952127872,0.22,0.3,0.38,0.66,-0.014883129157991837
12309,perception_only,3,0.500992,0.22,0.3,0.38,0.66,-0.006960127871999955
12309,perception_only,4,0.502,0.22,0.3,0.38,0.66,0.0010080000000000089
12309,perception_only,5,0.500992,0.22,0.3,0.38,0.66,-0.0010080000000000089
12309,perception_only,6,0.502,0.22,0.3,0.38,0.66,0.0010080000000000089
12309,autonomy_only,1,0.5029973389960201,0.37466737450250676,0.3,0.38,0.66,-0.047002661003979984
12309,autonomy_only,2,0.5197824367068392,0.5745938301851327,0.3,0.38,0.66,0.016785097710819152
12309,autonomy_only,3,0.522961045590641,0.7416426703149881,0.3,0.38,0.66,0.0031786088838018367
12309,autonomy_only,4,0.6757583779551296,0.95,0.3,0.38,0.66,0.15279733236448856
12309,autonomy_only,5,0.8887583779551321,0.95,0.3,0.38,0.66,0.21300000000000252
12309,autonomy_only,6,0.9369999999999999,0.95,0.3,0.38,0.66,0.048241622044867816
12309,selfactualization_loop,1,0.5015583767333046,0.29546217234768596,0.5865671078634465,0.5004042302782961,0.6740782878020702,-0.04844162326669543
12309,selfactualization_loop,2,0.5102169905867995,0.4142079557945333,0.95,0.6400487368027824,0.6608027524150336,0.008658613853494868
12309,selfactualization_loop,3,0.5065490656670387,0.5423966333028353,0.95,0.7913143216919531,0.571043295254045,-0.0036679249197607566
12309,selfactualization_loop,4,0.5008978069312019,0.6124200826482517,0.95,0.8688300899699443,0.6032886750048793,-0.005651258735836828
12309,selfactualization_loop,5,0.5,0.647558570639332,0.95,0.9061362783980705,0.7351882729216004,-0.0008978069312018944
12309,selfactualization_loop,6,0.5,0.6638377268781889,0.95,0.9246802387530185,0.9,0.0
12310,perception_only,1,0.508139913867144,0.22,0.3,0.38,0.66,-0.04186008613285608
12310,perception_only,2,0.5069208739440096,0.22,0.3,0.38,0.66,-0.001219039923134324
