seed,model,ethical_detection_accuracy,transformation_decision_accuracy,false_consolidation_rate,anti_core_capture_rate,overall_component_score
13407,ablate_ethicalsense,0.6331818181818182,0.7763636363636364,0.09318181818181819,0.09863636363636363,0.7910227272727273
13407,ablate_idealgap,0.755,0.6181818181818182,0.10681818181818181,0.08772727272727272,0.7867954545454545
13407,ablate_shadow_validation,0.7804545454545454,0.7704545454545455,0.30818181818181817,0.09545454545454546,0.7806136363636363
13407,ablate_core_constraint,0.7645454545454545,0.7968181818181819,0.09409090909090909,0.2777272727272727,0.7995
13408,full_loop,0.7677272727272727,0.7768181818181819,0.0959090909090909,0.08136363636363636,0.8342727272727273
13408,ablate_ethicalsense,0.6163636363636363,0.7754545454545455,0.105,0.08954545454545454,0.7846136363636363
13408,ablate_idealgap,0.7722727272727272,0.6445454545454545,0.1009090909090909,0.08272727272727273,0.8010454545454545
13408,ablate_shadow_validation,0.7777272727272727,0.7731818181818182,0.3277272727272727,0.09318181818181819,0.7760454545454546
13408,ablate_core_constraint,0.77,0.7872727272727272,0.09681818181818182,0.27454545454545454,0.7987045454545454
13409,full_loop,0.7786363636363637,0.7818181818181819,0.10909090909090909,0.08409090909090909,0.8349545454545455
13409,ablate_ethicalsense,0.6295454545454545,0.7759090909090909,0.1,0.095,0.7888409090909091
13409,ablate_idealgap,0.7772727272727272,0.6413636363636364,0.08227272727272728,0.09545454545454546,0.8038636363636363
13409,ablate_shadow_validation,0.7727272727272727,0.7718181818181818,0.33136363636363636,0.10045454545454545,0.7718409090909092
13409,ablate_core_constraint,0.765,0.78,0.10318181818181818,0.25545454545454543,0.7976136363636364
13410,full_loop,0.7845454545454545,0.7836363636363637,0.09363636363636364,0.08545454545454545,0.8407727272727272
13410,ablate_ethicalsense,0.6231818181818182,0.7790909090909091,0.09227272727272727,0.08818181818181818,0.7910227272727273
13410,ablate_idealgap,0.7713636363636364,0.645,0.09227272727272727,0.07863636363636364,0.8038636363636363
13410,ablate_shadow_validation,0.7681818181818182,0.7781818181818182,0.3277272727272727,0.1040909090909091,0.77225
13410,ablate_core_constraint,0.7595454545454545,0.7795454545454545,0.09909090909090909,0.26545454545454544,0.7948863636363637
13411,full_loop,0.7772727272727272,0.7863636363636364,0.08681818181818182,0.08636363636363636,0.8407954545454546
13411,ablate_ethicalsense,0.6031818181818182,0.7613636363636364,0.09772727272727273,0.09181818181818181,0.7785
13411,ablate_idealgap,0.7818181818181819,0.6540909090909091,0.08045454545454546,0.08136363636363636,0.8116818181818182
13411,ablate_shadow_validation,0.7481818181818182,0.7772727272727272,0.3281818181818182,0.09045454545454545,0.7686363636363637
